month,warehouse,op_type,sku,qty,weight_kg,operator,duration_min,error_flag
2025-01,深圳仓,移库,FWDD28X,4661,46.61,仓管-03,31,False
2025-01,深圳仓,退货入库,BHC89233BR,3587,0.0,仓管-02,44,False
2025-01,深圳仓,出库,FWD6303,3027,60.54,仓管-03,51,False
2025-01,深圳仓,盘点,BHC89233BR,1779,35.58,仓管-03,35,False
2025-01,深圳仓,入库,FWDD28L,1991,19.91,仓管-03,101,False
2025-01,深圳仓,入库,FWD111WR,3592,71.84,仓管-04,16,False
2025-01,深圳仓,盘点,FWD6810,1207,12.07,仓管-02,38,False
2025-01,深圳仓,入库,FWDV040,4885,0.0,仓管-04,102,False
2025-01,深圳仓,报废,FWDV080,1910,19.1,仓管-01,85,False
2025-01,深圳仓,退货入库,FWD6602,1375,13.75,仓管-03,74,False
2025-01,深圳仓,报废,FWDD23L,2784,27.84,仓管-02,116,False
2025-01,深圳仓,入库,BHC9233POH,2296,0.0,仓管-04,13,False
2025-01,深圳仓,出库,FWD6601,590,5.9,仓管-04,44,False
2025-01,深圳仓,报废,FWD303WR,385,0.0,仓管-02,35,False
2025-01,深圳仓,入库,BHC9326BM ,4117,82.34,仓管-02,40,False
2025-01,深圳仓,移库,FWD436 ,2488,24.88,仓管-03,107,True
2025-01,深圳仓,盘点,FWD415Y,2946,29.46,仓管-03,54,False
2025-01,深圳仓,移库,FWD201WR,2605,26.05,仓管-01,79,False
2025-01,深圳仓,退货入库,FWD5518,568,5.68,仓管-02,42,False
2025-01,深圳仓,报废,FWD6882,2832,0.0,仓管-03,44,False
2025-01,深圳仓,退货入库,FWD219WR,3566,0.0,仓管-03,79,False
2025-01,深圳仓,出库,FWD425,1789,17.89,仓管-03,38,False
2025-01,深圳仓,盘点,FWD6502,1240,0.0,仓管-01,23,False
2025-01,深圳仓,退货入库,FWD6830,238,4.76,仓管-01,14,False
2025-01,深圳仓,报废,FWD231WR,762,7.62,仓管-01,72,False
2025-01,深圳仓,移库,FWD6300,2210,44.2,仓管-01,72,False
2025-01,深圳仓,退货入库,FWD215,3220,32.2,仓管-03,82,False
2025-01,深圳仓,出库,FWD5516,2320,46.4,仓管-04,42,False
2025-01,深圳仓,入库,FWD6005,1657,16.57,仓管-02,88,False
2025-01,深圳仓,退货入库,FWDD23M,2652,26.52,仓管-04,45,False
2025-01,深圳仓,出库,FWD6009,2557,25.57,仓管-03,111,False
2025-01,深圳仓,出库,FWD6235,3340,66.8,仓管-04,93,False
2025-01,深圳仓,退货入库,FWD123T,2859,57.18,仓管-04,65,False
2025-01,深圳仓,退货入库,FWD231WR,3543,35.43,仓管-03,37,False
2025-01,深圳仓,移库,FWD6884,4060,81.2,仓管-04,95,False
2025-01,深圳仓,入库,FWD6602E,477,4.77,仓管-03,35,False
2025-01,深圳仓,入库,FWD6005T,1921,19.21,仓管-03,119,False
2025-01,深圳仓,移库,FWD6163,357,3.57,仓管-04,118,False
2025-01,深圳仓,出库,FWD6810,2579,0.0,仓管-01,73,False
2025-01,深圳仓,盘点,FWD153,3241,32.41,仓管-04,63,False
2025-01,深圳仓,盘点,FWD491,2246,22.46,仓管-03,85,False
2025-01,深圳仓,退货入库,BHC89234BG,4864,48.64,仓管-02,49,False
2025-01,深圳仓,退货入库,FWD552,299,5.98,仓管-02,59,False
2025-01,深圳仓,盘点,FWD221WR,68,0.68,仓管-01,67,False
2025-01,深圳仓,出库,FWD123,1946,0.0,仓管-04,96,False
2025-01,深圳仓,出库,FWD6002,996,9.96,仓管-03,54,False
2025-01,深圳仓,盘点,FWDD25L,61,0.61,仓管-04,70,False
2025-01,深圳仓,盘点,FWD6860,2988,0.0,仓管-02,60,False
2025-01,深圳仓,报废,FWD532,2890,28.9,仓管-03,14,False
2025-01,深圳仓,退货入库,BHC9232MGH,1371,13.71,仓管-02,19,False
2025-01,深圳仓,盘点,FWD205A,1729,17.29,仓管-04,21,False
2025-02,深圳仓,报废,FWD6003TWR,2196,43.92,仓管-03,98,False
2025-02,深圳仓,报废,FWD351,4830,96.6,仓管-01,54,False
2025-02,深圳仓,出库,FWD415Y,2200,22.0,仓管-01,67,False
2025-02,深圳仓,入库,FWD508,1768,17.68,仓管-04,30,False
2025-02,深圳仓,入库,FWD259,4335,43.35,仓管-03,46,False
2025-02,深圳仓,出库,FWD8503WR,4811,0.0,仓管-04,118,False
2025-02,深圳仓,移库,FWD151WR,3591,35.91,仓管-01,63,False
2025-02,深圳仓,退货入库,FWD6018,2340,0.0,仓管-01,55,False
2025-02,深圳仓,入库,FWD201WR,4912,49.12,仓管-01,49,False
2025-02,深圳仓,退货入库,FWD552,4881,48.81,仓管-01,77,False
2025-02,深圳仓,移库,FWDD10Y,3330,33.3,仓管-03,93,False
2025-02,深圳仓,出库,FWD424,1287,25.74,仓管-04,98,False
2025-02,深圳仓,出库,FWD163,4268,0.0,仓管-04,19,False
2025-02,深圳仓,报废,FWD7352,382,7.64,仓管-04,19,False
2025-02,深圳仓,移库,FWDD28L,220,2.2,仓管-03,44,False
2025-02,深圳仓,移库,FWD3504,2085,20.85,仓管-04,11,False
2025-02,深圳仓,入库,FWD100,3551,0.0,仓管-03,56,False
2025-02,深圳仓,退货入库,FWD6500,1348,26.96,仓管-01,88,False
2025-02,深圳仓,报废,FWD436 ,112,1.12,仓管-02,37,False
2025-02,深圳仓,入库,FWD6501,3111,62.22,仓管-04,69,False
2025-02,深圳仓,盘点,FWD307,2717,54.34,仓管-02,60,False
2025-02,深圳仓,移库,FWD7305WR,860,8.6,仓管-02,30,False
2025-02,深圳仓,出库,FWD417,2997,29.97,仓管-04,111,False
2025-02,深圳仓,入库,FWD7322,3671,36.71,仓管-03,50,False
2025-02,深圳仓,盘点,FWD299,4914,49.14,仓管-02,91,False
2025-02,深圳仓,出库,FWD235,60,0.6,仓管-04,6,False
2025-02,深圳仓,报废,FWDD10Y,4547,45.47,仓管-03,115,False
2025-02,深圳仓,报废,FWD6502A,4425,88.5,仓管-03,104,False
2025-02,深圳仓,入库,FWDD25L,1563,15.63,仓管-03,99,True
2025-02,深圳仓,退货入库,FWD436 ,3685,0.0,仓管-02,109,False
2025-02,深圳仓,盘点,FWD5800,2960,29.6,仓管-03,72,False
2025-02,深圳仓,盘点,FWD5800A,307,0.0,仓管-02,102,False
2025-02,深圳仓,退货入库,FWD6003T,1225,0.0,仓管-02,85,False
2025-02,深圳仓,出库,FWDD29X,4605,46.05,仓管-03,96,False
2025-02,深圳仓,出库,FWD4012,95,0.0,仓管-03,66,False
2025-02,深圳仓,入库,FWD5870D,4227,84.54,仓管-03,38,False
2025-02,深圳仓,移库,FWD491,4632,0.0,仓管-02,26,False
2025-02,深圳仓,报废,FWD6300,2571,25.71,仓管-03,102,False
2025-02,深圳仓,出库,FWD6001,395,3.95,仓管-04,13,False
2025-02,深圳仓,盘点,FWD7305WR,4593,0.0,仓管-04,79,False
2025-02,深圳仓,移库,FWD101WR,2632,52.64,仓管-02,68,False
2025-02,深圳仓,出库,FWD103TWR,3342,0.0,仓管-04,60,False
2025-02,深圳仓,出库,FWD6002,4416,88.32,仓管-02,36,False
2025-02,深圳仓,退货入库,FWD401,150,1.5,仓管-01,59,False
2025-02,深圳仓,入库,FWD221WR,4039,40.39,仓管-03,112,False
2025-02,深圳仓,移库,FWD8503WR,3303,33.03,仓管-04,77,False
2025-02,深圳仓,出库,BHC89232BR,3518,35.18,仓管-03,9,False
2025-02,深圳仓,移库,FWD435,1109,11.09,仓管-04,23,False
2025-02,深圳仓,出库,FWD211,2975,29.75,仓管-04,97,False
2025-02,深圳仓,出库,FWD330,4642,46.42,仓管-03,41,False
2025-02,深圳仓,报废,FWD411,4508,45.08,仓管-04,57,False
2025-02,深圳仓,出库,FWD152WR,4145,0.0,仓管-04,13,False
2025-02,深圳仓,报废,BHC9227GOH,2836,56.72,仓管-03,91,False
2025-02,深圳仓,入库,FWD6224,1435,14.35,仓管-01,64,False
2025-02,深圳仓,移库,FWDV150B,98,0.98,仓管-04,22,False
2025-02,深圳仓,移库,FWD123T,1825,36.5,仓管-02,109,False
2025-02,深圳仓,退货入库,BHC9327GP,3991,79.82,仓管-02,7,False
2025-02,深圳仓,报废,FWD411,2244,44.88,仓管-01,73,False
2025-02,深圳仓,盘点,FWD415Y,818,8.18,仓管-03,35,False
2025-02,深圳仓,移库,FWDD10A,2063,20.63,仓管-03,94,False
2025-02,深圳仓,入库,FWD7331,2091,0.0,仓管-02,23,False
2025-02,深圳仓,入库,FWD217,522,5.22,仓管-01,97,False
2025-02,深圳仓,移库,FWDD25M,2144,0.0,仓管-04,62,False
2025-03,深圳仓,出库,FWD120,821,8.21,仓管-02,30,False
2025-03,深圳仓,入库,FWD403,191,0.0,仓管-04,115,False
2025-03,深圳仓,报废,BHC9338GR,1225,0.0,仓管-03,87,False
2025-03,深圳仓,退货入库,FWD163,2528,25.28,仓管-03,11,False
2025-03,深圳仓,出库,FWD5890,1554,15.54,仓管-03,76,False
2025-03,深圳仓,移库,HM010AS,1503,0.0,仓管-01,64,False
2025-03,深圳仓,退货入库,FWD3504,1294,12.94,仓管-01,72,False
2025-03,深圳仓,入库,FWD5800A,1774,0.0,仓管-04,36,False
2025-03,深圳仓,入库,FWD5893,4646,92.92,仓管-02,115,False
2025-03,深圳仓,退货入库,BHC9327GP,3986,0.0,仓管-01,104,False
2025-03,深圳仓,入库,FWD7322B,4529,90.58,仓管-03,48,False
2025-03,深圳仓,退货入库,FWD5894,2084,41.68,仓管-01,75,False
2025-03,深圳仓,盘点,FWD5874A,3721,74.42,仓管-02,74,False
2025-03,深圳仓,退货入库,FWD5892,1866,18.66,仓管-01,62,False
2025-03,深圳仓,报废,FWD4002,4251,85.02,仓管-01,82,False
2025-03,深圳仓,退货入库,FWD429,1292,0.0,仓管-01,109,False
2025-03,深圳仓,报废,FWD6006,2558,51.16,仓管-02,30,False
2025-03,深圳仓,盘点,FWD5894,1200,24.0,仓管-01,62,False
2025-03,深圳仓,入库,FWD429,5000,50.0,仓管-02,45,False
2025-03,深圳仓,报废,FWDD10A,4217,84.34,仓管-04,10,False
2025-03,深圳仓,入库,FWD552,2442,24.42,仓管-02,68,False
2025-03,深圳仓,入库,FWD506,3916,0.0,仓管-01,65,False
2025-03,深圳仓,报废,FWDD28M,2521,25.21,仓管-03,103,False
2025-03,深圳仓,盘点,FWDD25M,4218,0.0,仓管-04,67,False
2025-03,深圳仓,报废,FWD405B,2792,27.92,仓管-04,9,False
2025-03,深圳仓,盘点,FWD6002,1325,13.25,仓管-03,117,False
2025-03,深圳仓,出库,FWD510,2132,0.0,仓管-04,103,False
2025-03,深圳仓,出库,FWD552,1448,28.96,仓管-04,49,False
2025-03,深圳仓,报废,HC010AS,553,11.06,仓管-02,116,False
2025-03,深圳仓,出库,FWD219WR,2824,28.24,仓管-04,40,False
2025-03,深圳仓,移库,FWD508WR,1196,11.96,仓管-03,39,False
2025-03,深圳仓,报废,FWD5872A,4297,0.0,仓管-04,89,False
2025-03,深圳仓,退货入库,FWD415Y,3409,34.09,仓管-01,17,False
2025-03,深圳仓,退货入库,BHC89235G,2701,54.02,仓管-03,34,False
2025-03,深圳仓,入库,FWD534WR,2898,28.98,仓管-01,99,False
2025-03,深圳仓,报废,FWD417,895,8.95,仓管-03,70,False
2025-03,深圳仓,盘点,FWD6603B,2679,26.79,仓管-03,40,False
2025-03,深圳仓,退货入库,FWD6501,4690,93.8,仓管-02,92,False
2025-03,深圳仓,出库,FWD500WR,1628,16.28,仓管-03,50,False
2025-03,深圳仓,移库,FWD300,4004,40.04,仓管-04,40,False
2025-03,深圳仓,出库,FWD6504A,2155,21.55,仓管-02,87,False
2025-03,深圳仓,退货入库,FWD6003TWR,3924,0.0,仓管-02,24,False
2025-03,深圳仓,退货入库,FWD225,3879,38.79,仓管-01,75,False
2025-03,深圳仓,退货入库,FWD416,3589,0.0,仓管-03,84,False
2025-03,深圳仓,入库,FWD6504T,3594,35.94,仓管-02,22,False
2025-03,深圳仓,盘点,FWD173,1216,0.0,仓管-01,120,False
2025-03,深圳仓,入库,FWD6215,472,4.72,仓管-03,24,False
2025-03,深圳仓,移库,FWD235WR,3033,30.33,仓管-02,32,False
2025-03,深圳仓,入库,FWD534WR,4388,43.88,仓管-01,52,False
2025-03,深圳仓,入库,FWD402,1053,10.53,仓管-03,119,False
2025-03,深圳仓,移库,FWDD27L,548,5.48,仓管-04,65,False
2025-03,深圳仓,出库,FWD151WR,2538,25.38,仓管-02,86,False
2025-03,深圳仓,盘点,FWD522,2971,0.0,仓管-04,60,False
2025-03,深圳仓,盘点,FWDV155,2549,25.49,仓管-02,74,False
2025-03,深圳仓,退货入库,FWD5870C,4083,0.0,仓管-02,117,False
2025-03,深圳仓,移库,FWD415Y,2123,0.0,仓管-02,118,False
2025-03,深圳仓,出库,FWD506,2120,42.4,仓管-02,105,False
2025-03,深圳仓,出库,FWD6683T,3412,34.12,仓管-03,60,True
2025-03,深圳仓,报废,FWD211WR,4691,46.91,仓管-04,33,False
2025-03,深圳仓,退货入库,FWDV155,2577,0.0,仓管-02,49,False
2025-04,深圳仓,移库,FWD6884,3407,68.14,仓管-03,40,False
2025-04,深圳仓,退货入库,FWD425,4296,42.96,仓管-02,72,False
2025-04,深圳仓,入库,FWDD27X,1824,18.24,仓管-01,71,False
2025-04,深圳仓,移库,FWD6300,169,1.69,仓管-04,95,False
2025-04,深圳仓,报废,FWD5891,4572,0.0,仓管-02,81,False
2025-04,深圳仓,入库,FWD219WR,2233,0.0,仓管-01,88,False
2025-04,深圳仓,退货入库,BHC9234BOH,2252,22.52,仓管-04,45,False
2025-04,深圳仓,报废,FWD6885,3527,35.27,仓管-01,6,False
2025-04,深圳仓,移库,FWD600,1994,39.88,仓管-01,117,False
2025-04,深圳仓,出库,FWD5892,4358,0.0,仓管-01,45,False
2025-04,深圳仓,移库,FWD5872A,2204,22.04,仓管-01,110,False
2025-04,深圳仓,盘点,FWD6883,1537,30.74,仓管-01,26,False
2025-04,深圳仓,出库,FWD235WR,3181,31.81,仓管-01,70,False
2025-04,深圳仓,盘点,FWD289,2749,27.49,仓管-04,48,False
2025-04,深圳仓,移库,FWD6005T,291,5.82,仓管-02,55,False
2025-04,深圳仓,退货入库,FWD425,3655,73.1,仓管-03,95,False
2025-04,深圳仓,入库,BHC9275BOH,2871,28.71,仓管-03,90,False
2025-04,深圳仓,报废,FWD502WR,485,4.85,仓管-01,52,False
2025-04,深圳仓,盘点,FWD508,3725,37.25,仓管-03,42,False
2025-04,深圳仓,出库,FWD299,2348,23.48,仓管-03,12,False
2025-04,深圳仓,盘点,BHC9338GR,4661,46.61,仓管-02,95,False
2025-04,深圳仓,出库,FWD6307A,4983,0.0,仓管-03,18,False
2025-04,深圳仓,退货入库,FWD6224,4472,89.44,仓管-03,118,False
2025-04,深圳仓,盘点,FWD6215,4712,47.12,仓管-01,15,False
2025-04,深圳仓,盘点,FWD5518WR,3706,0.0,仓管-01,115,False
2025-04,深圳仓,盘点,FWDD28L,2468,24.68,仓管-03,65,False
2025-04,深圳仓,出库,FWD302WR,74,0.74,仓管-02,81,False
2025-04,深圳仓,盘点,FWD6882,3847,38.47,仓管-03,82,False
2025-04,深圳仓,入库,FWD6820,4220,42.2,仓管-04,83,False
2025-04,深圳仓,盘点,FWD524,4841,48.41,仓管-04,116,False
2025-04,深圳仓,移库,FWD8503WR,908,9.08,仓管-04,120,False
2025-04,深圳仓,入库,FWD5800A,4195,0.0,仓管-03,31,False
2025-04,深圳仓,退货入库,FWD5870C,3438,0.0,仓管-02,89,False
2025-04,深圳仓,出库,FWD6300T,1519,30.38,仓管-03,77,False
2025-04,深圳仓,报废,FWD151WR,1615,0.0,仓管-03,26,False
2025-04,深圳仓,退货入库,FWD323WR,170,1.7,仓管-01,111,False
2025-04,深圳仓,入库,FWD500WR,324,3.24,仓管-02,110,False
2025-04,深圳仓,报废,FWDD10A,2092,41.84,仓管-02,105,False
2025-04,深圳仓,盘点,FWD225,770,7.7,仓管-01,33,False
2025-04,深圳仓,出库,FWD6683T,900,18.0,仓管-02,55,False
2025-04,深圳仓,退货入库,FWD330,2821,56.42,仓管-04,55,False
2025-04,深圳仓,盘点,FWD217,156,1.56,仓管-02,81,False
2025-04,深圳仓,退货入库,FWD8205WR,3981,39.81,仓管-04,110,False
2025-04,深圳仓,出库,FWD415Y,4870,48.7,仓管-01,16,False
2025-04,深圳仓,退货入库,FWD221WR,721,7.21,仓管-02,96,False
2025-04,深圳仓,出库,FWD5516,2511,25.11,仓管-03,8,False
2025-04,深圳仓,盘点,BHC9327GP,3748,37.48,仓管-03,38,False
2025-04,深圳仓,退货入库,FWD416,300,0.0,仓管-02,66,False
2025-04,深圳仓,出库,FWD525,1199,11.99,仓管-04,83,False
2025-04,深圳仓,报废,FWD6205,321,0.0,仓管-04,95,False
2025-04,深圳仓,报废,FWD6018,78,0.78,仓管-03,84,False
2025-04,深圳仓,入库,FWD111WR,244,2.44,仓管-04,88,False
2025-04,深圳仓,报废,FWD6882,2693,0.0,仓管-02,50,False
2025-04,深圳仓,退货入库,FWD5894,2693,0.0,仓管-04,101,False
2025-04,深圳仓,退货入库,FWD6002AWR,1712,17.12,仓管-04,102,False
2025-04,深圳仓,报废,FWD6603B,4983,49.83,仓管-01,62,False
2025-04,深圳仓,报废,FWD362,4159,83.18,仓管-03,110,False
2025-04,深圳仓,入库,FWD7504,1200,12.0,仓管-03,9,False
2025-04,深圳仓,报废,FWD120,4143,41.43,仓管-01,117,False
2025-04,深圳仓,盘点,FWD5874A,1938,38.76,仓管-02,33,False
2025-04,深圳仓,移库,FWDV060B,1386,13.86,仓管-03,110,False
2025-04,深圳仓,退货入库,BHC9235BVH,2253,22.53,仓管-04,20,False
2025-04,深圳仓,出库,FWD6501,3567,71.34,仓管-03,88,False
2025-04,深圳仓,报废,FWDV080,4454,89.08,仓管-04,56,False
2025-04,深圳仓,出库,FWDD29X,2376,47.52,仓管-01,120,False
2025-04,深圳仓,入库,FWD5890,4541,90.82,仓管-03,50,False
2025-04,深圳仓,移库,FWD6003,685,13.7,仓管-01,76,False
2025-04,深圳仓,移库,FWD361,4477,89.54,仓管-01,64,False
2025-05,深圳仓,出库,FWD429,995,0.0,仓管-01,58,False
2025-05,深圳仓,报废,FWD410,2078,41.56,仓管-01,29,False
2025-05,深圳仓,盘点,FWD532,2083,41.66,仓管-03,10,False
2025-05,深圳仓,退货入库,FWD6006,3391,67.82,仓管-02,111,False
2025-05,深圳仓,退货入库,FWD6885,1353,13.53,仓管-01,105,False
2025-05,深圳仓,移库,FWD7352,1925,19.25,仓管-03,52,False
2025-05,深圳仓,出库,FWD5871A,326,3.26,仓管-02,94,False
2025-05,深圳仓,移库,FWD351,3121,62.42,仓管-01,88,False
2025-05,深圳仓,报废,FWD6300,4415,88.3,仓管-01,83,False
2025-05,深圳仓,出库,FWD425,468,0.0,仓管-04,6,False
2025-05,深圳仓,移库,FWD4012,2104,42.08,仓管-01,110,False
2025-05,深圳仓,移库,FWD402,983,19.66,仓管-01,22,False
2025-05,深圳仓,报废,FWD508WR,3998,79.96,仓管-03,117,False
2025-05,深圳仓,报废,BHC89230GY,1524,0.0,仓管-01,120,False
2025-05,深圳仓,盘点,FWD3500,4584,91.68,仓管-03,87,False
2025-05,深圳仓,盘点,FWD320,1283,0.0,仓管-04,54,False
2025-05,深圳仓,入库,BHC9337GP,1976,0.0,仓管-01,6,False
2025-05,深圳仓,报废,FWD401,1407,14.07,仓管-01,25,False
2025-05,深圳仓,报废,FWD4002,4417,88.34,仓管-04,114,False
2025-05,深圳仓,报废,FWD520,4691,0.0,仓管-02,75,False
2025-05,深圳仓,入库,FWD303WR,3280,32.8,仓管-03,81,False
2025-05,深圳仓,移库,BHC9326BM ,1867,18.67,仓管-03,71,False
2025-05,深圳仓,盘点,FWD6002,3423,0.0,仓管-02,19,False
2025-05,深圳仓,入库,FWD224,2878,57.56,仓管-04,93,False
2025-05,深圳仓,盘点,FWD524,2827,28.27,仓管-03,31,False
2025-05,深圳仓,出库,FWD502WR,4719,47.19,仓管-03,52,False
2025-05,深圳仓,退货入库,FWD419B,3504,70.08,仓管-02,79,False
2025-05,深圳仓,退货入库,BHC9227GOH,3844,38.44,仓管-04,9,False
2025-05,深圳仓,移库,FWD436 ,756,0.0,仓管-01,80,False
2025-05,深圳仓,出库,FWD6501,1178,23.56,仓管-04,96,True
2025-05,深圳仓,入库,FWDV060B,2108,21.08,仓管-03,97,False
2025-05,深圳仓,出库,FWD303WR,2810,28.1,仓管-04,54,False
2025-05,深圳仓,报废,FWDD21X,47,0.47,仓管-03,33,False
2025-05,深圳仓,移库,BHC9225BMTH,1488,14.88,仓管-04,47,False
2025-05,深圳仓,报废,FWD402,3787,0.0,仓管-03,113,False
2025-05,深圳仓,入库,FWD216,113,0.0,仓管-01,117,False
2025-05,深圳仓,入库,FWD7322B,3702,74.04,仓管-03,15,False
2025-05,深圳仓,入库,FWD491,149,1.49,仓管-03,49,False
2025-05,深圳仓,移库,FWD524,3969,0.0,仓管-03,16,True
2025-05,深圳仓,退货入库,FWDV155,3995,39.95,仓管-03,108,False
2025-05,深圳仓,盘点,FWD219WR,3524,0.0,仓管-04,93,False
2025-05,深圳仓,退货入库,FWD5893,323,6.46,仓管-02,59,False
2025-05,深圳仓,盘点,FWD205M,3204,32.04,仓管-03,12,False
2025-05,深圳仓,出库,FWDD27X,2399,23.99,仓管-01,26,False
2025-05,深圳仓,报废,FWDV060B,3524,35.24,仓管-02,87,False
2025-05,深圳仓,退货入库,FWD302,3815,76.3,仓管-01,112,False
2025-05,深圳仓,移库,FWD5518WR,4393,87.86,仓管-03,75,False
2025-05,深圳仓,盘点,FWDD27M,3952,79.04,仓管-01,84,False
2025-05,深圳仓,出库,BHC9323PG,1785,0.0,仓管-01,79,False
2025-05,深圳仓,入库,FWDD10X,817,0.0,仓管-03,100,False
2025-05,深圳仓,移库,FWDV550,1045,20.9,仓管-01,106,False
2025-05,深圳仓,移库,FWD7351,2294,22.94,仓管-03,59,False
2025-05,深圳仓,退货入库,FWD355,2387,47.74,仓管-01,26,False
2025-05,深圳仓,退货入库,FWD7351,3232,32.32,仓管-02,91,False
2025-05,深圳仓,盘点,FWD96107SW,593,5.93,仓管-03,74,False
2025-05,深圳仓,报废,FWD416,4148,0.0,仓管-01,43,False
2025-05,深圳仓,报废,FWD500WR,1605,0.0,仓管-02,36,False
2025-05,深圳仓,报废,FWD151,2616,26.16,仓管-02,118,False
2025-05,深圳仓,报废,FWD101WR,4721,47.21,仓管-01,79,False
2025-05,深圳仓,入库,FWDV155,2952,29.52,仓管-04,109,False
2025-05,深圳仓,报废,FWDD23M,4689,93.78,仓管-03,36,False
2025-05,深圳仓,移库,FWD6225,3371,33.71,仓管-04,83,False
2025-05,深圳仓,出库,FWD101,494,4.94,仓管-03,17,False
2025-05,深圳仓,盘点,FWD110,4378,87.56,仓管-02,18,False
2025-05,深圳仓,入库,FWD205WR,4361,87.22,仓管-03,115,False
2025-05,深圳仓,入库,BHC9230YBH,2367,23.67,仓管-03,57,False
2025-05,深圳仓,报废,FWD302,1878,18.78,仓管-04,57,False
2025-05,深圳仓,入库,BHC9235BVH,1226,12.26,仓管-03,65,False
2025-05,深圳仓,报废,FWD5800D,2999,29.99,仓管-02,51,False
2025-05,深圳仓,移库,FWD6018,878,8.78,仓管-03,106,False
2025-05,深圳仓,退货入库,FWD224,1113,22.26,仓管-01,87,False
2025-05,深圳仓,报废,FWD6003T,2781,27.81,仓管-03,44,False
2025-05,深圳仓,报废,FWD355,2841,28.41,仓管-04,119,False
2025-05,深圳仓,移库,FWD219,4061,0.0,仓管-02,120,False
2025-05,深圳仓,出库,FWDD10Y,2681,26.81,仓管-03,27,False
2025-05,深圳仓,移库,FWD6005,4184,0.0,仓管-01,62,False
2025-05,深圳仓,移库,FWD6840,2560,25.6,仓管-03,86,False
2025-05,深圳仓,移库,FWD235,4956,0.0,仓管-02,83,False
2025-05,深圳仓,报废,BHC9233POH,1634,16.34,仓管-01,50,False
2025-05,深圳仓,移库,FWD163,3100,31.0,仓管-03,20,False
2025-06,深圳仓,报废,FWD231,3236,0.0,仓管-03,70,False
2025-06,深圳仓,入库,FWD353,3275,32.75,仓管-03,46,False
2025-06,深圳仓,入库,FWD225WR,1482,0.0,仓管-02,115,False
2025-06,深圳仓,移库,FWD6303,3294,0.0,仓管-03,70,False
2025-06,深圳仓,报废,FWD6215,681,6.81,仓管-04,115,False
2025-06,深圳仓,退货入库,FWD7352,3032,30.32,仓管-03,78,False
2025-06,深圳仓,入库,FWD410,4184,41.84,仓管-03,50,False
2025-06,深圳仓,出库,FWD225WR,4473,44.73,仓管-04,115,False
2025-06,深圳仓,入库,BHC89237BG,4901,49.01,仓管-02,10,False
2025-06,深圳仓,入库,FWDD10L,4643,0.0,仓管-03,43,False
2025-06,深圳仓,退货入库,FWDD25L,629,0.0,仓管-04,54,False
2025-06,深圳仓,移库,FWD303,4055,40.55,仓管-03,5,False
