po_id,sku,category,supplier_id,inspect_date,qty_inspected,qty_defective,defect_rate,defect_type,result,inspector
PO00529,FWDD27X,钻石系列,SUP055,2024-12-25,4906,27,0.0055,无,通过,QC-03
PO01443,BHC9327GP,玻璃变色龙,SUP011,2025-11-08,4157,6,0.00144,无,通过,QC-03
PO00677,FWD306,金色系列,SUP041,2024-12-19,2912,2,0.00069,无,通过,QC-01
PO01637,FWD300WR,耐候系列,SUP044,2025-03-06,1515,0,0.0,颜色偏差,通过,QC-03
PO02373,FWD3302,金色系列,SUP040,2025-03-06,2072,6,0.0029,无,通过,QC-03
PO01740,FWD509,金属彩光系列,SUP026,2026-02-23,3287,1,0.0003,尺寸偏差,通过,QC-01
PO01410,FWD6225,水晶系列,SUP019,2025-10-29,4463,15,0.00336,尺寸偏差,通过,QC-03
PO00105,FWDD25X,钻石系列,SUP001,2025-12-23,4533,36,0.00794,无,通过,QC-02
PO01064,FWD402,着色系列,SUP037,2024-11-22,3869,28,0.00724,无,通过,QC-02
PO00273,FWD6504A,水晶系列,SUP008,2025-10-22,3201,10,0.00312,无,通过,QC-02
PO02372,BHC9237GRH,化妆品系列,SUP004,2025-02-25,1745,2,0.00115,无,通过,QC-02
PO01388,FWD436 ,着色系列,SUP038,2025-06-02,1779,12,0.00675,无,通过,QC-02
PO01659,FWDD21X,钻石系列,SUP025,2025-10-12,3120,15,0.00481,颜色偏差,通过,QC-03
PO00053,FWD5892,钻石系列,SUP031,2025-03-16,3223,21,0.00652,颜色偏差,通过,QC-02
PO00992,BHC9338GR,玻璃变色龙,SUP010,2025-08-19,4398,27,0.00614,外观缺陷,通过,QC-03
PO02443,BHC9232MGH,化妆品系列,SUP042,2025-06-20,4143,37,0.00893,颜色偏差,通过,QC-02
PO01217,FWDV580,玻璃包银系列,SUP044,2026-02-07,4626,24,0.00519,无,通过,QC-01
PO01732,FWD121WR,耐候系列,SUP047,2025-08-08,2723,27,0.00992,无,通过,QC-01
PO01724,BHC9328GR,玻璃变色龙,SUP018,2025-08-24,2150,13,0.00605,颜色偏差,通过,QC-02
PO02297,FWD5891,钻石系列,SUP030,2025-02-25,1079,1,0.00093,无,通过,QC-02
PO01054,FWD303,金色系列,SUP026,2025-02-07,108,1,0.00926,外观缺陷,通过,QC-02
PO01529,FWD901KSW,耐候系列,SUP014,2025-11-03,3303,33,0.00999,无,通过,QC-02
PO00217,FWD524,金属彩光系列,SUP038,2025-02-06,2294,20,0.00872,无,通过,QC-02
PO02458,FWD362,金色系列,SUP029,2024-10-19,1834,14,0.00763,无,通过,QC-02
PO01557,FWDD27M,钻石系列,SUP050,2026-01-29,3691,19,0.00515,尺寸偏差,通过,QC-03
PO01337,FWD6601,磁性珠光,SUP056,2024-12-17,1944,1,0.00051,尺寸偏差,通过,QC-03
PO00447,FWD6002A,超白系列,SUP007,2025-11-19,383,3,0.00783,无,通过,QC-02
PO00155,BHC9337GP,玻璃变色龙,SUP044,2025-04-24,1253,11,0.00878,无,通过,QC-02
PO02903,FWD500WR,耐候系列,SUP041,2025-02-28,2242,6,0.00268,无,通过,QC-03
PO00202,BHC9230YBH,化妆品系列,SUP036,2025-01-18,3328,29,0.00871,无,通过,QC-01
PO00895,FWD308,金色系列,SUP045,2025-07-04,1893,14,0.0074,无,通过,QC-03
PO02028,FWD96107SW,耐候系列,SUP043,2025-07-23,4674,21,0.00449,无,通过,QC-02
PO01815,FWD401,着色系列,SUP026,2024-11-29,3558,2,0.00056,颜色偏差,通过,QC-01
PO02763,FWD151,银白系列,SUP060,2025-11-18,2987,29,0.00971,无,通过,QC-01
PO01457,FWD6603B,磁性珠光,SUP051,2025-07-01,4939,12,0.00243,外观缺陷,通过,QC-03
PO01723,FWD153,银白系列,SUP041,2025-05-18,3356,17,0.00507,无,通过,QC-03
PO02706,FWD320,金色系列,SUP037,2025-08-10,2666,18,0.00675,无,通过,QC-02
PO00590,FWD6850,水晶系列,SUP049,2025-08-03,4873,44,0.00903,颜色偏差,通过,QC-01
PO01888,FWD6018,超白系列,SUP018,2025-12-18,4150,2,0.00048,尺寸偏差,通过,QC-01
PO02215,FWD6883,水晶系列,SUP014,2025-04-13,3903,10,0.00256,无,通过,QC-03
PO01479,FWDD10Y,钻石系列,SUP059,2025-09-04,383,1,0.00261,无,通过,QC-01
PO02412,FWD6235,水晶系列,SUP012,2025-10-02,1874,2,0.00107,尺寸偏差,通过,QC-02
PO01558,FWD351,金色系列,SUP042,2025-06-26,4430,36,0.00813,尺寸偏差,通过,QC-02
PO00389,FWD100,银白系列,SUP038,2025-06-12,3868,22,0.00569,无,通过,QC-01
PO00875,BHC89230GY,着色变色龙,SUP025,2025-08-18,130,0,0.0,无,通过,QC-03
PO00112,FWD7305,其他,SUP029,2025-12-12,3048,2,0.00066,外观缺陷,通过,QC-03
PO00403,FWD6504A,水晶系列,SUP011,2024-12-18,217,0,0.0,无,通过,QC-01
PO00860,BHC9328GR,玻璃变色龙,SUP047,2025-07-01,2304,12,0.00521,颜色偏差,通过,QC-01
PO00017,FWD425,着色系列,SUP017,2025-02-14,2594,2,0.00077,无,通过,QC-03
PO01106,FWDV150B,玻璃包银系列,SUP032,2025-07-17,3552,28,0.00788,尺寸偏差,通过,QC-03
PO02229,FWD7305,其他,SUP022,2025-01-03,1857,14,0.00754,外观缺陷,通过,QC-01
PO00964,FWD7322B,其他,SUP052,2025-06-30,2583,12,0.00465,尺寸偏差,通过,QC-02
PO01060,FWD435B,着色系列,SUP032,2025-05-08,4549,40,0.00879,尺寸偏差,通过,QC-02
PO00228,FWD361,金色系列,SUP004,2025-03-26,3910,0,0.0,颜色偏差,通过,QC-03
PO00717,FWD330,金色系列,SUP043,2025-02-13,2712,0,0.0,颜色偏差,通过,QC-01
PO02783,FWDV040B,玻璃包银系列,SUP031,2025-01-05,1064,10,0.0094,无,通过,QC-02
PO01456,FWDD29X,钻石系列,SUP049,2025-11-13,2747,20,0.00728,尺寸偏差,通过,QC-02
PO00910,FWD5892,钻石系列,SUP011,2025-07-24,4114,35,0.00851,外观缺陷,通过,QC-03
PO01463,FWD123T,银白系列,SUP009,2025-01-19,1317,0,0.0,无,通过,QC-02
PO00734,FWD502,金属彩光系列,SUP043,2025-09-04,1207,4,0.00331,颜色偏差,通过,QC-03
PO01429,FWD303,金色系列,SUP006,2025-12-04,3302,29,0.00878,无,通过,QC-02
PO02973,FWD7365,其他,SUP042,2025-08-14,4858,4,0.00082,外观缺陷,不通过,QC-01
PO00568,FWD6002AWR,耐候系列,SUP057,2026-02-06,4794,40,0.00834,无,通过,QC-02
PO02686,FWD508,金属彩光系列,SUP020,2025-10-19,4443,20,0.0045,尺寸偏差,通过,QC-03
PO02187,FWD323M,金色系列,SUP011,2025-09-05,2656,7,0.00264,外观缺陷,通过,QC-03
PO02598,FWD235,虹彩系列,SUP004,2024-11-27,3176,28,0.00882,外观缺陷,通过,QC-01
PO00732,FWDD25M,钻石系列,SUP046,2025-08-09,3777,10,0.00265,尺寸偏差,通过,QC-02
PO01470,FWD225,虹彩系列,SUP013,2025-03-09,1155,6,0.00519,无,通过,QC-03
PO02894,FWD6504T,水晶系列,SUP004,2025-12-01,2797,5,0.00179,无,通过,QC-03
PO01619,FWD525,金属彩光系列,SUP002,2025-12-31,4724,17,0.0036,无,通过,QC-03
PO01661,FWD503,金属彩光系列,SUP032,2025-03-23,4239,41,0.00967,外观缺陷,通过,QC-01
PO02417,BHC9225BMTH,化妆品系列,SUP047,2025-08-01,4538,3,0.00066,无,通过,QC-01
PO02767,FWD6018T,超白系列,SUP059,2025-12-07,4990,5,0.001,颜色偏差,通过,QC-03
PO02310,FWD151WR,耐候系列,SUP017,2025-09-29,2795,12,0.00429,颜色偏差,通过,QC-01
PO02023,BHC9275BOH,化妆品系列,SUP036,2025-01-28,2631,15,0.0057,无,通过,QC-01
PO02821,FWD6830,水晶系列,SUP019,2025-02-16,1367,9,0.00658,外观缺陷,通过,QC-02
PO02879,FWD506,金属彩光系列,SUP026,2025-03-02,1057,2,0.00189,颜色偏差,通过,QC-02
PO00092,FWDD27X,钻石系列,SUP005,2025-09-28,1874,15,0.008,无,通过,QC-02
PO01347,FWDV020,玻璃包银系列,SUP037,2025-11-13,1911,12,0.00628,外观缺陷,通过,QC-03
PO02951,FWD001,其他,SUP009,2025-08-08,2827,14,0.00495,外观缺陷,通过,QC-01
PO02007,FWD6300,水晶系列,SUP058,2024-12-10,1623,7,0.00431,无,通过,QC-02
PO02062,BHC9320YB,玻璃变色龙,SUP055,2025-05-05,1266,9,0.00711,颜色偏差,通过,QC-03
PO02481,FWDD28L,钻石系列,SUP025,2025-05-26,2351,5,0.00213,外观缺陷,通过,QC-02
PO00223,FWD219WR,耐候系列,SUP054,2025-02-14,4064,39,0.0096,外观缺陷,通过,QC-02
PO01260,FWD111,银白系列,SUP034,2025-09-29,4354,36,0.00827,尺寸偏差,通过,QC-03
PO01237,FWD6303A,水晶系列,SUP041,2025-05-23,4371,4,0.00092,颜色偏差,通过,QC-01
PO01344,FWD6504,水晶系列,SUP054,2025-09-02,3533,18,0.00509,颜色偏差,通过,QC-03
PO02563,FWDV150B,玻璃包银系列,SUP031,2025-08-02,1538,0,0.0,无,通过,QC-02
PO02716,FWD6910,水晶系列,SUP010,2025-02-17,115,0,0.0,无,通过,QC-03
PO01182,FWD400B,着色系列,SUP030,2025-01-13,2634,6,0.00228,无,通过,QC-02
PO02420,FWD6300T,水晶系列,SUP016,2025-06-20,2561,23,0.00898,无,通过,QC-02
PO00464,FWDD25M,钻石系列,SUP015,2024-12-29,567,5,0.00882,外观缺陷,通过,QC-01
PO00745,BHC9230YBH,化妆品系列,SUP025,2025-11-05,1796,12,0.00668,颜色偏差,通过,QC-02
PO00762,FWDV155,玻璃包银系列,SUP006,2024-11-07,3403,24,0.00705,无,通过,QC-02
PO00382,FWD120,银白系列,SUP038,2025-05-14,378,2,0.00529,尺寸偏差,通过,QC-01
PO02725,FWD231,虹彩系列,SUP034,2025-02-12,4325,16,0.0037,无,通过,QC-03
PO02175,FWD223WR,耐候系列,SUP058,2025-10-16,2720,13,0.00478,无,通过,QC-02
PO02503,FWD303WR,耐候系列,SUP043,2025-10-14,4051,1,0.00025,无,通过,QC-02
PO00494,BHC9237GRH,化妆品系列,SUP021,2025-11-11,4918,11,0.00224,无,通过,QC-03
PO02921,FWD111WR,耐候系列,SUP028,2026-02-03,397,2,0.00504,无,通过,QC-03
PO00680,FWD123T,银白系列,SUP037,2025-03-20,3427,24,0.007,尺寸偏差,通过,QC-03
PO01059,FWDD10X,钻石系列,SUP058,2025-02-06,1904,0,0.0,颜色偏差,通过,QC-01
PO01477,FWD6910,水晶系列,SUP020,2025-10-23,2551,5,0.00196,无,通过,QC-01
PO00859,FWDD10M,钻石系列,SUP009,2025-01-17,3854,13,0.00337,无,通过,QC-01
PO02370,FWD235WR,耐候系列,SUP054,2025-05-08,1435,8,0.00557,尺寸偏差,通过,QC-03
PO00824,FWDD28X,钻石系列,SUP043,2025-01-25,4005,14,0.0035,尺寸偏差,通过,QC-03
PO01039,FWD123,银白系列,SUP034,2024-12-20,455,4,0.00879,尺寸偏差,通过,QC-03
PO01686,FWD405B,着色系列,SUP059,2025-07-30,2065,3,0.00145,无,通过,QC-02
PO00710,FWD502WR,耐候系列,SUP028,2025-01-22,3763,27,0.00718,无,通过,QC-01
PO02502,BHC9320YB,玻璃变色龙,SUP039,2025-05-14,3575,20,0.00559,尺寸偏差,通过,QC-02
PO00480,FWD400B,着色系列,SUP026,2025-04-09,3394,30,0.00884,尺寸偏差,通过,QC-02
PO01719,FWDV080,玻璃包银系列,SUP047,2025-09-17,2500,2,0.0008,颜色偏差,通过,QC-01
PO02800,FWD302,金色系列,SUP002,2024-12-03,3066,8,0.00261,无,通过,QC-03
PO00672,FWD111MT,银白系列,SUP022,2025-10-15,2505,23,0.00918,外观缺陷,通过,QC-03
PO01293,FWD2205G,虹彩系列,SUP040,2025-03-08,3894,20,0.00514,尺寸偏差,通过,QC-03
PO01569,FWD5894,钻石系列,SUP049,2025-05-09,608,1,0.00164,无,通过,QC-02
PO02862,FWD323WR,耐候系列,SUP030,2025-05-23,3296,27,0.00819,颜色偏差,通过,QC-01
PO02501,FWD508WR,耐候系列,SUP033,2025-12-19,319,3,0.0094,外观缺陷,通过,QC-03
PO00576,FWD5872C,钻石系列,SUP038,2025-05-22,1653,15,0.00907,无,通过,QC-03
PO02900,FWD6303,水晶系列,SUP030,2025-07-23,1617,6,0.00371,无,通过,QC-02
PO02777,FWDV155,玻璃包银系列,SUP005,2025-09-04,4718,4,0.00085,无,通过,QC-03
PO01822,FWDD28L,钻石系列,SUP028,2025-12-26,2064,2,0.00097,无,通过,QC-02
PO01752,FWD408,着色系列,SUP058,2025-05-28,4067,20,0.00492,尺寸偏差,通过,QC-01
PO01137,FWD103TWR,耐候系列,SUP032,2025-01-10,393,1,0.00254,无,通过,QC-01
PO00781,FWD7351,其他,SUP036,2024-11-13,2782,8,0.00288,无,通过,QC-02
PO01338,BHC89232BR,着色变色龙,SUP045,2025-12-21,206,2,0.00971,外观缺陷,通过,QC-01
PO00101,FWD5890,钻石系列,SUP029,2025-09-19,1041,3,0.00288,无,通过,QC-02
PO02915,FWD6502,水晶系列,SUP049,2025-05-29,3904,36,0.00922,外观缺陷,通过,QC-03
PO00098,FWD502,金属彩光系列,SUP041,2024-11-28,325,1,0.00308,外观缺陷,通过,QC-02
PO00161,FWD300,金色系列,SUP018,2025-02-08,4786,10,0.00209,尺寸偏差,通过,QC-03
PO00832,FWD103,银白系列,SUP057,2025-04-08,501,0,0.0,尺寸偏差,通过,QC-02
PO01355,FWD304,金色系列,SUP060,2025-07-31,4376,36,0.00823,尺寸偏差,通过,QC-03
PO00421,FWD3112,金色系列,SUP031,2024-12-24,2677,17,0.00635,无,不通过,QC-01
PO00303,FWD5870D,钻石系列,SUP052,2025-03-20,2069,15,0.00725,颜色偏差,通过,QC-03
PO02757,FWDD21M,钻石系列,SUP015,2025-01-15,2838,16,0.00564,无,通过,QC-02
PO00120,FWD510,金属彩光系列,SUP016,2025-05-22,692,4,0.00578,无,通过,QC-02
PO00003,FWD224,虹彩系列,SUP001,2025-10-19,2047,11,0.00537,外观缺陷,通过,QC-03
PO00099,FWD6910,水晶系列,SUP039,2026-01-07,2944,18,0.00611,无,不通过,QC-01
PO02920,FWD425,着色系列,SUP057,2025-06-14,1368,9,0.00658,外观缺陷,通过,QC-03
PO02701,FWD323,金色系列,SUP024,2025-10-03,3416,8,0.00234,外观缺陷,通过,QC-01
PO01926,BHC9337GP,玻璃变色龙,SUP018,2025-12-03,495,1,0.00202,无,通过,QC-01
PO00338,FWDV060B,玻璃包银系列,SUP032,2025-06-06,4916,48,0.00976,外观缺陷,通过,QC-01
PO02806,BHC9323PG,玻璃变色龙,SUP013,2025-12-06,2252,8,0.00355,无,通过,QC-03
PO01259,FWD6601,磁性珠光,SUP035,2025-01-21,4088,32,0.00783,无,不通过,QC-02
PO01202,FWD320,金色系列,SUP029,2025-03-28,4329,37,0.00855,无,通过,QC-03
PO01341,FWD100,银白系列,SUP007,2025-05-23,4725,27,0.00571,无,通过,QC-02
PO02137,FWD120,银白系列,SUP018,2025-11-02,2776,9,0.00324,尺寸偏差,通过,QC-01
PO01285,FWD6215,水晶系列,SUP005,2025-01-11,635,0,0.0,外观缺陷,通过,QC-03
PO01868,FWD215,虹彩系列,SUP024,2024-12-19,4800,0,0.0,外观缺陷,通过,QC-03
PO02060,FWD123TS,银白系列,SUP026,2025-03-18,1638,9,0.00549,无,通过,QC-02
PO02183,FWD6235,水晶系列,SUP016,2025-09-01,2669,7,0.00262,颜色偏差,通过,QC-02
PO01861,FWD4002,着色系列,SUP039,2025-02-24,751,3,0.00399,无,通过,QC-01
PO02674,BHC89230GY,着色变色龙,SUP027,2025-10-31,1448,0,0.0,无,通过,QC-03
PO03000,FWD6502,水晶系列,SUP015,2025-11-12,2005,0,0.0,尺寸偏差,通过,QC-03
PO02529,FWDV060,玻璃包银系列,SUP053,2026-02-10,4255,4,0.00094,无,通过,QC-03
PO02638,FWD510,金属彩光系列,SUP009,2024-11-03,2496,2,0.0008,无,通过,QC-03
PO00082,FWD5516,金属彩光系列,SUP059,2025-03-06,3328,24,0.00721,无,通过,QC-03
PO02234,FWD6860,水晶系列,SUP023,2025-09-07,3952,26,0.00658,无,通过,QC-03
PO02804,FWD6602,磁性珠光,SUP043,2025-05-06,372,2,0.00538,尺寸偏差,通过,QC-03
PO02853,FWD500,金属彩光系列,SUP035,2025-01-29,3065,26,0.00848,颜色偏差,通过,QC-01
PO00232,FWD505,金属彩光系列,SUP035,2026-01-02,2273,21,0.00924,无,通过,QC-02
PO02817,FWD403,着色系列,SUP038,2025-08-01,3791,2,0.00053,无,通过,QC-02
PO00754,FWD6303A,水晶系列,SUP031,2025-05-31,4851,21,0.00433,尺寸偏差,通过,QC-03
PO02734,FWD6820,水晶系列,SUP030,2026-02-23,116,1,0.00862,尺寸偏差,通过,QC-03
PO02689,FWD223,虹彩系列,SUP019,2026-01-14,1600,7,0.00438,无,通过,QC-01
PO01508,FWD299,虹彩系列,SUP035,2024-12-01,2907,3,0.00103,无,通过,QC-02
PO00803,FWD6830,水晶系列,SUP034,2025-08-29,4032,28,0.00694,颜色偏差,通过,QC-02
PO00148,BHC9325BR,玻璃变色龙,SUP053,2024-11-03,1655,0,0.0,无,通过,QC-01
PO00542,FWD111MT,银白系列,SUP059,2025-09-26,2800,17,0.00607,颜色偏差,通过,QC-03
PO02111,FWD407,着色系列,SUP030,2025-07-22,1329,4,0.00301,颜色偏差,通过,QC-01
PO02118,FWDV080B,玻璃包银系列,SUP034,2025-11-30,1703,17,0.00998,颜色偏差,通过,QC-03
PO00089,FWD323WR,耐候系列,SUP039,2025-11-04,4360,11,0.00252,无,通过,QC-02
PO00787,FWD307,金色系列,SUP043,2025-08-02,1105,9,0.00814,无,通过,QC-02
PO02047,FWD425B,着色系列,SUP032,2024-12-24,163,0,0.0,无,通过,QC-01
PO00231,FWD436 ,着色系列,SUP044,2024-12-11,1027,5,0.00487,颜色偏差,通过,QC-03
PO02130,FWD225,虹彩系列,SUP018,2025-01-23,2028,15,0.0074,无,通过,QC-03
PO01575,FWD235,虹彩系列,SUP029,2025-05-19,1901,12,0.00631,外观缺陷,通过,QC-01
PO02945,FWD205M,虹彩系列,SUP010,2025-04-14,3310,8,0.00242,外观缺陷,通过,QC-03
PO02514,FWD323WR,耐候系列,SUP034,2025-06-16,1397,13,0.00931,外观缺陷,通过,QC-03
PO02556,BHC9320YB,玻璃变色龙,SUP024,2025-04-14,2000,18,0.009,颜色偏差,通过,QC-01
PO01181,FWD5892,钻石系列,SUP059,2025-08-06,4073,17,0.00417,尺寸偏差,通过,QC-03
PO01214,FWD215WR,耐候系列,SUP038,2025-07-28,4787,26,0.00543,无,通过,QC-01
PO01360,FWD7365,其他,SUP047,2025-04-01,4056,37,0.00912,外观缺陷,通过,QC-01
PO02112,FWD231WR,耐候系列,SUP016,2024-12-15,3321,17,0.00512,无,不通过,QC-03
PO01681,FWD417,着色系列,SUP001,2024-10-30,4061,8,0.00197,颜色偏差,不通过,QC-03
PO02641,BHC9275BOH,化妆品系列,SUP027,2025-11-22,1839,8,0.00435,无,通过,QC-01
PO02145,FWD425B,着色系列,SUP056,2025-07-16,407,0,0.0,无,通过,QC-02
PO02970,FWD5800A,钻石系列,SUP043,2025-05-28,3545,6,0.00169,尺寸偏差,通过,QC-03
PO01739,FWD8205WR,耐候系列,SUP055,2025-03-18,4288,22,0.00513,无,通过,QC-02
PO02186,FWD508,金属彩光系列,SUP018,2025-02-14,1611,3,0.00186,外观缺陷,通过,QC-03
PO02416,FWD5519WR,耐候系列,SUP017,2025-06-15,536,4,0.00746,外观缺陷,通过,QC-03
PO02330,FWD219,虹彩系列,SUP026,2026-01-28,1270,2,0.00157,尺寸偏差,通过,QC-03
PO00258,FWD323WR,耐候系列,SUP021,2025-08-02,3871,3,0.00077,尺寸偏差,通过,QC-01
PO02275,BHC9328GR,玻璃变色龙,SUP024,2025-12-14,3874,5,0.00129,尺寸偏差,通过,QC-01
PO01015,FWD5519,金属彩光系列,SUP051,2025-07-18,2523,14,0.00555,颜色偏差,通过,QC-02
PO01694,FWD400B,着色系列,SUP005,2026-01-12,1079,8,0.00741,外观缺陷,不通过,QC-01
PO01741,FWD5870B,钻石系列,SUP004,2025-08-10,3516,11,0.00313,尺寸偏差,通过,QC-03
PO00233,FWD520,金属彩光系列,SUP024,2025-11-21,3793,10,0.00264,无,通过,QC-02
PO01963,FWD6006,超白系列,SUP041,2025-08-26,3997,36,0.00901,外观缺陷,通过,QC-01
PO00244,FWDD23X,钻石系列,SUP021,2025-08-24,4277,31,0.00725,外观缺陷,通过,QC-01
PO00657,FWD121WR,耐候系列,SUP034,2025-10-08,3013,9,0.00299,无,通过,QC-02
PO02523,FWD5800A,钻石系列,SUP052,2025-04-13,2557,6,0.00235,无,通过,QC-03
PO00310,FWD100,银白系列,SUP049,2025-04-10,582,4,0.00687,无,通过,QC-02
PO02815,FWD219WR,耐候系列,SUP030,2024-12-24,3080,29,0.00942,外观缺陷,通过,QC-01
PO00253,FWD259,虹彩系列,SUP049,2025-09-02,1118,11,0.00984,颜色偏差,通过,QC-01
PO00376,FWD103,银白系列,SUP018,2025-08-04,704,7,0.00994,无,通过,QC-02
PO01929,FWDD10Y,钻石系列,SUP016,2026-02-17,3962,15,0.00379,外观缺陷,通过,QC-03
PO01334,FWDD10Y,钻石系列,SUP023,2025-02-25,2865,13,0.00454,无,通过,QC-02
PO01693,FWD6601A,磁性珠光,SUP019,2026-01-15,3604,25,0.00694,尺寸偏差,通过,QC-02
PO01563,FWD6001,超白系列,SUP017,2025-09-15,4661,40,0.00858,无,不通过,QC-01
PO00602,FWD6601,磁性珠光,SUP010,2025-01-26,4792,34,0.0071,尺寸偏差,通过,QC-02
PO00185,FWD500WR,耐候系列,SUP031,2025-08-17,4567,38,0.00832,无,通过,QC-02
PO01638,FWDV220,玻璃包银系列,SUP018,2026-01-29,453,2,0.00442,颜色偏差,通过,QC-01
PO02340,FWD6601,磁性珠光,SUP018,2024-11-17,3392,8,0.00236,无,通过,QC-03
PO02963,FWD407,着色系列,SUP040,2025-02-03,4930,9,0.00183,无,通过,QC-03
PO02057,FWDD10M,钻石系列,SUP028,2026-01-01,3682,7,0.0019,尺寸偏差,通过,QC-01
PO01725,FWDD23M,钻石系列,SUP038,2025-01-14,2647,21,0.00793,尺寸偏差,通过,QC-03
PO01836,FWD221,虹彩系列,SUP009,2025-10-17,1980,1,0.00051,外观缺陷,通过,QC-03
PO00942,FWD215WR,耐候系列,SUP013,2024-12-12,2253,10,0.00444,无,通过,QC-02
PO00982,FWD6007,超白系列,SUP005,2025-06-17,3701,7,0.00189,无,通过,QC-02
PO00770,FWD6002T,超白系列,SUP039,2025-03-12,4347,40,0.0092,无,通过,QC-02
PO00731,FWD504,金属彩光系列,SUP031,2024-12-09,3358,18,0.00536,尺寸偏差,通过,QC-02
PO01483,BHC9233POH,化妆品系列,SUP045,2025-08-15,2930,25,0.00853,无,通过,QC-02
PO01387,FWD520WR,耐候系列,SUP055,2025-11-03,677,6,0.00886,尺寸偏差,通过,QC-02
PO00736,FWDV095B,玻璃包银系列,SUP020,2025-03-10,4499,17,0.00378,尺寸偏差,通过,QC-03
PO02029,FWD6603B,磁性珠光,SUP004,2025-01-05,3702,22,0.00594,外观缺陷,通过,QC-02
PO01168,FWD500WR,耐候系列,SUP014,2025-01-29,1639,3,0.00183,外观缺陷,通过,QC-01
PO01665,FWD219,虹彩系列,SUP059,2025-06-14,3153,5,0.00159,无,通过,QC-03
PO00372,FWD508WR,耐候系列,SUP022,2025-11-13,903,0,0.0,外观缺陷,通过,QC-02
PO02844,FWD123T,银白系列,SUP005,2025-04-04,2459,0,0.0,无,通过,QC-01
PO00509,FWD522,金属彩光系列,SUP010,2024-12-27,4908,3,0.00061,无,通过,QC-03
PO01549,FWD6205,水晶系列,SUP019,2025-03-19,1929,13,0.00674,尺寸偏差,通过,QC-01
PO00318,FWD259,虹彩系列,SUP019,2025-03-15,4233,33,0.0078,尺寸偏差,通过,QC-03
PO02456,FWD235WR,耐候系列,SUP027,2025-12-25,2555,12,0.0047,无,通过,QC-03
PO02200,FWD6840,水晶系列,SUP021,2026-01-23,1060,7,0.0066,颜色偏差,通过,QC-02
PO02991,FWDD10X,钻石系列,SUP059,2025-11-13,813,2,0.00246,无,通过,QC-02
PO02737,FWD205,虹彩系列,SUP047,2025-09-04,1610,1,0.00062,外观缺陷,通过,QC-01
PO01765,FWD419B,着色系列,SUP055,2025-11-26,1583,4,0.00253,无,不通过,QC-02
PO01676,FWD5519WR,耐候系列,SUP042,2025-12-15,3372,33,0.00979,无,不通过,QC-02
PO02980,FWD111M,银白系列,SUP048,2024-12-28,2493,24,0.00963,无,通过,QC-02
PO01887,FWD6504,水晶系列,SUP046,2025-03-07,898,3,0.00334,无,通过,QC-03
PO01620,FWD6501,水晶系列,SUP056,2025-03-25,1302,1,0.00077,无,通过,QC-01
PO02203,FWD6303,水晶系列,SUP006,2025-08-03,159,0,0.0,颜色偏差,通过,QC-01
PO01975,FWD425B,着色系列,SUP020,2025-12-16,2776,10,0.0036,无,通过,QC-03
PO02355,FWD522,金属彩光系列,SUP039,2024-12-21,2944,20,0.00679,无,通过,QC-01
PO00663,FWD123TS,银白系列,SUP013,2025-01-01,2960,19,0.00642,外观缺陷,通过,QC-02
PO00967,FWD419B,着色系列,SUP055,2026-02-03,1748,14,0.00801,外观缺陷,通过,QC-01
PO02365,FWD211WR,耐候系列,SUP013,2025-03-20,751,7,0.00932,无,通过,QC-02
PO02730,FWD5893,钻石系列,SUP009,2025-12-05,2573,0,0.0,颜色偏差,通过,QC-02
PO02155,FWD415Y,着色系列,SUP052,2025-01-13,4566,38,0.00832,无,通过,QC-02
PO01934,FWD5873A,钻石系列,SUP036,2024-10-30,3822,10,0.00262,无,通过,QC-03
PO01186,BHC9233POH,化妆品系列,SUP026,2025-09-26,430,2,0.00465,颜色偏差,通过,QC-02
PO02304,FWD6006,超白系列,SUP024,2026-01-12,4426,21,0.00474,无,通过,QC-03
PO02477,FWD306,金色系列,SUP021,2025-07-30,242,1,0.00413,颜色偏差,通过,QC-03
PO01574,FWD500WR,耐候系列,SUP003,2025-08-29,2827,23,0.00814,颜色偏差,通过,QC-03
PO02088,FWD402,着色系列,SUP060,2025-04-19,2921,21,0.00719,颜色偏差,通过,QC-03
PO02744,FWD4012,着色系列,SUP032,2025-09-27,3365,3,0.00089,尺寸偏差,通过,QC-01
PO00863,FWD407,着色系列,SUP045,2025-08-05,4425,24,0.00542,尺寸偏差,通过,QC-02
PO01349,FWD6885,水晶系列,SUP023,2025-12-12,239,2,0.00837,无,通过,QC-01
PO02240,FWDV095,玻璃包银系列,SUP032,2025-05-19,4552,2,0.00044,外观缺陷,通过,QC-01
PO01069,FWDD10Y,钻石系列,SUP048,2025-12-25,3403,27,0.00793,尺寸偏差,通过,QC-03
PO02911,FWD6501,水晶系列,SUP016,2025-11-13,2682,12,0.00447,尺寸偏差,通过,QC-01
PO01928,FWD5870A,钻石系列,SUP003,2025-02-18,854,6,0.00703,外观缺陷,不通过,QC-02
