shipment_id,month,ship_date,expected_delivery,actual_delivery,warehouse,carrier,destination,sku,category,qty,weight_kg,freight_cost_rmb,revenue_rmb,on_time
SHP01136,2025-03,2025-03-27,2025-04-01,2025-04-05,上海仓,中外运,上海,FWD123T,银白系列,449,0.0,1260.71,14817.0,False
SHP01137,2025-06,2025-06-11,2025-06-18,2025-06-20,广州仓,DHL,上海,BHC9227GOH,化妆品系列,728,7.28,740.12,160160.0,True
SHP01138,2024-11,2024-11-10,2024-11-16,2024-11-20,成都仓,德邦,深圳,FWD400B,着色系列,19,0.19,1939.68,836.0,True
SHP01139,2025-07,2025-07-15,2025-07-25,2025-07-30,深圳仓,FedEx,武汉,BHC9227GOH,化妆品系列,596,5.96,1434.05,131120.0,True
SHP01140,2024-11,2024-11-07,2024-11-18,2024-11-19,上海仓,FedEx,南京,FWD417,着色系列,147,2.94,621.09,8820.0,True
SHP01141,2024-10,2024-10-18,2024-10-30,2024-11-03,成都仓,京东物流,Tokyo,FWD403,着色系列,765,7.65,1456.36,33660.0,True
SHP01142,2024-12,2024-12-01,2024-12-03,2024-12-03,广州仓,京东物流,上海,FWD205WR,耐候系列,954,9.54,874.47,85860.0,True
SHP01143,2025-09,2025-09-10,2025-09-16,2025-09-15,成都仓,DHL,西安,FWD534,金属彩光系列,1741,34.82,1025.22,59194.0,True
SHP01144,2025-06,2025-06-06,2025-06-15,2025-06-16,深圳仓,顺丰,Los Angeles,FWD300WR,耐候系列,1456,29.12,867.87,131040.0,True
SHP01145,2025-07,2025-07-22,2025-08-02,2025-08-02,广州仓,DHL,上海,FWD6300T,水晶系列,476,9.52,845.45,40460.0,True
SHP01146,2024-11,2024-11-06,2024-11-17,2024-11-16,上海仓,顺丰,北京,FWD306,金色系列,589,0.0,1656.73,22087.5,True
SHP01147,2025-10,2025-10-13,2025-10-19,2025-10-24,成都仓,DHL,南京,FWD223,虹彩系列,494,0.0,466.06,18525.0,True
SHP01148,2024-10,2024-10-05,2024-10-20,2024-10-20,成都仓,DHL,深圳,FWD119,银白系列,977,9.77,1554.84,29310.0,True
SHP01149,2025-11,2025-11-03,2025-11-18,2025-11-21,上海仓,顺丰,重庆,FWD415Y,着色系列,1579,0.0,917.9,69476.0,False
SHP01150,2024-12,2024-12-11,2024-12-15,2024-12-17,广州仓,顺丰,Seoul,FWD5800D,钻石系列,1979,39.58,1152.7,237480.0,True
SHP01151,2025-01,2025-01-13,2025-01-26,2025-01-25,深圳仓,京东物流,重庆,BHC9320YB,玻璃变色龙,1114,11.14,788.59,557000.0,True
SHP01152,2024-12,2024-12-07,2024-12-08,2024-12-07,上海仓,FedEx,Frankfurt,FWD6885,水晶系列,122,0.0,295.76,6710.0,True
SHP01153,2025-04,2025-04-05,2025-04-09,2025-04-09,广州仓,顺丰,南京,FWDV150,玻璃包银系列,1489,14.89,1887.97,3811840.0,True
SHP01154,2025-07,2025-07-21,2025-08-01,2025-08-03,成都仓,中外运,成都,FWD173,银白系列,1556,31.12,718.69,40456.0,True
SHP01155,2025-06,2025-06-08,2025-06-22,2025-06-22,深圳仓,顺丰,Singapore,BHC89232BR,着色变色龙,1422,0.0,329.62,711000.0,True
SHP01156,2025-02,2025-02-21,2025-03-07,2025-03-12,深圳仓,DHL,Singapore,FWDD27X,钻石系列,361,3.61,1699.1,90250.0,True
SHP01157,2025-09,2025-09-17,2025-09-29,2025-09-30,上海仓,顺丰,重庆,FWD524WR,耐候系列,665,13.3,247.72,59850.0,True
SHP01158,2025-11,2025-11-21,2025-11-26,2025-12-01,上海仓,FedEx,重庆,FWD362,金色系列,799,7.99,186.15,29962.5,True
SHP01159,2024-12,2024-12-21,2025-01-03,2025-01-04,广州仓,DHL,深圳,FWD5800D,钻石系列,280,2.8,297.13,33600.0,True
SHP01160,2024-11,2024-11-10,2024-11-13,2024-11-15,广州仓,中外运,Seoul,BHC9234BOH,化妆品系列,312,3.12,582.52,68640.0,True
SHP01161,2025-04,2025-04-04,2025-04-16,2025-04-17,成都仓,DHL,广州,FWD504WR,耐候系列,573,0.0,1264.58,51570.0,True
SHP01162,2024-10,2024-10-11,2024-10-13,2024-10-16,广州仓,DHL,深圳,FWD224,虹彩系列,888,8.88,739.59,33300.0,True
SHP01163,2025-07,2025-07-22,2025-08-05,2025-08-04,成都仓,FedEx,Frankfurt,BHC9338GR,玻璃变色龙,1966,19.66,1430.92,983000.0,True
SHP01164,2024-10,2024-10-28,2024-11-10,2024-11-11,成都仓,京东物流,西安,BHC9225BMTH,化妆品系列,735,0.0,716.98,161700.0,True
SHP01165,2025-02,2025-02-21,2025-02-22,2025-02-21,上海仓,FedEx,北京,FWDD10A,钻石系列,1705,34.1,1860.45,170500.0,True
SHP01166,2025-06,2025-06-01,2025-06-16,2025-06-17,上海仓,DHL,武汉,FWD509,金属彩光系列,42,0.42,555.67,1428.0,True
SHP01167,2025-10,2025-10-21,2025-10-31,2025-11-04,成都仓,DHL,重庆,FWD600,其他,946,18.92,1812.25,47300.0,True
SHP01168,2025-09,2025-09-09,2025-09-24,2025-09-28,广州仓,DHL,重庆,FWD6215,水晶系列,27,0.0,939.22,1485.0,True
SHP01169,2025-04,2025-04-19,2025-04-23,2025-04-23,上海仓,顺丰,上海,FWDD29X,钻石系列,1920,38.4,1586.97,672000.0,True
SHP01170,2025-10,2025-10-08,2025-10-09,2025-10-11,上海仓,中外运,Seoul,FWDD25L,钻石系列,1412,14.12,1989.17,395360.0,True
SHP01171,2025-07,2025-07-10,2025-07-23,2025-07-24,深圳仓,FedEx,西安,FWD530,金属彩光系列,1787,17.87,562.81,60758.0,True
SHP01172,2024-10,2024-10-28,2024-11-07,2024-11-10,上海仓,DHL,Seoul,FWDD10Y,钻石系列,1495,29.9,1235.39,179400.0,True
SHP01173,2025-05,2025-05-17,2025-05-27,2025-05-26,上海仓,FedEx,Singapore,FWD351,金色系列,1652,33.04,1709.27,61950.0,True
SHP01174,2025-07,2025-07-24,2025-08-05,2025-08-07,广州仓,德邦,北京,BHC9235BVH,化妆品系列,831,16.62,501.21,182820.0,True
SHP01175,2024-12,2024-12-17,2024-12-28,2025-01-02,成都仓,德邦,上海,FWD5891,钻石系列,1438,14.38,908.09,359500.0,True
SHP01176,2025-07,2025-07-08,2025-07-19,2025-07-23,深圳仓,顺丰,广州,FWDD27X,钻石系列,1067,0.0,60.36,266750.0,True
SHP01177,2025-03,2025-03-22,2025-03-30,2025-03-29,上海仓,中外运,Seoul,FWD419B,着色系列,1074,10.74,747.11,64440.0,True
SHP01178,2025-11,2025-11-10,2025-11-23,2025-11-25,广州仓,京东物流,重庆,FWD111M,银白系列,462,4.62,763.35,13398.0,True
SHP01179,2025-08,2025-08-16,2025-08-20,2025-08-23,深圳仓,德邦,Singapore,FWD351,金色系列,1725,17.25,569.81,64687.5,True
SHP01180,2024-12,2024-12-27,2025-01-10,2025-01-14,广州仓,FedEx,南京,BHC9323PG,玻璃变色龙,1115,0.0,166.32,557500.0,True
SHP01181,2025-05,2025-05-02,2025-05-10,2025-05-14,成都仓,顺丰,Tokyo,FWD123,银白系列,1646,16.46,1865.38,49380.0,True
SHP01182,2025-02,2025-02-24,2025-02-27,2025-03-01,上海仓,京东物流,杭州,FWD249,虹彩系列,849,8.49,1111.29,31837.5,True
SHP01183,2025-10,2025-10-22,2025-11-04,2025-11-06,深圳仓,京东物流,南京,FWD353,金色系列,260,0.0,1066.64,9750.0,True
SHP01184,2025-07,2025-07-24,2025-07-28,2025-08-01,深圳仓,京东物流,武汉,FWD205A,虹彩系列,1116,22.32,1503.2,41850.0,True
SHP01185,2025-01,2025-01-23,2025-01-25,2025-01-24,深圳仓,德邦,上海,FWDD23M,钻石系列,1092,10.92,926.85,305760.0,True
SHP01186,2024-10,2024-10-15,2024-10-28,2024-10-29,上海仓,德邦,广州,FWDD27L,钻石系列,1087,21.74,423.46,304360.0,True
SHP01187,2025-07,2025-07-09,2025-07-10,2025-07-14,成都仓,德邦,重庆,FWD235,虹彩系列,1131,11.31,1395.73,42412.5,True
SHP01188,2025-01,2025-01-27,2025-02-05,2025-02-07,上海仓,京东物流,Frankfurt,FWD100,银白系列,342,3.42,1858.48,8550.0,True
SHP01189,2025-06,2025-06-28,2025-07-10,2025-07-11,上海仓,顺丰,深圳,FWD2205G,虹彩系列,1088,10.88,384.59,40800.0,True
SHP01190,2025-01,2025-01-21,2025-01-27,2025-02-01,上海仓,中外运,成都,FWD249,虹彩系列,97,0.97,139.07,3637.5,True
SHP01191,2025-07,2025-07-01,2025-07-15,2025-07-15,上海仓,中外运,Frankfurt,FWD535,金属彩光系列,1472,14.72,721.8,50048.0,True
SHP01192,2025-10,2025-10-24,2025-11-05,2025-11-08,成都仓,DHL,西安,FWD435B,着色系列,52,0.0,1755.73,3120.0,True
SHP01193,2025-03,2025-03-09,2025-03-14,2025-03-19,广州仓,德邦,杭州,BHC89232BR,着色变色龙,299,0.0,486.8,149500.0,True
SHP01194,2025-04,2025-04-09,2025-04-12,2025-04-16,广州仓,FedEx,深圳,FWD7352,其他,567,11.34,634.92,34020.0,True
SHP01195,2025-02,2025-02-21,2025-02-23,2025-02-28,上海仓,FedEx,重庆,BHC89235G,着色变色龙,1905,0.0,280.5,952500.0,False
SHP01196,2025-07,2025-07-25,2025-07-30,2025-08-03,深圳仓,德邦,西安,FWD419B,着色系列,1357,27.14,745.1,81420.0,True
SHP01197,2025-10,2025-10-16,2025-10-31,2025-11-02,成都仓,FedEx,Los Angeles,FWD362,金色系列,13,0.13,118.11,487.5,True
SHP01198,2025-05,2025-05-12,2025-05-26,2025-05-25,上海仓,顺丰,深圳,FWD320,金色系列,461,4.61,512.76,17287.5,True
SHP01199,2024-10,2024-10-18,2024-10-21,2024-10-26,深圳仓,DHL,北京,FWD163,银白系列,611,6.11,510.0,15275.0,True
SHP01200,2025-11,2025-11-13,2025-11-20,2025-11-19,深圳仓,德邦,北京,FWD306,金色系列,126,0.0,1835.51,4725.0,False
SHP01201,2025-04,2025-04-19,2025-04-20,2025-04-25,广州仓,顺丰,南京,FWD6881,水晶系列,558,5.58,1311.17,30690.0,True
SHP01202,2025-05,2025-05-07,2025-05-09,2025-05-10,上海仓,中外运,北京,FWD502WR,耐候系列,1402,28.04,1398.52,126180.0,True
SHP01203,2025-07,2025-07-09,2025-07-19,2025-07-22,成都仓,顺丰,成都,FWD201WR,耐候系列,1403,28.06,1913.16,126270.0,False
SHP01204,2025-07,2025-07-24,2025-07-27,2025-07-31,深圳仓,德邦,Los Angeles,FWD425,着色系列,1904,38.08,927.3,114240.0,True
SHP01205,2025-05,2025-05-26,2025-06-06,2025-06-10,成都仓,京东物流,Seoul,FWD522WR,耐候系列,1853,37.06,1690.45,166770.0,True
SHP01206,2025-04,2025-04-04,2025-04-17,2025-04-17,广州仓,中外运,Tokyo,FWD2205G,虹彩系列,1941,19.41,848.15,72787.5,True
SHP01207,2025-03,2025-03-18,2025-03-19,2025-03-22,成都仓,京东物流,深圳,FWDV580,玻璃包银系列,412,4.12,1448.31,539720.0,False
SHP01208,2025-05,2025-05-21,2025-05-22,2025-05-27,成都仓,顺丰,武汉,FWD5519,金属彩光系列,1821,36.42,1082.98,109260.0,True
SHP01209,2025-04,2025-04-23,2025-04-30,2025-04-29,广州仓,中外运,上海,FWD6002AWR,耐候系列,536,5.36,1208.3,42880.0,True
SHP01210,2024-11,2024-11-27,2024-11-30,2024-12-03,上海仓,德邦,重庆,FWDD25M,钻石系列,1420,14.2,1429.61,397600.0,True
SHP01211,2025-08,2025-08-08,2025-08-10,2025-08-13,深圳仓,中外运,杭州,FWD211,虹彩系列,164,1.64,1233.27,6150.0,True
SHP01212,2025-10,2025-10-23,2025-10-31,2025-11-04,成都仓,DHL,广州,FWD231WR,耐候系列,1428,14.28,949.28,128520.0,True
SHP01213,2024-10,2024-10-09,2024-10-11,2024-10-11,广州仓,中外运,北京,FWD552,金属彩光系列,278,5.56,1573.52,8340.0,True
SHP01214,2025-10,2025-10-06,2025-10-10,2025-10-12,深圳仓,京东物流,西安,FWD410,着色系列,365,3.65,1266.9,21900.0,True
SHP01215,2025-09,2025-09-14,2025-09-20,2025-09-23,广州仓,DHL,武汉,FWD505,金属彩光系列,1148,0.0,613.75,39032.0,True
SHP01216,2025-05,2025-05-15,2025-05-22,2025-05-21,深圳仓,德邦,武汉,FWD6215,水晶系列,1110,0.0,349.1,61050.0,True
SHP01217,2025-10,2025-10-14,2025-10-25,2025-10-24,上海仓,FedEx,Seoul,FWD224,虹彩系列,846,8.46,1778.97,31725.0,True
SHP01218,2025-01,2025-01-01,2025-01-08,2025-01-07,深圳仓,德邦,杭州,FWD508WR,耐候系列,459,4.59,1333.31,41310.0,True
SHP01219,2025-04,2025-04-26,2025-05-03,2025-05-08,成都仓,京东物流,武汉,FWD163,银白系列,1314,13.14,104.43,32850.0,True
SHP01220,2024-11,2024-11-01,2024-11-05,2024-11-08,上海仓,中外运,广州,FWD5872A,钻石系列,1399,0.0,1670.4,391720.0,True
SHP01221,2025-09,2025-09-11,2025-09-15,2025-09-17,深圳仓,中外运,Singapore,FWD5870A,钻石系列,82,1.64,1718.23,14760.0,True
SHP01222,2024-10,2024-10-24,2024-10-26,2024-10-25,深圳仓,顺丰,Tokyo,FWD123T,银白系列,1243,12.43,1249.81,41019.0,False
SHP01223,2025-02,2025-02-19,2025-02-25,2025-02-24,广州仓,顺丰,深圳,FWD6603,磁性珠光,1907,19.07,1171.29,476750.0,False
SHP01224,2024-11,2024-11-22,2024-11-28,2024-12-03,广州仓,DHL,Frankfurt,FWD153,银白系列,245,0.0,1375.72,6370.0,True
SHP01225,2025-06,2025-06-12,2025-06-25,2025-06-29,成都仓,京东物流,Tokyo,FWD6881,水晶系列,420,4.2,617.35,23100.0,True
SHP01226,2025-02,2025-02-08,2025-02-15,2025-02-15,上海仓,顺丰,南京,FWD6504,水晶系列,1785,0.0,1864.39,151725.0,True
SHP01227,2025-04,2025-04-11,2025-04-17,2025-04-21,广州仓,顺丰,深圳,FWD8205WR,耐候系列,303,3.03,724.44,66660.0,True
SHP01228,2024-11,2024-11-19,2024-11-25,2024-11-28,广州仓,德邦,广州,BHC9338GR,玻璃变色龙,351,0.0,571.06,175500.0,True
SHP01229,2025-09,2025-09-25,2025-09-30,2025-10-02,上海仓,京东物流,Los Angeles,FWD219,虹彩系列,912,9.12,530.36,34200.0,True
SHP01230,2025-10,2025-10-28,2025-11-05,2025-11-04,深圳仓,FedEx,深圳,FWD6225,水晶系列,730,14.6,1901.99,40150.0,True
SHP01231,2025-11,2025-11-15,2025-11-16,2025-11-19,深圳仓,DHL,Seoul,FWD5519WR,耐候系列,1182,0.0,1363.87,141840.0,True
SHP01232,2025-06,2025-06-17,2025-06-27,2025-07-02,上海仓,京东物流,Frankfurt,BHC9275BOH,化妆品系列,1853,0.0,321.11,407660.0,True
SHP01233,2025-08,2025-08-22,2025-09-05,2025-09-06,上海仓,中外运,杭州,FWD211WR,耐候系列,150,0.0,69.45,13500.0,True
SHP01234,2025-03,2025-03-04,2025-03-19,2025-03-23,成都仓,中外运,武汉,FWD430,着色系列,956,19.12,899.65,57360.0,True
SHP01235,2025-10,2025-10-18,2025-10-27,2025-10-28,深圳仓,FedEx,Singapore,FWD303WR,耐候系列,581,11.62,161.6,52290.0,True
SHP01236,2025-06,2025-06-14,2025-06-19,2025-06-21,上海仓,顺丰,Seoul,BHC9232MGH,化妆品系列,218,0.0,1104.01,47960.0,True
SHP01237,2025-01,2025-01-28,2025-02-11,2025-02-15,上海仓,DHL,广州,FWD6504,水晶系列,1976,19.76,383.26,167960.0,False
SHP01238,2025-04,2025-04-15,2025-04-22,2025-04-23,上海仓,顺丰,北京,FWD6205,水晶系列,1630,16.3,931.8,89650.0,True
SHP01239,2025-01,2025-01-27,2025-01-31,2025-02-04,广州仓,FedEx,深圳,FWD325,金色系列,1430,28.6,1288.8,56485.0,True
SHP01240,2025-04,2025-04-15,2025-04-25,2025-04-30,上海仓,顺丰,Frankfurt,FWD6882,水晶系列,682,0.0,436.38,37510.0,True
SHP01241,2024-12,2024-12-04,2024-12-11,2024-12-16,成都仓,德邦,重庆,FWD5893,钻石系列,1385,27.7,1231.52,346250.0,False
SHP01242,2025-02,2025-02-06,2025-02-12,2025-02-16,深圳仓,FedEx,Singapore,FWD5800,钻石系列,809,8.09,1816.84,109215.0,True
SHP01243,2024-10,2024-10-11,2024-10-16,2024-10-18,上海仓,京东物流,深圳,FWDV080,玻璃包银系列,219,0.0,1916.68,1108140.0,True
SHP01244,2024-12,2024-12-08,2024-12-19,2024-12-24,深圳仓,FedEx,重庆,FWD5893,钻石系列,1412,0.0,1556.6,353000.0,True
SHP01245,2025-11,2025-11-01,2025-11-16,2025-11-19,上海仓,FedEx,Los Angeles,FWD001,其他,1110,11.1,518.54,116550.0,False
SHP01246,2025-07,2025-07-08,2025-07-19,2025-07-22,上海仓,德邦,深圳,FWD223,虹彩系列,1219,24.38,1962.29,45712.5,True
SHP01247,2024-10,2024-10-25,2024-11-02,2024-11-04,深圳仓,京东物流,北京,FWDD27L,钻石系列,706,7.06,356.12,197680.0,True
SHP01248,2025-07,2025-07-07,2025-07-11,2025-07-10,上海仓,顺丰,Frankfurt,FWD403,着色系列,716,0.0,259.43,31504.0,True
SHP01249,2025-04,2025-04-27,2025-05-01,2025-05-05,深圳仓,DHL,Tokyo,FWD427,着色系列,387,3.87,1285.41,23220.0,True
SHP01250,2025-08,2025-08-17,2025-08-21,2025-08-26,上海仓,京东物流,重庆,BHC9233POH,化妆品系列,158,3.16,1001.21,34760.0,True
SHP01251,2025-04,2025-04-06,2025-04-21,2025-04-21,广州仓,顺丰,武汉,FWD6303A,水晶系列,1725,17.25,443.05,94875.0,True
SHP01252,2025-05,2025-05-03,2025-05-12,2025-05-16,成都仓,德邦,武汉,FWD425,着色系列,344,3.44,566.33,20640.0,True
SHP01253,2025-02,2025-02-10,2025-02-25,2025-02-28,成都仓,京东物流,重庆,FWD6163,超白系列,1212,12.12,614.05,45450.0,True
SHP01254,2025-05,2025-05-06,2025-05-07,2025-05-08,广州仓,德邦,Los Angeles,FWD416,着色系列,224,0.0,1220.44,13440.0,True
SHP01255,2025-11,2025-11-10,2025-11-15,2025-11-14,深圳仓,DHL,上海,BHC9338GR,玻璃变色龙,1095,10.95,1869.55,547500.0,True
SHP01256,2025-03,2025-03-25,2025-04-02,2025-04-03,广州仓,顺丰,上海,FWD6910,水晶系列,1162,11.62,412.61,63910.0,True
SHP01257,2025-10,2025-10-19,2025-10-22,2025-10-21,上海仓,中外运,广州,FWDV095B,玻璃包银系列,512,5.12,1975.5,911360.0,False
SHP01258,2024-12,2024-12-09,2024-12-22,2024-12-27,成都仓,京东物流,西安,FWD7365,其他,135,1.35,1092.98,8100.0,True
SHP01259,2025-11,2025-11-04,2025-11-19,2025-11-24,广州仓,中外运,武汉,FWD3302,金色系列,1953,0.0,564.1,73237.5,True
SHP01260,2025-06,2025-06-12,2025-06-22,2025-06-23,深圳仓,德邦,南京,FWDD21L,钻石系列,1969,39.38,1926.98,551320.0,False
SHP01261,2024-10,2024-10-15,2024-10-21,2024-10-25,上海仓,德邦,深圳,FWD6018T,超白系列,1381,13.81,1808.24,51787.5,False
SHP01262,2025-10,2025-10-05,2025-10-12,2025-10-13,上海仓,顺丰,Frankfurt,FWDD10A,钻石系列,74,1.48,215.57,7400.0,True
SHP01263,2025-07,2025-07-06,2025-07-08,2025-07-10,深圳仓,顺丰,Seoul,FWD152,银白系列,1246,0.0,1365.63,33642.0,True
SHP01264,2025-01,2025-01-03,2025-01-14,2025-01-14,上海仓,京东物流,上海,BHC9275BOH,化妆品系列,1303,26.06,678.13,286660.0,True
SHP01265,2025-01,2025-01-04,2025-01-13,2025-01-12,广州仓,京东物流,广州,FWD5873A,钻石系列,1131,0.0,1638.64,316680.0,True
SHP01266,2024-10,2024-10-14,2024-10-21,2024-10-24,上海仓,中外运,广州,FWDV080,玻璃包银系列,1343,13.43,529.47,6795580.0,True
SHP01267,2025-11,2025-11-15,2025-11-25,2025-11-30,上海仓,顺丰,上海,FWD6224,水晶系列,1188,23.76,409.68,65340.0,True
SHP01268,2025-05,2025-05-03,2025-05-09,2025-05-11,深圳仓,DHL,Tokyo,FWDD10X,钻石系列,1612,16.12,1921.32,193440.0,True
SHP01269,2024-11,2024-11-26,2024-12-02,2024-12-06,成都仓,中外运,西安,FWD299,虹彩系列,1511,15.11,1507.72,56662.5,True
SHP01270,2025-04,2025-04-17,2025-04-20,2025-04-23,广州仓,FedEx,Frankfurt,FWD3302,金色系列,254,0.0,1817.43,9525.0,True
SHP01271,2025-08,2025-08-27,2025-09-08,2025-09-08,成都仓,顺丰,北京,FWD7365,其他,1516,15.16,1258.74,90960.0,True
SHP01272,2025-09,2025-09-05,2025-09-07,2025-09-09,深圳仓,京东物流,西安,FWD111MT,银白系列,219,0.0,1856.66,6351.0,True
SHP01273,2025-02,2025-02-11,2025-02-15,2025-02-18,广州仓,FedEx,广州,FWD5516,金属彩光系列,827,8.27,1096.26,49620.0,True
SHP01274,2025-02,2025-02-12,2025-02-24,2025-03-01,成都仓,顺丰,西安,FWD123,银白系列,494,9.88,542.53,14820.0,True
SHP01275,2025-07,2025-07-07,2025-07-10,2025-07-12,上海仓,中外运,成都,FWD402,着色系列,697,13.94,310.52,30668.0,True
SHP01276,2024-10,2024-10-07,2024-10-08,2024-10-12,广州仓,DHL,Los Angeles,FWD217,虹彩系列,614,6.14,1449.58,23025.0,True
SHP01277,2025-11,2025-11-24,2025-11-25,2025-11-24,成都仓,中外运,南京,FWD6003T,超白系列,1478,14.78,939.57,55425.0,True
SHP01278,2025-05,2025-05-10,2025-05-21,2025-05-25,深圳仓,DHL,广州,FWD163,银白系列,553,11.06,477.24,13825.0,True
SHP01279,2025-10,2025-10-14,2025-10-23,2025-10-25,广州仓,DHL,北京,BHC89230GY,着色变色龙,1768,17.68,711.78,884000.0,True
SHP01280,2024-10,2024-10-06,2024-10-13,2024-10-17,广州仓,DHL,广州,FWD522,金属彩光系列,632,6.32,483.53,21488.0,True
SHP01281,2025-08,2025-08-10,2025-08-23,2025-08-26,上海仓,中外运,Tokyo,FWD305,金色系列,1665,16.65,1549.04,62437.5,True
SHP01282,2025-11,2025-11-21,2025-11-27,2025-11-30,成都仓,FedEx,Frankfurt,FWD6500,水晶系列,1744,17.44,1175.6,95920.0,True
SHP01283,2024-11,2024-11-06,2024-11-09,2024-11-12,深圳仓,顺丰,Seoul,FWDV150B,玻璃包银系列,1720,34.4,607.54,3818400.0,True
SHP01284,2025-11,2025-11-24,2025-12-04,2025-12-03,广州仓,中外运,深圳,FWD5518,金属彩光系列,1754,35.08,1723.82,105240.0,True
SHP01285,2025-04,2025-04-12,2025-04-14,2025-04-19,成都仓,顺丰,南京,FWDD10L,钻石系列,609,6.09,1283.67,73080.0,True
SHP01286,2025-10,2025-10-23,2025-11-04,2025-11-05,成都仓,德邦,上海,FWD500WR,耐候系列,873,0.0,1124.48,78570.0,True
SHP01287,2025-10,2025-10-15,2025-10-26,2025-10-27,成都仓,DHL,上海,FWD6860,水晶系列,1784,17.84,999.77,151640.0,True
SHP01288,2025-05,2025-05-18,2025-05-22,2025-05-24,上海仓,京东物流,上海,FWD299,虹彩系列,170,1.7,929.45,6375.0,True
SHP01289,2025-05,2025-05-20,2025-05-23,2025-05-26,上海仓,DHL,重庆,FWDD27X,钻石系列,1641,32.82,1799.88,410250.0,True
SHP01290,2025-07,2025-07-26,2025-08-09,2025-08-10,成都仓,DHL,南京,FWD215,虹彩系列,75,1.5,138.74,2812.5,True
SHP01291,2025-02,2025-02-09,2025-02-13,2025-02-16,广州仓,中外运,深圳,FWD502WR,耐候系列,634,0.0,1642.19,57060.0,True
SHP01292,2024-10,2024-10-22,2024-10-31,2024-10-30,成都仓,京东物流,南京,FWDD23M,钻石系列,419,8.38,793.61,117320.0,True
SHP01293,2025-04,2025-04-15,2025-04-19,2025-04-24,广州仓,德邦,杭州,FWD6235,水晶系列,443,4.43,319.09,24365.0,True
SHP01294,2025-11,2025-11-24,2025-12-08,2025-12-10,上海仓,德邦,上海,FWD111WR,耐候系列,1776,35.52,1329.25,106560.0,True
SHP01295,2025-01,2025-01-02,2025-01-04,2025-01-05,上海仓,德邦,北京,FWD223,虹彩系列,1467,29.34,1705.62,55012.5,True
SHP01296,2024-12,2024-12-12,2024-12-18,2024-12-21,深圳仓,德邦,Singapore,FWDD10L,钻石系列,212,4.24,1500.68,25440.0,True
SHP01297,2025-04,2025-04-15,2025-04-26,2025-04-29,上海仓,顺丰,Frankfurt,FWD215WR,耐候系列,629,6.29,289.07,56610.0,False
SHP01298,2025-04,2025-04-19,2025-04-26,2025-04-25,成都仓,顺丰,Tokyo,FWDD27M,钻石系列,98,0.0,379.38,27440.0,True
SHP01299,2025-06,2025-06-09,2025-06-14,2025-06-17,成都仓,德邦,成都,FWD401,着色系列,757,7.57,775.5,33308.0,True
SHP01300,2025-01,2025-01-17,2025-01-30,2025-01-30,广州仓,德邦,西安,FWDD21L,钻石系列,1935,19.35,1289.83,541800.0,True
SHP01301,2025-03,2025-03-26,2025-04-01,2025-04-03,深圳仓,DHL,西安,FWD353,金色系列,1845,18.45,1746.45,69187.5,True
SHP01302,2025-04,2025-04-18,2025-04-30,2025-05-05,上海仓,FedEx,北京,FWD5870C,钻石系列,887,0.0,1932.22,159660.0,True
SHP01303,2025-05,2025-05-11,2025-05-16,2025-05-21,深圳仓,DHL,Tokyo,FWDV150,玻璃包银系列,1219,0.0,728.62,3120640.0,True
SHP01304,2025-02,2025-02-21,2025-02-27,2025-02-26,成都仓,DHL,广州,FWD221WR,耐候系列,357,7.14,1554.97,32130.0,True
SHP01305,2025-07,2025-07-23,2025-08-04,2025-08-07,广州仓,德邦,重庆,BHC9325BR,玻璃变色龙,1105,11.05,702.29,552500.0,True
SHP01306,2025-05,2025-05-07,2025-05-09,2025-05-12,深圳仓,京东物流,北京,FWD435,着色系列,1162,23.24,337.06,69720.0,True
