month,sku,category,supplier_id,unit_cost_rmb,currency,exchange_rate,tariff_rate,landed_cost_rmb
2025-08,FWD435B,着色系列,SUP027,44.55,CNY,7.08,0.09,50.3415
2025-09,FWD435B,着色系列,SUP055,48.15,CNY,6.93,0.08,50.076
2025-10,FWD435B,着色系列,SUP003,43.2,CNY,6.86,0.01,44.064
2025-11,FWD435B,着色系列,SUP028,48.6,CNY,7.06,0.09,52.488
2024-10,FWD436 ,着色系列,SUP032,15.15,CNY,7.02,0.02,15.756
2024-11,FWD436 ,着色系列,SUP053,14.55,CNY,7.03,0.03,15.714
2024-12,FWD436 ,着色系列,SUP024,15.0,CNY,7.13,0.06,16.95
2025-01,FWD436 ,着色系列,SUP007,15.6,CNY,7.14,0.08,17.628
2025-02,FWD436 ,着色系列,SUP029,16.2,CNY,7.24,0.01,16.848
2025-03,FWD436 ,着色系列,SUP022,15.0,CNY,6.89,0.13,16.95
2025-04,FWD436 ,着色系列,SUP036,16.2,CNY,7.0,0.11,17.658
2025-05,FWD436 ,着色系列,SUP031,14.4,CNY,7.12,0.03,15.984
2025-06,FWD436 ,着色系列,SUP053,15.45,CNY,7.03,0.08,16.2225
2025-07,FWD436 ,着色系列,SUP041,15.45,CNY,6.87,0.05,15.9135
2025-08,FWD436 ,着色系列,SUP056,14.4,CNY,7.19,0.07,15.408
2025-09,FWD436 ,着色系列,SUP031,15.9,CNY,6.84,0.03,17.331
2025-10,FWD436 ,着色系列,SUP031,16.05,CNY,7.13,0.13,17.4945
2025-11,FWD436 ,着色系列,SUP041,14.85,CNY,6.83,0.08,16.929
2024-10,FWD491,着色系列,SUP014,44.1,CNY,6.94,0.01,50.274
2024-11,FWD491,着色系列,SUP020,47.7,CNY,7.21,0.09,52.47
2024-12,FWD491,着色系列,SUP004,45.9,CNY,6.99,0.05,50.949
2025-01,FWD491,着色系列,SUP001,46.8,CNY,7.0,0.1,49.14
2025-02,FWD491,着色系列,SUP046,44.55,CNY,6.97,0.09,46.7775
2025-03,FWD491,着色系列,SUP008,44.55,CNY,7.25,0.1,45.441
2025-04,FWD491,着色系列,SUP048,45.0,CNY,6.82,0.11,49.05
2025-05,FWD491,着色系列,SUP005,45.45,CNY,7.26,0.02,49.086
2025-06,FWD491,着色系列,SUP036,47.25,CNY,7.03,0.03,51.03
2025-07,FWD491,着色系列,SUP034,47.7,CNY,6.98,0.03,52.47
2025-08,FWD491,着色系列,SUP049,45.0,CNY,7.19,0.11,49.95
2025-09,FWD491,着色系列,SUP021,43.2,CNY,6.94,0.01,47.952
2025-10,FWD491,着色系列,SUP057,47.25,CNY,7.17,0.05,50.5575
2025-11,FWD491,着色系列,SUP018,44.55,CNY,7.06,0.08,46.332
2024-10,FWD500,金属彩光系列,SUP022,27.285,CNY,7.22,0.09,29.4678
2024-11,FWD500,金属彩光系列,SUP001,24.225,CNY,6.93,0.12,25.9207
2024-12,FWD500,金属彩光系列,SUP056,26.01,CNY,6.97,0.13,26.7903
2025-01,FWD500,金属彩光系列,SUP043,24.48,CNY,7.22,0.0,27.9072
2025-02,FWD500,金属彩光系列,SUP028,25.755,CNY,6.81,0.12,28.5881
2025-03,FWD500,金属彩光系列,SUP024,26.775,CNY,6.91,0.0,30.2557
2025-04,FWD500,金属彩光系列,SUP013,25.755,CNY,6.94,0.05,27.8154
2025-05,FWD500,金属彩光系列,SUP010,26.775,CNY,7.17,0.13,29.1848
2025-06,FWD500,金属彩光系列,SUP004,24.99,CNY,7.1,0.04,27.9888
2025-07,FWD500,金属彩光系列,SUP008,26.01,CNY,7.18,0.11,28.3509
2025-08,FWD500,金属彩光系列,SUP046,25.755,CNY,6.98,0.02,29.6182
2025-09,FWD500,金属彩光系列,SUP012,24.48,CNY,7.16,0.0,27.9072
2025-10,FWD500,金属彩光系列,SUP028,27.54,CNY,7.12,0.1,28.917
2025-11,FWD500,金属彩光系列,SUP033,26.52,CNY,6.99,0.11,28.9068
2024-10,FWD502,金属彩光系列,SUP017,26.52,CNY,6.87,0.0,27.5808
2024-11,FWD502,金属彩光系列,SUP035,27.03,CNY,7.07,0.07,30.8142
2024-12,FWD502,金属彩光系列,SUP054,27.285,CNY,6.88,0.07,29.195
2025-01,FWD502,金属彩光系列,SUP049,24.99,CNY,7.01,0.1,25.9896
2025-02,FWD502,金属彩光系列,SUP013,24.225,CNY,7.21,0.04,26.4052
2025-03,FWD502,金属彩光系列,SUP012,24.99,CNY,7.28,0.01,26.9892
2025-04,FWD502,金属彩光系列,SUP054,24.735,CNY,7.24,0.01,26.2191
2025-05,FWD502,金属彩光系列,SUP030,25.245,CNY,6.88,0.08,28.2744
2025-06,FWD502,金属彩光系列,SUP020,27.03,CNY,6.85,0.05,27.5706
2025-07,FWD502,金属彩光系列,SUP049,24.48,CNY,6.84,0.07,25.704
2025-08,FWD502,金属彩光系列,SUP023,26.265,CNY,6.83,0.06,28.1036
2025-09,FWD502,金属彩光系列,SUP026,27.54,CNY,6.98,0.04,30.5694
2025-10,FWD502,金属彩光系列,SUP051,26.775,CNY,7.19,0.12,29.988
2025-11,FWD502,金属彩光系列,SUP027,26.52,CNY,6.89,0.06,28.9068
2024-10,FWD503,金属彩光系列,SUP042,24.99,CNY,7.26,0.1,28.2387
2024-11,FWD503,金属彩光系列,SUP014,27.285,CNY,7.03,0.12,28.3764
2024-12,FWD503,金属彩光系列,SUP031,26.52,CNY,7.0,0.02,29.9676
2025-01,FWD503,金属彩光系列,SUP051,24.99,CNY,7.01,0.09,25.7397
2025-02,FWD503,金属彩光系列,SUP044,24.735,CNY,6.89,0.05,26.2191
2025-03,FWD503,金属彩光系列,SUP059,26.01,CNY,7.05,0.0,28.3509
2025-04,FWD503,金属彩光系列,SUP037,26.265,CNY,7.3,0.08,26.7903
2025-05,FWD503,金属彩光系列,SUP011,24.48,CNY,6.99,0.11,26.928
2025-06,FWD503,金属彩光系列,SUP043,24.48,CNY,7.26,0.01,26.928
2025-07,FWD503,金属彩光系列,SUP015,25.755,CNY,7.08,0.04,28.8456
2025-08,FWD503,金属彩光系列,SUP001,24.99,CNY,7.23,0.08,26.9892
2025-09,FWD503,金属彩光系列,SUP043,24.225,CNY,7.04,0.11,24.9517
2025-10,FWD503,金属彩光系列,SUP053,26.01,CNY,7.03,0.11,28.611
2025-11,FWD503,金属彩光系列,SUP017,24.48,CNY,6.96,0.09,26.6832
2024-10,FWD504,金属彩光系列,SUP041,27.03,CNY,7.05,0.02,27.8409
2024-11,FWD504,金属彩光系列,SUP059,24.99,CNY,7.0,0.1,26.4894
2024-12,FWD504,金属彩光系列,SUP014,27.03,CNY,7.11,0.1,30.2736
2025-01,FWD504,金属彩光系列,SUP010,25.245,CNY,6.96,0.06,29.0317
2025-02,FWD504,金属彩光系列,SUP001,26.01,CNY,6.95,0.08,26.7903
2025-03,FWD504,金属彩光系列,SUP033,25.245,CNY,6.88,0.1,26.5073
2025-04,FWD504,金属彩光系列,SUP046,24.48,CNY,7.24,0.01,26.928
2025-05,FWD504,金属彩光系列,SUP025,26.01,CNY,7.25,0.08,29.1312
2025-06,FWD504,金属彩光系列,SUP030,24.735,CNY,7.28,0.03,26.4665
2025-07,FWD504,金属彩光系列,SUP056,24.48,CNY,6.94,0.05,25.9488
2025-08,FWD504,金属彩光系列,SUP025,27.03,CNY,6.87,0.06,29.4627
2025-09,FWD504,金属彩光系列,SUP022,24.99,CNY,7.27,0.03,25.7397
2025-10,FWD504,金属彩光系列,SUP055,26.01,CNY,7.12,0.08,27.5706
2025-11,FWD504,金属彩光系列,SUP051,25.245,CNY,7.0,0.01,27.5171
2024-10,FWD505,金属彩光系列,SUP026,24.99,CNY,6.9,0.04,25.7397
2024-11,FWD505,金属彩光系列,SUP036,27.285,CNY,7.12,0.01,30.832
2024-12,FWD505,金属彩光系列,SUP006,25.755,CNY,6.83,0.07,27.8154
2025-01,FWD505,金属彩光系列,SUP024,26.265,CNY,6.93,0.05,29.9421
2025-02,FWD505,金属彩光系列,SUP013,24.48,CNY,6.98,0.09,27.4176
2025-03,FWD505,金属彩光系列,SUP003,25.245,CNY,7.04,0.01,26.5073
2025-04,FWD505,金属彩光系列,SUP046,24.735,CNY,7.3,0.04,25.9718
2025-05,FWD505,金属彩光系列,SUP053,26.775,CNY,6.84,0.06,29.1848
2025-06,FWD505,金属彩光系列,SUP058,26.52,CNY,7.26,0.08,28.6416
2025-07,FWD505,金属彩光系列,SUP010,26.265,CNY,7.19,0.08,27.053
2025-08,FWD505,金属彩光系列,SUP056,27.285,CNY,6.82,0.06,30.832
2025-09,FWD505,金属彩光系列,SUP033,27.285,CNY,7.27,0.13,30.0135
2025-10,FWD505,金属彩光系列,SUP039,27.285,CNY,6.84,0.08,29.7407
2025-11,FWD505,金属彩光系列,SUP010,26.52,CNY,6.86,0.11,28.6416
2024-10,FWD508,金属彩光系列,SUP038,27.03,CNY,7.22,0.1,30.8142
2024-11,FWD508,金属彩光系列,SUP035,24.99,CNY,7.23,0.03,28.7385
2024-12,FWD508,金属彩光系列,SUP010,26.01,CNY,7.0,0.05,26.7903
2025-01,FWD508,金属彩光系列,SUP022,25.5,CNY,7.13,0.01,27.795
2025-02,FWD508,金属彩光系列,SUP001,24.225,CNY,6.92,0.13,27.3742
2025-03,FWD508,金属彩光系列,SUP049,27.03,CNY,7.11,0.12,29.1924
2025-04,FWD508,金属彩光系列,SUP005,26.775,CNY,7.28,0.01,30.5235
2025-05,FWD508,金属彩光系列,SUP044,24.99,CNY,7.03,0.06,26.2395
2025-06,FWD508,金属彩光系列,SUP030,27.285,CNY,6.81,0.07,29.195
2025-07,FWD508,金属彩光系列,SUP020,24.735,CNY,7.14,0.1,26.4665
2025-08,FWD508,金属彩光系列,SUP023,24.735,CNY,6.82,0.06,26.7138
2025-09,FWD508,金属彩光系列,SUP037,24.735,CNY,7.07,0.07,25.9718
2025-10,FWD508,金属彩光系列,SUP048,26.775,CNY,6.91,0.09,29.1848
2025-11,FWD508,金属彩光系列,SUP026,24.225,CNY,7.05,0.03,26.163
2024-10,FWD509,金属彩光系列,SUP038,25.755,CNY,7.09,0.05,27.3003
2024-11,FWD509,金属彩光系列,SUP005,24.48,CNY,6.93,0.11,24.9696
2024-12,FWD509,金属彩光系列,SUP012,24.99,CNY,7.07,0.06,28.2387
2025-01,FWD509,金属彩光系列,SUP013,25.5,CNY,7.25,0.01,26.265
2025-02,FWD509,金属彩光系列,SUP030,24.48,CNY,6.99,0.0,27.6624
2025-03,FWD509,金属彩光系列,SUP006,25.755,CNY,7.14,0.13,26.5277
2025-04,FWD509,金属彩光系列,SUP040,25.245,CNY,7.06,0.12,27.0122
2025-05,FWD509,金属彩光系列,SUP006,26.265,CNY,6.8,0.08,27.5783
2025-06,FWD509,金属彩光系列,SUP004,26.01,CNY,6.83,0.02,28.611
2025-07,FWD509,金属彩光系列,SUP037,24.99,CNY,6.89,0.08,26.4894
2025-08,FWD509,金属彩光系列,SUP006,24.735,CNY,7.02,0.13,26.9611
2025-09,FWD509,金属彩光系列,SUP048,24.48,CNY,7.17,0.06,28.152
2025-10,FWD509,金属彩光系列,SUP006,26.01,CNY,7.27,0.05,28.8711
2025-11,FWD509,金属彩光系列,SUP034,26.52,CNY,7.13,0.04,29.9676
2024-10,FWD510,金属彩光系列,SUP039,27.03,CNY,6.87,0.07,28.9221
2024-11,FWD510,金属彩光系列,SUP058,24.99,CNY,6.99,0.07,26.2395
2024-12,FWD510,金属彩光系列,SUP052,24.48,CNY,7.18,0.11,25.4592
2025-01,FWD510,金属彩光系列,SUP014,25.755,CNY,6.83,0.09,28.8456
2025-02,FWD510,金属彩光系列,SUP021,27.03,CNY,6.82,0.04,28.3815
2025-03,FWD510,金属彩光系列,SUP006,26.52,CNY,7.23,0.02,27.5808
2025-04,FWD510,金属彩光系列,SUP056,26.52,CNY,7.29,0.02,28.9068
2025-05,FWD510,金属彩光系列,SUP038,26.775,CNY,6.85,0.05,30.2557
2025-06,FWD510,金属彩光系列,SUP042,25.755,CNY,7.13,0.12,27.3003
2025-07,FWD510,金属彩光系列,SUP012,24.99,CNY,6.85,0.04,27.7389
2025-08,FWD510,金属彩光系列,SUP057,26.52,CNY,6.95,0.02,29.4372
2025-09,FWD510,金属彩光系列,SUP014,25.245,CNY,7.17,0.02,26.0024
2025-10,FWD510,金属彩光系列,SUP042,25.755,CNY,7.12,0.11,27.3003
2025-11,FWD510,金属彩光系列,SUP054,27.285,CNY,7.07,0.07,30.2864
2024-10,FWD520,金属彩光系列,SUP047,26.52,CNY,7.17,0.1,29.4372
2024-11,FWD520,金属彩光系列,SUP041,24.48,CNY,7.3,0.02,27.9072
2024-12,FWD520,金属彩光系列,SUP026,27.54,CNY,7.09,0.05,30.8448
2025-01,FWD520,金属彩光系列,SUP014,24.48,CNY,7.06,0.01,27.6624
2025-02,FWD520,金属彩光系列,SUP041,24.99,CNY,6.91,0.06,28.4886
2025-03,FWD520,金属彩光系列,SUP005,26.265,CNY,6.97,0.12,26.7903
2025-04,FWD520,金属彩光系列,SUP027,26.265,CNY,6.85,0.04,27.8409
2025-05,FWD520,金属彩光系列,SUP032,24.99,CNY,7.08,0.01,27.2391
2025-06,FWD520,金属彩光系列,SUP046,27.54,CNY,6.96,0.03,31.1202
2025-07,FWD520,金属彩光系列,SUP013,24.225,CNY,6.95,0.08,27.132
2025-08,FWD520,金属彩光系列,SUP057,24.48,CNY,7.12,0.08,26.6832
2025-09,FWD520,金属彩光系列,SUP010,25.5,CNY,7.14,0.1,28.56
2025-10,FWD520,金属彩光系列,SUP035,25.5,CNY,7.18,0.05,28.05
2025-11,FWD520,金属彩光系列,SUP019,25.755,CNY,7.26,0.03,28.073
2024-10,FWD522,金属彩光系列,SUP003,26.01,CNY,7.03,0.07,26.5302
2024-11,FWD522,金属彩光系列,SUP020,26.265,CNY,7.03,0.05,27.5783
2024-12,FWD522,金属彩光系列,SUP050,26.775,CNY,6.92,0.03,29.7203
2025-01,FWD522,金属彩光系列,SUP002,26.265,CNY,6.85,0.03,28.6289
2025-02,FWD522,金属彩光系列,SUP051,27.03,CNY,6.85,0.02,28.1112
2025-03,FWD522,金属彩光系列,SUP016,24.99,CNY,6.94,0.08,26.7393
2025-04,FWD522,金属彩光系列,SUP059,26.01,CNY,7.27,0.02,29.3913
2025-05,FWD522,金属彩光系列,SUP049,27.03,CNY,7.29,0.01,27.8409
2025-06,FWD522,金属彩光系列,SUP053,26.01,CNY,6.8,0.08,28.3509
2025-07,FWD522,金属彩光系列,SUP025,27.285,CNY,7.0,0.05,30.5592
2025-08,FWD522,金属彩光系列,SUP022,27.03,CNY,7.0,0.01,28.6518
2025-09,FWD522,金属彩光系列,SUP036,24.48,CNY,7.16,0.04,26.1936
2025-10,FWD522,金属彩光系列,SUP057,27.285,CNY,7.29,0.07,27.8307
2025-11,FWD522,金属彩光系列,SUP010,26.01,CNY,7.2,0.06,27.5706
2024-10,FWD524,金属彩光系列,SUP002,25.755,CNY,7.26,0.03,28.5881
2024-11,FWD524,金属彩光系列,SUP009,25.245,CNY,6.95,0.12,26.5073
2024-12,FWD524,金属彩光系列,SUP035,26.265,CNY,7.09,0.05,27.5783
2025-01,FWD524,金属彩光系列,SUP002,24.735,CNY,6.82,0.05,26.2191
2025-02,FWD524,金属彩光系列,SUP021,26.52,CNY,7.14,0.06,29.7024
2025-03,FWD524,金属彩光系列,SUP009,24.48,CNY,7.26,0.05,27.4176
2025-04,FWD524,金属彩光系列,SUP049,25.5,CNY,7.23,0.04,28.05
2025-05,FWD524,金属彩光系列,SUP053,27.54,CNY,7.16,0.06,30.0186
2025-06,FWD524,金属彩光系列,SUP015,26.265,CNY,6.81,0.04,28.1036
2025-07,FWD524,金属彩光系列,SUP057,26.775,CNY,7.25,0.08,29.1848
2025-08,FWD524,金属彩光系列,SUP044,27.285,CNY,7.27,0.07,30.0135
2025-09,FWD524,金属彩光系列,SUP054,25.5,CNY,6.87,0.04,28.305
2025-10,FWD524,金属彩光系列,SUP021,27.54,CNY,6.8,0.07,30.5694
2025-11,FWD524,金属彩光系列,SUP056,25.5,CNY,6.86,0.12,26.775
2024-10,FWD525,金属彩光系列,SUP042,26.01,CNY,7.16,0.05,27.8307
2024-11,FWD525,金属彩光系列,SUP034,26.775,CNY,6.98,0.12,27.3105
2024-12,FWD525,金属彩光系列,SUP027,25.755,CNY,6.8,0.09,28.073
2025-01,FWD525,金属彩光系列,SUP013,26.775,CNY,6.87,0.13,27.5783
2025-02,FWD525,金属彩光系列,SUP018,25.755,CNY,7.0,0.13,27.0428
2025-03,FWD525,金属彩光系列,SUP010,26.265,CNY,6.99,0.08,27.3156
2025-04,FWD525,金属彩光系列,SUP041,26.01,CNY,7.0,0.1,28.611
2025-05,FWD525,金属彩光系列,SUP027,27.54,CNY,7.2,0.01,30.0186
2025-06,FWD525,金属彩光系列,SUP056,27.54,CNY,7.19,0.0,30.294
2025-07,FWD525,金属彩光系列,SUP046,26.01,CNY,6.96,0.02,28.3509
2025-08,FWD525,金属彩光系列,SUP054,26.265,CNY,7.01,0.08,26.7903
2025-09,FWD525,金属彩光系列,SUP060,26.775,CNY,7.3,0.03,29.4525
2025-10,FWD525,金属彩光系列,SUP030,26.01,CNY,7.08,0.11,27.0504
2025-11,FWD525,金属彩光系列,SUP056,26.01,CNY,6.87,0.0,29.6514
2024-10,FWD530,金属彩光系列,SUP009,25.5,CNY,7.2,0.06,27.03
2024-11,FWD530,金属彩光系列,SUP025,26.01,CNY,6.82,0.05,27.8307
2024-12,FWD530,金属彩光系列,SUP054,24.99,CNY,7.05,0.01,28.2387
2025-01,FWD530,金属彩光系列,SUP025,26.52,CNY,7.3,0.01,29.172
2025-02,FWD530,金属彩光系列,SUP029,24.735,CNY,6.92,0.09,26.4665
2025-03,FWD530,金属彩光系列,SUP032,27.03,CNY,7.18,0.08,29.1924
2025-04,FWD530,金属彩光系列,SUP017,26.01,CNY,7.17,0.0,27.8307
2025-05,FWD530,金属彩光系列,SUP012,26.775,CNY,7.06,0.01,29.4525
2025-06,FWD530,金属彩光系列,SUP010,24.735,CNY,7.0,0.11,25.2297
2025-07,FWD530,金属彩光系列,SUP028,25.245,CNY,7.05,0.1,27.7695
2025-08,FWD530,金属彩光系列,SUP028,26.265,CNY,7.04,0.07,29.6794
2025-09,FWD530,金属彩光系列,SUP053,25.245,CNY,7.3,0.1,28.7793
2025-10,FWD530,金属彩光系列,SUP033,26.265,CNY,7.16,0.05,29.9421
2025-11,FWD530,金属彩光系列,SUP034,24.99,CNY,7.07,0.07,27.489
2024-10,FWD532,金属彩光系列,SUP037,25.245,CNY,7.06,0.12,28.022
2024-11,FWD532,金属彩光系列,SUP008,26.52,CNY,7.25,0.05,30.2328
2024-12,FWD532,金属彩光系列,SUP031,26.265,CNY,6.83,0.06,28.1036
2025-01,FWD532,金属彩光系列,SUP054,25.5,CNY,6.89,0.07,27.795
2025-02,FWD532,金属彩光系列,SUP028,25.5,CNY,7.2,0.05,28.815
2025-03,FWD532,金属彩光系列,SUP017,27.285,CNY,7.02,0.05,30.0135
2025-04,FWD532,金属彩光系列,SUP018,24.99,CNY,6.9,0.01,28.4886
2025-05,FWD532,金属彩光系列,SUP015,27.54,CNY,6.88,0.07,31.1202
2025-06,FWD532,金属彩光系列,SUP056,24.99,CNY,7.12,0.05,27.7389
2025-07,FWD532,金属彩光系列,SUP043,24.48,CNY,7.06,0.12,27.4176
2025-08,FWD532,金属彩光系列,SUP035,25.5,CNY,6.9,0.03,27.795
2025-09,FWD532,金属彩光系列,SUP032,24.48,CNY,6.85,0.01,25.9488
2025-10,FWD532,金属彩光系列,SUP006,25.5,CNY,7.06,0.09,28.05
2025-11,FWD532,金属彩光系列,SUP043,26.775,CNY,7.01,0.09,30.2557
2024-10,FWD534,金属彩光系列,SUP057,24.48,CNY,7.19,0.09,27.6624
2024-11,FWD534,金属彩光系列,SUP055,24.735,CNY,7.21,0.01,26.7138
2024-12,FWD534,金属彩光系列,SUP025,25.5,CNY,6.85,0.1,28.305
2025-01,FWD534,金属彩光系列,SUP059,26.775,CNY,7.08,0.04,28.917
2025-02,FWD534,金属彩光系列,SUP038,26.52,CNY,6.98,0.12,30.498
2025-03,FWD534,金属彩光系列,SUP056,25.245,CNY,6.83,0.11,27.7695
2025-04,FWD534,金属彩光系列,SUP049,24.225,CNY,7.01,0.03,27.8587
2025-05,FWD534,金属彩光系列,SUP042,27.285,CNY,7.16,0.07,28.6493
2025-06,FWD534,金属彩光系列,SUP054,25.5,CNY,6.94,0.05,27.03
2025-07,FWD534,金属彩光系列,SUP035,25.755,CNY,7.06,0.06,29.6182
2025-08,FWD534,金属彩光系列,SUP053,24.99,CNY,6.82,0.08,27.2391
2025-09,FWD534,金属彩光系列,SUP048,26.265,CNY,6.92,0.09,27.053
2025-10,FWD534,金属彩光系列,SUP031,27.54,CNY,6.81,0.07,28.0908
2025-11,FWD534,金属彩光系列,SUP013,27.03,CNY,7.21,0.1,27.8409
2024-10,FWD535,金属彩光系列,SUP033,24.48,CNY,6.87,0.05,25.2144
2024-11,FWD535,金属彩光系列,SUP050,26.52,CNY,6.99,0.02,29.4372
2024-12,FWD535,金属彩光系列,SUP040,24.48,CNY,7.02,0.05,27.6624
2025-01,FWD535,金属彩光系列,SUP032,26.265,CNY,6.81,0.12,29.6794
2025-02,FWD535,金属彩光系列,SUP058,26.775,CNY,6.88,0.04,29.4525
2025-03,FWD535,金属彩光系列,SUP057,26.01,CNY,6.8,0.0,28.3509
2025-04,FWD535,金属彩光系列,SUP001,24.735,CNY,7.14,0.02,28.1979
2025-05,FWD535,金属彩光系列,SUP039,24.735,CNY,6.8,0.05,26.9611
2025-06,FWD535,金属彩光系列,SUP001,25.755,CNY,7.17,0.08,28.3305
2025-07,FWD535,金属彩光系列,SUP011,26.775,CNY,6.92,0.12,29.988
2025-08,FWD535,金属彩光系列,SUP015,27.03,CNY,7.15,0.05,28.6518
2025-09,FWD535,金属彩光系列,SUP041,24.225,CNY,6.93,0.0,26.163
2025-10,FWD535,金属彩光系列,SUP052,26.52,CNY,6.87,0.05,29.172
2025-11,FWD535,金属彩光系列,SUP011,24.735,CNY,6.83,0.03,27.2085
2024-10,FWD3500,金属彩光系列,SUP009,25.245,CNY,6.81,0.11,28.7793
2024-11,FWD3500,金属彩光系列,SUP056,27.285,CNY,6.92,0.07,28.3764
2024-12,FWD3500,金属彩光系列,SUP008,25.5,CNY,7.26,0.07,28.815
2025-01,FWD3500,金属彩光系列,SUP053,24.99,CNY,7.03,0.02,26.4894
2025-02,FWD3500,金属彩光系列,SUP031,27.03,CNY,6.95,0.01,28.9221
2025-03,FWD3500,金属彩光系列,SUP010,27.285,CNY,6.86,0.09,30.2864
2025-04,FWD3500,金属彩光系列,SUP044,26.01,CNY,7.13,0.11,28.611
2025-05,FWD3500,金属彩光系列,SUP031,27.285,CNY,7.12,0.06,30.5592
2025-06,FWD3500,金属彩光系列,SUP015,26.01,CNY,7.01,0.09,28.0908
2025-07,FWD3500,金属彩光系列,SUP036,25.245,CNY,7.29,0.09,27.7695
2025-08,FWD3500,金属彩光系列,SUP050,26.01,CNY,6.83,0.1,28.8711
2025-09,FWD3500,金属彩光系列,SUP022,27.285,CNY,7.13,0.12,30.0135
2025-10,FWD3500,金属彩光系列,SUP030,25.245,CNY,6.81,0.04,25.7499
2025-11,FWD3500,金属彩光系列,SUP013,24.48,CNY,7.12,0.06,26.928
2024-10,FWD3502,金属彩光系列,SUP041,24.48,CNY,6.89,0.08,27.1728
2024-11,FWD3502,金属彩光系列,SUP049,24.99,CNY,7.24,0.07,27.489
2024-12,FWD3502,金属彩光系列,SUP003,25.245,CNY,6.85,0.0,27.2646
2025-01,FWD3502,金属彩光系列,SUP040,26.52,CNY,7.17,0.09,29.9676
2025-02,FWD3502,金属彩光系列,SUP011,25.245,CNY,6.97,0.03,28.2744
2025-03,FWD3502,金属彩光系列,SUP016,27.03,CNY,7.02,0.08,28.1112
2025-04,FWD3502,金属彩光系列,SUP025,27.03,CNY,6.98,0.11,29.733
2025-05,FWD3502,金属彩光系列,SUP043,25.245,CNY,6.94,0.04,27.5171
2025-06,FWD3502,金属彩光系列,SUP038,24.225,CNY,7.09,0.07,25.194
2025-07,FWD3502,金属彩光系列,SUP009,26.52,CNY,7.21,0.08,29.7024
2025-08,FWD3502,金属彩光系列,SUP038,27.03,CNY,7.19,0.08,30.0033
2025-09,FWD3502,金属彩光系列,SUP001,24.735,CNY,7.05,0.08,27.4559
2025-10,FWD3502,金属彩光系列,SUP009,27.54,CNY,7.13,0.04,31.671
2025-11,FWD3502,金属彩光系列,SUP015,27.285,CNY,6.9,0.12,30.0135
2024-10,FWD3504,金属彩光系列,SUP053,24.99,CNY,7.09,0.01,25.4898
2024-11,FWD3504,金属彩光系列,SUP015,26.775,CNY,7.1,0.1,28.3815
2024-12,FWD3504,金属彩光系列,SUP019,24.99,CNY,6.93,0.08,26.9892
2025-01,FWD3504,金属彩光系列,SUP056,25.755,CNY,6.96,0.05,28.073
2025-02,FWD3504,金属彩光系列,SUP010,27.03,CNY,6.92,0.09,27.5706
2025-03,FWD3504,金属彩光系列,SUP003,24.735,CNY,7.19,0.13,26.9611
2025-04,FWD3504,金属彩光系列,SUP032,27.285,CNY,7.29,0.04,28.6493
2025-05,FWD3504,金属彩光系列,SUP028,26.01,CNY,7.05,0.02,27.0504
2025-06,FWD3504,金属彩光系列,SUP034,25.5,CNY,7.26,0.05,28.815
2025-07,FWD3504,金属彩光系列,SUP036,25.755,CNY,7.18,0.01,27.5579
2025-08,FWD3504,金属彩光系列,SUP007,26.52,CNY,6.95,0.08,27.5808
2025-09,FWD3504,金属彩光系列,SUP015,27.03,CNY,6.9,0.08,28.9221
2025-10,FWD3504,金属彩光系列,SUP017,26.52,CNY,6.98,0.06,27.846
2025-11,FWD3504,金属彩光系列,SUP042,26.775,CNY,6.99,0.07,29.988
2024-10,FWD5516,金属彩光系列,SUP058,45.9,CNY,7.12,0.08,47.277
2024-11,FWD5516,金属彩光系列,SUP017,47.7,CNY,7.22,0.06,51.993
2024-12,FWD5516,金属彩光系列,SUP058,45.45,CNY,7.07,0.05,49.5405
2025-01,FWD5516,金属彩光系列,SUP004,42.75,CNY,7.15,0.04,44.0325
2025-02,FWD5516,金属彩光系列,SUP019,44.55,CNY,7.03,0.01,48.5595
2025-03,FWD5516,金属彩光系列,SUP006,45.45,CNY,7.2,0.0,46.8135
2025-04,FWD5516,金属彩光系列,SUP001,47.25,CNY,7.25,0.03,52.4475
2025-05,FWD5516,金属彩光系列,SUP031,47.7,CNY,6.96,0.01,52.47
2025-06,FWD5516,金属彩光系列,SUP015,45.9,CNY,6.86,0.08,51.408
2025-07,FWD5516,金属彩光系列,SUP057,45.9,CNY,7.19,0.07,52.785
2025-08,FWD5516,金属彩光系列,SUP059,44.1,CNY,7.18,0.0,48.951
2025-09,FWD5516,金属彩光系列,SUP039,48.15,CNY,7.05,0.09,53.4465
2025-10,FWD5516,金属彩光系列,SUP047,46.35,CNY,7.07,0.1,47.7405
2025-11,FWD5516,金属彩光系列,SUP041,47.25,CNY,6.85,0.11,52.92
2024-10,FWD5518,金属彩光系列,SUP031,47.7,CNY,6.82,0.07,49.608
2024-11,FWD5518,金属彩光系列,SUP032,45.9,CNY,7.19,0.02,49.572
2024-12,FWD5518,金属彩光系列,SUP035,43.65,CNY,6.92,0.0,48.015
2025-01,FWD5518,金属彩光系列,SUP035,45.0,CNY,7.29,0.1,47.7
2025-02,FWD5518,金属彩光系列,SUP032,44.1,CNY,7.09,0.08,45.423
2025-03,FWD5518,金属彩光系列,SUP060,44.1,CNY,6.87,0.0,49.833
2025-04,FWD5518,金属彩光系列,SUP046,44.55,CNY,7.08,0.06,46.332
