po_id,po_date,month,supplier_id,sku,category,qty_ordered,unit_cost_rmb,total_cost_rmb,expected_date,actual_date,status,defect_qty
PO00903,2025-09-08,2025-09,SUP040,FWD3112,金色系列,4787,33.9,162279.3,2025-09-30,2025-10-15,在途,3
PO00904,2025-11-05,2025-11,SUP045,FWD121WR,耐候系列,1660,49.05,81423.0,2026-01-19,2026-01-22,在途,15
PO00905,2025-07-14,2025-07,SUP033,FWD219,虹彩系列,2781,26.16,72740.53,2025-09-19,2025-09-24,在途,4
PO00906,2025-03-16,2025-03,SUP020,FWD111,银白系列,2339,19.57,45785.92,2025-05-13,2025-05-20,已收货,1
PO00907,2025-04-19,2025-04,SUP050,FWDV040B,玻璃包银系列,3499,4738.5,16580011.5,2025-06-05,2025-06-15,已收货,16
PO00908,2024-11-24,2024-11,SUP007,FWD429,着色系列,4184,48.6,203342.4,2025-02-12,2025-02-10,已收货,35
PO00909,2025-06-27,2025-06,SUP036,FWD5872A,钻石系列,554,201.6,111686.4,2025-07-23,2025-07-18,已收货,4
PO00910,2025-05-22,2025-05,SUP011,FWD5892,钻石系列,4114,161.25,663382.5,2025-07-17,2025-07-24,在途,35
PO00911,2025-04-28,2025-04,SUP019,FWD211,虹彩系列,2251,26.16,58877.72,2025-06-22,2025-06-19,已收货,8
PO00912,2025-09-05,2025-09,SUP041,FWD418B,着色系列,3412,45.0,153540.0,2025-10-22,2025-10-17,待发货,34
PO00913,2024-10-23,2024-10,SUP008,FWD2205G,虹彩系列,630,26.72,16832.81,2024-12-20,2024-12-22,在途,5
PO00914,2025-06-22,2025-06,SUP057,FWD504,金属彩光系列,3464,25.5,88332.0,2025-08-28,2025-09-11,在途,2
PO00915,2025-02-05,2025-02,SUP043,FWD289,虹彩系列,3466,30.09,104304.94,2025-03-23,2025-04-03,已收货,18
PO00916,2024-12-28,2024-12,SUP006,FWD7305WR,耐候系列,3230,94.5,305235.0,2025-01-11,2025-01-20,已收货,2
PO00917,2025-04-18,2025-04,SUP037,FWD6885,水晶系列,1901,40.42,76847.92,2025-05-11,2025-05-21,已收货,7
PO00918,2025-07-24,2025-07,SUP044,FWD6602,磁性珠光,3467,120.38,417340.12,2025-10-05,2025-10-01,已收货,16
PO00919,2024-11-28,2024-11,SUP051,FWD304,金色系列,2741,24.19,66297.94,2025-02-08,2025-02-18,在途,0
PO00920,2024-11-23,2024-11,SUP035,FWDD10Y,钻石系列,1008,95.4,96163.2,2025-02-03,2025-01-29,已收货,7
PO00921,2025-05-18,2025-05,SUP024,FWD505,金属彩光系列,4252,23.97,101920.44,2025-07-03,2025-07-09,在途,27
PO00922,2024-11-17,2024-11,SUP028,FWDV040,玻璃包银系列,4050,5759.29,23325114.38,2025-01-24,2025-02-01,在途,8
PO00923,2025-09-03,2025-09,SUP020,FWD504,金属彩光系列,4632,27.54,127565.28,2025-10-07,2025-10-20,已收货,16
PO00924,2025-01-01,2025-01,SUP029,FWD424,着色系列,1007,43.2,43502.4,2025-03-31,2025-03-31,已收货,9
PO00925,2025-05-18,2025-05,SUP030,FWD532,金属彩光系列,3563,29.07,103576.41,2025-06-29,2025-07-02,已收货,33
PO00926,2025-08-19,2025-08,SUP038,FWD500,金属彩光系列,468,24.22,11337.3,2025-09-15,2025-09-18,已收货,3
PO00927,2025-08-25,2025-08,SUP012,BHC9337GP,玻璃变色龙,4519,322.5,1457377.5,2025-10-28,2025-10-28,已收货,25
PO00928,2025-10-05,2025-10,SUP048,HC010AS,云母粉,1870,18.19,34010.62,2025-10-26,2025-10-21,待发货,17
PO00929,2024-10-05,2024-10,SUP055,FWDV150,玻璃包银系列,415,2092.8,868512.0,2024-12-03,2024-12-10,已收货,0
PO00930,2025-09-21,2025-09,SUP058,FWD6018T,超白系列,3849,24.47,94180.22,2025-11-24,2025-11-30,已收货,22
PO00931,2025-07-04,2025-07,SUP025,FWD4012,着色系列,3306,32.34,106916.04,2025-08-27,2025-08-24,在途,26
PO00932,2024-12-19,2024-12,SUP060,FWDD29X,钻石系列,4537,291.38,1321968.38,2025-02-22,2025-02-23,在途,3
PO00933,2024-12-25,2024-12,SUP013,FWD6163,超白系列,3177,28.12,89353.12,2025-02-23,2025-02-22,已收货,9
PO00934,2024-12-11,2024-12,SUP059,FWD5895,钻石系列,476,204.38,97282.5,2025-01-29,2025-01-24,在途,4
PO00935,2025-02-01,2025-02,SUP053,BHC89235G,着色变色龙,3893,412.5,1605862.5,2025-04-12,2025-04-27,待发货,31
PO00936,2024-11-27,2024-11,SUP049,FWD535,金属彩光系列,2455,28.56,70114.8,2025-02-17,2025-02-13,已收货,20
PO00937,2024-10-14,2024-10,SUP019,FWDD21M,钻石系列,4522,197.4,892642.8,2024-12-16,2024-12-18,待发货,14
PO00938,2024-10-25,2024-10,SUP045,FWD6504T,水晶系列,3627,55.46,201162.49,2024-11-08,2024-11-13,在途,0
PO00939,2025-09-18,2025-09,SUP056,FWD205,虹彩系列,3244,26.16,84850.88,2025-12-04,2025-12-06,在途,23
PO00940,2025-07-26,2025-07,SUP040,FWD6219,水晶系列,2415,40.84,98622.56,2025-08-09,2025-08-05,已收货,23
PO00941,2025-06-27,2025-06,SUP009,FWD231,虹彩系列,2252,27.84,62704.12,2025-08-11,2025-08-21,待发货,18
PO00942,2024-10-06,2024-10,SUP013,FWD215WR,耐候系列,2253,64.8,145994.4,2024-12-17,2024-12-12,已收货,10
PO00943,2025-08-26,2025-08,SUP021,FWD401,着色系列,4568,37.29,170340.72,2025-09-15,2025-09-25,已收货,19
PO00944,2025-05-07,2025-05,SUP012,FWDV150B,玻璃包银系列,101,1681.65,169846.65,2025-07-29,2025-08-08,已收货,0
PO00945,2025-04-06,2025-04,SUP001,FWD435B,着色系列,4207,42.75,179849.25,2025-06-24,2025-07-03,已收货,22
PO00946,2025-03-08,2025-03,SUP035,FWD111MT,银白系列,3134,23.05,72254.37,2025-04-14,2025-04-20,已收货,20
PO00947,2025-11-12,2025-11,SUP017,FWD400B,着色系列,1644,31.35,51539.4,2025-12-03,2025-12-12,已收货,2
PO00948,2025-10-15,2025-10,SUP050,FWD7305,其他,3982,47.25,188149.5,2026-01-07,2026-01-13,已收货,23
PO00949,2024-11-07,2024-11,SUP002,HM010AS,云母粉,2289,16.5,37768.5,2024-12-06,2024-12-12,已收货,9
PO00950,2024-11-05,2024-11,SUP060,FWD101,银白系列,4135,17.44,72104.06,2024-11-21,2024-11-17,已收货,23
PO00951,2024-11-11,2024-11,SUP050,BHC5518,化妆品系列,1843,51.19,94338.56,2025-01-18,2025-01-17,在途,13
PO00952,2025-09-20,2025-09,SUP059,FWD5872A,钻石系列,4701,214.2,1006954.2,2025-10-22,2025-11-04,已收货,28
PO00953,2025-01-17,2025-01,SUP010,FWD3500,金属彩光系列,444,26.01,11548.44,2025-03-31,2025-04-06,已收货,1
PO00954,2025-07-02,2025-07,SUP027,FWD221,虹彩系列,3106,27.28,84735.56,2025-09-02,2025-08-29,在途,5
PO00955,2024-12-10,2024-12,SUP055,FWD3502,金属彩光系列,4009,23.21,93028.85,2025-01-08,2025-01-12,待发货,5
PO00956,2024-12-21,2024-12,SUP058,BHC9338GR,玻璃变色龙,669,382.5,255892.5,2025-02-13,2025-02-21,在途,4
PO00957,2025-02-28,2025-02,SUP028,FWD235WR,耐候系列,2536,61.43,155773.8,2025-04-07,2025-04-13,已收货,2
PO00958,2025-08-10,2025-08,SUP036,FWD6205,水晶系列,3154,47.02,148316.85,2025-10-03,2025-10-01,已收货,2
PO00959,2025-10-18,2025-10,SUP025,FWDD29L,钻石系列,991,294.0,291354.0,2026-01-14,2026-01-16,已收货,8
PO00960,2025-05-20,2025-05,SUP050,BHC9275BOH,化妆品系列,4023,183.15,736812.45,2025-08-12,2025-08-14,已收货,2
PO00961,2024-12-07,2024-12,SUP014,FWD6205,水晶系列,1375,44.96,61823.44,2024-12-22,2024-12-24,已收货,11
PO00962,2025-06-17,2025-06,SUP050,FWD351,金色系列,4769,27.28,130104.28,2025-07-31,2025-07-30,已收货,1
PO00963,2025-07-24,2025-07,SUP002,FWDV220,玻璃包银系列,232,983.48,228166.2,2025-08-26,2025-08-30,已收货,2
PO00964,2025-04-13,2025-04,SUP052,FWD7322B,其他,2583,51.98,134251.43,2025-06-20,2025-06-30,已收货,12
PO00965,2024-10-24,2024-10,SUP033,FWD5518WR,耐候系列,2676,89.1,238431.6,2024-11-27,2024-12-11,在途,13
PO00966,2025-01-14,2025-01,SUP032,FWD152,银白系列,3023,18.43,55706.33,2025-04-02,2025-04-03,待发货,1
PO00967,2025-11-18,2025-11,SUP055,FWD419B,着色系列,1748,40.95,71580.6,2026-02-07,2026-02-03,待发货,14
PO00968,2024-10-03,2024-10,SUP032,BHC9323PG,玻璃变色龙,1490,352.5,525225.0,2024-12-30,2024-12-26,在途,5
PO00969,2024-11-17,2024-11,SUP033,FWD411,着色系列,954,38.25,36490.5,2025-01-20,2025-02-04,在途,3
PO00970,2025-04-15,2025-04,SUP005,FWD503,金属彩光系列,4240,26.52,112444.8,2025-07-05,2025-07-13,待发货,36
PO00971,2025-04-01,2025-04,SUP033,FWD5872C,钻石系列,3368,216.45,729003.6,2025-04-16,2025-04-27,已收货,10
PO00972,2025-05-19,2025-05,SUP035,FWDD23L,钻石系列,1438,201.6,289900.8,2025-06-08,2025-06-11,在途,5
PO00973,2025-06-01,2025-06,SUP039,BHC9326BM ,玻璃变色龙,715,15.75,11261.25,2025-08-08,2025-08-07,已收货,4
PO00974,2024-11-22,2024-11,SUP003,FWD351WR,耐候系列,168,62.1,10432.8,2025-02-02,2025-02-14,已收货,0
PO00975,2025-02-18,2025-02,SUP017,BHC9326BM ,玻璃变色龙,2932,16.8,49257.6,2025-03-04,2025-03-07,待发货,14
PO00976,2025-06-19,2025-06,SUP017,FWD6500,水晶系列,4474,37.95,169788.3,2025-07-08,2025-07-16,已收货,34
PO00977,2025-04-23,2025-04,SUP007,FWD410,着色系列,3269,39.15,127981.35,2025-07-04,2025-07-05,已收货,32
PO00978,2025-09-01,2025-09,SUP021,FWD205WR,耐候系列,3499,63.45,222011.55,2025-11-08,2025-11-23,待发货,30
PO00979,2025-08-22,2025-08,SUP047,FWD6002A,超白系列,299,28.41,8493.47,2025-10-13,2025-10-25,已收货,2
PO00980,2025-01-15,2025-01,SUP054,FWD502,金属彩光系列,2839,27.03,76738.17,2025-04-06,2025-04-08,在途,3
PO00981,2024-12-14,2024-12,SUP058,FWD600,其他,4167,32.25,134385.75,2025-03-05,2025-03-02,已收货,20
PO00982,2025-05-18,2025-05,SUP005,FWD6007,超白系列,3701,33.44,123770.69,2025-06-13,2025-06-17,已收货,7
PO00983,2025-11-16,2025-11,SUP039,FWD6601,磁性珠光,1226,104.62,128270.25,2026-01-12,2026-01-26,已收货,11
PO00984,2025-02-08,2025-02,SUP011,FWD362,金色系列,4169,32.06,133668.56,2025-03-19,2025-03-28,已收货,2
PO00985,2025-03-21,2025-03,SUP034,FWD152WR,耐候系列,3661,40.05,146623.05,2025-06-04,2025-06-08,已收货,28
PO00986,2025-06-09,2025-06,SUP022,FWD6850,水晶系列,211,68.85,14527.35,2025-08-13,2025-08-22,在途,1
PO00987,2025-04-13,2025-04,SUP021,FWD400B,着色系列,4079,33.0,134607.0,2025-05-14,2025-05-22,已收货,40
PO00988,2024-12-11,2024-12,SUP036,FWD6504A,水晶系列,1326,38.36,50868.68,2025-02-06,2025-02-14,在途,7
PO00989,2024-12-20,2024-12,SUP011,BHC9234BOH,化妆品系列,549,189.75,104172.75,2025-01-25,2025-01-24,在途,3
PO00990,2025-07-09,2025-07,SUP050,FWD300WR,耐候系列,292,59.4,17344.8,2025-07-28,2025-07-31,已收货,0
PO00991,2025-06-06,2025-06,SUP035,FWD6006,超白系列,4663,28.37,132300.97,2025-08-15,2025-08-26,已收货,15
PO00992,2025-07-05,2025-07,SUP010,BHC9338GR,玻璃变色龙,4398,363.75,1599772.5,2025-08-13,2025-08-19,已收货,27
PO00993,2025-08-17,2025-08,SUP028,FWD520,金属彩光系列,4712,24.73,116551.32,2025-10-23,2025-10-20,已收货,14
PO00994,2025-03-13,2025-03,SUP004,FWDV550,玻璃包银系列,2301,1021.8,2351161.8,2025-05-13,2025-05-25,已收货,6
PO00995,2025-05-21,2025-05,SUP010,FWDD10A,钻石系列,4848,67.5,327240.0,2025-06-14,2025-06-24,已收货,40
PO00996,2025-03-01,2025-03,SUP010,FWD163,银白系列,528,20.06,10593.0,2025-05-05,2025-05-13,在途,2
PO00997,2025-11-13,2025-11,SUP051,FWD303WR,耐候系列,718,63.45,45557.1,2025-12-01,2025-11-27,待发货,1
PO00998,2024-10-02,2024-10,SUP054,FWD353,金色系列,3620,27.28,98758.12,2024-12-31,2025-01-13,已收货,19
PO00999,2025-03-10,2025-03,SUP057,FWD205,虹彩系列,547,24.75,13538.25,2025-04-24,2025-05-05,已收货,3
PO01000,2024-12-21,2024-12,SUP001,FWD6502A,水晶系列,1380,44.96,62048.25,2025-03-07,2025-03-22,已收货,2
PO01001,2025-11-23,2025-11,SUP060,FWDD25X,钻石系列,4604,191.25,880515.0,2025-12-23,2026-01-01,已收货,3
PO01002,2025-05-25,2025-05,SUP026,FWD427,着色系列,992,43.65,43300.8,2025-07-03,2025-07-09,在途,9
PO01003,2024-11-02,2024-11,SUP026,FWD235,虹彩系列,4459,29.53,131679.84,2025-01-12,2025-01-09,已收货,31
PO01004,2024-11-07,2024-11,SUP002,FWD100,银白系列,1302,18.0,23436.0,2024-12-23,2024-12-31,已收货,2
PO01005,2024-12-15,2024-12,SUP037,FWD6881,水晶系列,2108,38.77,81737.7,2025-02-20,2025-03-07,已收货,21
PO01006,2025-04-11,2025-04,SUP021,FWD235WR,耐候系列,3017,58.73,177173.33,2025-05-12,2025-05-13,已收货,15
PO01007,2025-05-22,2025-05,SUP001,FWD302,金色系列,769,32.34,24872.34,2025-07-08,2025-07-08,待发货,5
PO01008,2025-09-19,2025-09,SUP032,FWD525,金属彩光系列,4600,25.75,118473.0,2025-11-17,2025-11-22,已收货,38
PO01009,2025-08-18,2025-08,SUP012,FWDD28L,钻石系列,4718,237.3,1119581.4,2025-11-03,2025-10-30,已收货,46
PO01010,2024-11-22,2024-11,SUP034,FWDD21M,钻石系列,1440,239.4,344736.0,2025-01-19,2025-01-19,已收货,0
PO01011,2025-10-28,2025-10,SUP002,FWD6683T,磁性珠光,2342,240.75,563836.5,2025-11-23,2025-11-25,已收货,19
PO01012,2025-05-15,2025-05,SUP050,FWD6501,水晶系列,2453,37.95,93091.35,2025-07-03,2025-07-02,待发货,22
PO01013,2025-02-12,2025-02,SUP059,FWD7504,其他,3610,84.75,305947.5,2025-04-25,2025-05-05,已收货,3
PO01014,2025-02-28,2025-02,SUP041,FWD520WR,耐候系列,1160,62.78,72819.0,2025-05-13,2025-05-20,已收货,9
PO01015,2025-05-05,2025-05,SUP051,FWD5519,金属彩光系列,2523,39.6,99910.8,2025-07-23,2025-07-18,在途,14
PO01016,2025-08-26,2025-08,SUP029,FWD123T,银白系列,363,25.49,9253.78,2025-09-18,2025-09-30,已收货,2
PO01017,2024-12-20,2024-12,SUP005,FWD435B,着色系列,4842,45.9,222247.8,2025-03-09,2025-03-16,已收货,8
PO01018,2024-11-05,2024-11,SUP023,FWD403,着色系列,3570,31.68,113097.6,2025-01-22,2025-02-05,在途,3
PO01019,2025-11-25,2025-11,SUP001,FWD6219,水晶系列,4324,42.49,183715.95,2026-01-01,2026-01-06,已收货,30
PO01020,2025-07-19,2025-07,SUP054,FWD307,金色系列,3062,30.38,93008.25,2025-10-13,2025-10-24,已收货,7
PO01021,2025-02-22,2025-02,SUP042,FWD5872C,钻石系列,2969,222.3,660008.7,2025-04-21,2025-04-20,已收货,9
PO01022,2025-01-09,2025-01,SUP033,FWD225,虹彩系列,3928,29.81,117103.5,2025-02-27,2025-02-22,在途,13
PO01023,2024-11-24,2024-11,SUP060,FWDD27M,钻石系列,2495,193.2,482034.0,2025-01-07,2025-01-16,待发货,23
PO01024,2025-10-21,2025-10,SUP014,FWDD23M,钻石系列,268,224.7,60219.6,2025-12-08,2025-12-06,已收货,2
PO01025,2024-12-03,2024-12,SUP041,FWD224,虹彩系列,1594,27.28,43486.31,2024-12-29,2024-12-28,已收货,2
PO01026,2025-03-09,2025-03,SUP014,FWDV220,玻璃包银系列,4635,1057.5,4901512.5,2025-04-25,2025-05-04,在途,3
PO01027,2025-05-02,2025-05,SUP024,FWD152,银白系列,3736,17.41,65062.44,2025-07-02,2025-07-17,已收货,25
PO01028,2024-12-13,2024-12,SUP060,FWD510,金属彩光系列,3735,24.73,92385.22,2025-01-23,2025-01-26,已收货,8
PO01029,2025-04-11,2025-04,SUP032,FWD425,着色系列,127,51.3,6515.1,2025-06-21,2025-07-05,待发货,0
PO01030,2025-02-24,2025-02,SUP051,FWD205A,虹彩系列,4042,28.12,113681.25,2025-05-11,2025-05-26,已收货,28
PO01031,2025-07-17,2025-07,SUP042,FWDV220,玻璃包银系列,2793,951.75,2658237.75,2025-10-02,2025-10-03,待发货,18
PO01032,2025-07-14,2025-07,SUP052,FWD6601A,磁性珠光,4734,122.63,580506.75,2025-08-21,2025-09-01,已收货,23
PO01033,2025-02-09,2025-02,SUP059,BHC9326BM ,玻璃变色龙,1939,17.1,33156.9,2025-03-08,2025-03-14,在途,18
PO01034,2024-12-17,2024-12,SUP002,FWD6683T,磁性珠光,1302,240.75,313456.5,2025-01-21,2025-01-19,在途,12
PO01035,2025-03-04,2025-03,SUP060,BHC9237GRH,化妆品系列,2669,148.5,396346.5,2025-04-27,2025-05-01,在途,25
PO01036,2025-06-27,2025-06,SUP048,FWD325,金色系列,3058,30.81,94216.98,2025-09-12,2025-09-14,已收货,30
PO01037,2025-01-03,2025-01,SUP043,BHC9234BOH,化妆品系列,1965,143.55,282075.75,2025-03-15,2025-03-16,已收货,15
PO01038,2025-03-13,2025-03,SUP025,FWD205WR,耐候系列,876,74.93,65634.3,2025-04-04,2025-04-10,已收货,2
PO01039,2024-11-26,2024-11,SUP034,FWD123,银白系列,455,20.25,9213.75,2024-12-12,2024-12-20,已收货,4
PO01040,2025-10-19,2025-10,SUP001,FWD7365,其他,3901,39.15,152724.15,2025-12-17,2025-12-23,已收货,8
PO01041,2025-03-08,2025-03,SUP040,FWD223,虹彩系列,3555,25.59,90985.78,2025-05-26,2025-05-21,已收货,13
PO01042,2025-05-27,2025-05,SUP030,FWD5516,金属彩光系列,1497,48.15,72080.55,2025-07-29,2025-08-13,待发货,14
PO01043,2025-11-22,2025-11,SUP051,FWDV550,玻璃包银系列,2450,1031.62,2527481.25,2025-12-27,2026-01-03,已收货,5
PO01044,2025-04-17,2025-04,SUP048,FWDD28L,钻石系列,1692,184.8,312681.6,2025-06-30,2025-07-06,已收货,8
PO01045,2025-10-26,2025-10,SUP043,BHC9320YB,玻璃变色龙,4130,333.75,1378387.5,2025-12-05,2025-11-30,在途,20
PO01046,2025-05-20,2025-05,SUP020,FWD323M,金色系列,2643,31.22,82511.16,2025-06-27,2025-06-30,待发货,8
PO01047,2025-10-26,2025-10,SUP021,BHC9227GOH,化妆品系列,3176,173.25,550242.0,2025-11-23,2025-12-06,在途,11
PO01048,2025-08-09,2025-08,SUP037,BHC89232BR,着色变色龙,2376,318.75,757350.0,2025-09-17,2025-09-16,在途,14
PO01049,2025-08-03,2025-08,SUP027,FWD504WR,耐候系列,1972,70.88,139765.5,2025-10-01,2025-10-12,已收货,0
PO01050,2025-08-15,2025-08,SUP010,FWDD10M,钻石系列,999,100.8,100699.2,2025-09-05,2025-09-11,已收货,1
PO01051,2025-10-01,2025-10,SUP009,FWD307,金色系列,4452,27.56,122708.25,2025-11-08,2025-11-03,在途,22
PO01052,2025-07-04,2025-07,SUP059,FWD6910,水晶系列,3157,40.01,126319.46,2025-08-22,2025-08-19,待发货,26
PO01053,2025-10-13,2025-10,SUP047,FWD5871C,钻石系列,178,222.3,39569.4,2025-12-24,2025-12-29,已收货,1
PO01054,2025-01-09,2025-01,SUP026,FWD303,金色系列,108,32.34,3493.12,2025-01-23,2025-02-07,已收货,1
PO01055,2025-05-13,2025-05,SUP042,FWD534WR,耐候系列,3132,66.15,207181.8,2025-07-04,2025-07-11,已收货,29
PO01056,2025-01-24,2025-01,SUP006,FWD901KSW,耐候系列,4029,111.15,447823.35,2025-02-24,2025-02-20,已收货,0
PO01057,2025-04-17,2025-04,SUP004,FWD123,银白系列,1344,20.7,27820.8,2025-06-11,2025-06-25,已收货,13
PO01058,2025-04-25,2025-04,SUP041,FWD401,着色系列,2644,34.98,92487.12,2025-06-01,2025-05-27,在途,26
PO01059,2024-11-27,2024-11,SUP058,FWDD10X,钻石系列,1904,99.0,188496.0,2025-01-28,2025-02-06,已收货,0
PO01060,2025-03-07,2025-03,SUP032,FWD435B,着色系列,4549,46.35,210846.15,2025-04-27,2025-05-08,已收货,40
PO01061,2025-11-14,2025-11,SUP037,BHC9275BOH,化妆品系列,1758,143.55,252360.9,2025-12-17,2026-01-01,在途,3
PO01062,2025-03-28,2025-03,SUP004,FWDV015,玻璃包银系列,1013,6668.33,6755013.23,2025-04-18,2025-04-26,在途,1
PO01063,2025-04-20,2025-04,SUP030,FWD6002,超白系列,3650,30.94,112921.88,2025-05-10,2025-05-06,已收货,36
PO01064,2024-10-09,2024-10,SUP037,FWD402,着色系列,3869,34.65,134060.85,2024-11-07,2024-11-22,在途,28
PO01065,2025-07-14,2025-07,SUP019,FWD351,金色系列,4969,28.69,142548.19,2025-08-22,2025-08-30,在途,2
PO01066,2025-07-20,2025-07,SUP040,FWD215,虹彩系列,4601,27.84,128109.09,2025-09-21,2025-09-29,已收货,9
PO01067,2024-12-20,2024-12,SUP049,FWD6002,超白系列,250,28.12,7031.25,2025-03-09,2025-03-19,待发货,2
PO01068,2025-02-23,2025-02,SUP059,FWD508WR,耐候系列,4713,68.17,321308.77,2025-05-08,2025-05-19,已收货,16
PO01069,2025-10-07,2025-10,SUP048,FWDD10Y,钻石系列,3403,103.5,352210.5,2025-12-18,2025-12-25,待发货,27
PO01070,2024-12-15,2024-12,SUP015,FWDV060B,玻璃包银系列,1635,4089.19,6685821.56,2025-01-30,2025-01-25,已收货,14
PO01071,2024-11-11,2024-11,SUP023,FWDV080,玻璃包银系列,2827,3908.85,11050318.95,2024-12-27,2024-12-22,已收货,25
PO01072,2025-01-28,2025-01,SUP047,FWD5873A,钻石系列,3805,233.1,886945.5,2025-03-10,2025-03-07,已收货,20
PO01073,2025-04-15,2025-04,SUP011,FWD299,虹彩系列,2369,24.19,57300.19,2025-07-04,2025-07-16,已收货,9
PO01074,2025-10-27,2025-10,SUP029,FWDD10L,钻石系列,1075,93.6,100620.0,2025-12-31,2025-12-28,在途,5
PO01075,2024-10-19,2024-10,SUP024,FWD436 ,着色系列,1874,15.75,29515.5,2024-12-07,2024-12-20,在途,7
PO01076,2025-05-18,2025-05,SUP054,FWD6002T,超白系列,1067,31.22,33310.41,2025-06-11,2025-06-25,已收货,5
PO01077,2024-11-17,2024-11,SUP052,FWD6018T,超白系列,3222,30.66,98774.44,2024-12-10,2024-12-05,已收货,17
PO01078,2025-05-20,2025-05,SUP019,FWD6307A,水晶系列,3640,44.14,160660.5,2025-06-09,2025-06-23,已收货,3
PO01079,2025-10-12,2025-10,SUP049,FWD299,虹彩系列,2791,24.75,69077.25,2026-01-03,2026-01-05,待发货,8
PO01080,2024-12-16,2024-12,SUP046,BHC9227GOH,化妆品系列,862,189.75,163564.5,2025-03-11,2025-03-26,已收货,2
PO01081,2025-04-26,2025-04,SUP055,FWD223,虹彩系列,272,29.25,7956.0,2025-07-17,2025-07-25,已收货,2
PO01082,2025-04-27,2025-04,SUP006,FWD249,虹彩系列,2487,26.44,65750.06,2025-07-16,2025-07-24,在途,23
PO01083,2025-04-04,2025-04,SUP054,FWD901KSW,耐候系列,3922,103.35,405338.7,2025-05-01,2025-05-15,已收货,10
PO01084,2024-10-14,2024-10,SUP022,FWD219,虹彩系列,4663,32.06,149507.44,2024-12-27,2025-01-07,已收货,35
PO01085,2024-12-09,2024-12,SUP044,FWD6860,水晶系列,4029,63.75,256848.75,2024-12-24,2025-01-06,已收货,30
PO01086,2024-12-10,2024-12,SUP006,FWD173,银白系列,1988,16.96,33726.42,2024-12-24,2024-12-30,已收货,16
PO01087,2025-11-14,2025-11,SUP039,FWD502WR,耐候系列,2947,69.53,204890.18,2025-12-09,2025-12-17,已收货,24
PO01088,2024-12-22,2024-12,SUP042,FWD6307A,水晶系列,3935,40.42,159072.38,2025-02-13,2025-02-11,待发货,17
PO01089,2025-07-27,2025-07,SUP024,FWDV095B,玻璃包银系列,1835,1201.5,2204752.5,2025-09-23,2025-09-20,待发货,18
PO01090,2024-10-03,2024-10,SUP017,FWD410,着色系列,3405,41.4,140967.0,2024-10-18,2024-11-01,已收货,9
PO01091,2025-05-25,2025-05,SUP037,FWD8503WR,耐候系列,549,136.35,74856.15,2025-08-09,2025-08-13,已收货,3
PO01092,2025-06-06,2025-06,SUP045,FWD5895,钻石系列,3137,174.38,547014.38,2025-07-20,2025-07-23,已收货,11
PO01093,2024-11-08,2024-11,SUP042,FWD103,银白系列,1060,19.36,20518.95,2025-01-27,2025-02-01,在途,6
PO01094,2025-07-09,2025-07,SUP035,FWD5870B,钻石系列,940,122.85,115479.0,2025-08-04,2025-08-10,已收货,3
PO01095,2024-12-07,2024-12,SUP014,FWD5800,钻石系列,214,101.25,21667.5,2025-02-19,2025-03-05,在途,0
PO01096,2024-11-15,2024-11,SUP046,FWD436 ,着色系列,2719,13.35,36298.65,2025-01-08,2025-01-10,已收货,8
PO01097,2025-01-09,2025-01,SUP052,FWD323M,金色系列,1775,28.69,50920.31,2025-02-10,2025-02-20,待发货,13
PO01098,2025-03-14,2025-03,SUP057,BHC89230GY,着色变色龙,153,375.0,57375.0,2025-04-18,2025-04-20,已收货,0
PO01099,2024-10-14,2024-10,SUP003,FWDD23M,钻石系列,2771,224.7,622643.7,2024-11-30,2024-12-04,待发货,5
PO01100,2025-07-10,2025-07,SUP025,FWD96107SW,耐候系列,4532,67.5,305910.0,2025-07-29,2025-07-29,已收货,22
PO01101,2025-06-15,2025-06,SUP048,BHC9237GRH,化妆品系列,1650,183.15,302197.5,2025-07-22,2025-07-31,已收货,13
