month,sku,category,base_price,observed_price,elasticity_coef,demand_index,competitor_price_index
2025-08,FWD510,金属彩光系列,34.0,34.68,-0.84,0.96,1.29
2025-09,FWD510,金属彩光系列,34.0,30.94,-1.53,1.62,1.09
2025-10,FWD510,金属彩光系列,34.0,37.06,-2.94,1.26,1.07
2025-11,FWD510,金属彩光系列,34.0,27.2,-2.25,1.62,1.3
2024-10,FWD520,金属彩光系列,34.0,38.76,-1.12,0.53,0.82
2024-11,FWD520,金属彩光系列,34.0,37.06,-2.97,0.65,1.28
2024-12,FWD520,金属彩光系列,34.0,35.36,-0.89,0.75,1.19
2025-01,FWD520,金属彩光系列,34.0,37.74,-0.74,1.92,1.24
2025-02,FWD520,金属彩光系列,34.0,27.54,-2.4,0.89,1.09
2025-03,FWD520,金属彩光系列,34.0,30.26,-2.91,1.85,0.97
2025-04,FWD520,金属彩光系列,34.0,29.92,-2.52,0.51,0.88
2025-05,FWD520,金属彩光系列,34.0,27.88,-2.11,1.71,1.25
2025-06,FWD520,金属彩光系列,34.0,31.96,-0.99,1.96,0.86
2025-07,FWD520,金属彩光系列,34.0,30.26,-0.79,1.01,0.96
2025-08,FWD520,金属彩光系列,34.0,39.44,-1.21,0.84,1.0
2025-09,FWD520,金属彩光系列,34.0,34.68,-1.74,1.34,1.15
2025-10,FWD520,金属彩光系列,34.0,29.92,-2.48,1.66,0.9
2025-11,FWD520,金属彩光系列,34.0,38.76,-2.59,1.09,0.88
2024-10,FWD522,金属彩光系列,34.0,27.2,-1.93,1.31,0.97
2024-11,FWD522,金属彩光系列,34.0,34.68,-1.13,1.47,0.86
2024-12,FWD522,金属彩光系列,34.0,38.08,-0.92,1.63,0.85
2025-01,FWD522,金属彩光系列,34.0,27.88,-0.8,1.67,1.18
2025-02,FWD522,金属彩光系列,34.0,39.44,-2.02,1.42,1.11
2025-03,FWD522,金属彩光系列,34.0,28.9,-0.62,0.86,1.05
2025-04,FWD522,金属彩光系列,34.0,33.66,-2.5,0.96,0.99
2025-05,FWD522,金属彩光系列,34.0,39.44,-2.6,1.08,1.1
2025-06,FWD522,金属彩光系列,34.0,36.04,-0.83,1.35,1.25
2025-07,FWD522,金属彩光系列,34.0,40.46,-2.15,0.65,0.87
2025-08,FWD522,金属彩光系列,34.0,28.22,-2.01,0.84,1.04
2025-09,FWD522,金属彩光系列,34.0,32.64,-2.42,1.92,1.23
2025-10,FWD522,金属彩光系列,34.0,31.62,-2.31,1.5,1.05
2025-11,FWD522,金属彩光系列,34.0,30.6,-0.71,0.65,1.25
2024-10,FWD524,金属彩光系列,34.0,39.44,-1.25,1.14,1.02
2024-11,FWD524,金属彩光系列,34.0,27.54,-1.08,1.36,0.88
2024-12,FWD524,金属彩光系列,34.0,34.34,-1.15,0.9,1.24
2025-01,FWD524,金属彩光系列,34.0,29.92,-2.32,1.56,0.83
2025-02,FWD524,金属彩光系列,34.0,38.76,-1.27,1.03,0.96
2025-03,FWD524,金属彩光系列,34.0,37.06,-2.32,0.71,1.09
2025-04,FWD524,金属彩光系列,34.0,30.6,-2.74,1.76,1.06
2025-05,FWD524,金属彩光系列,34.0,39.78,-1.9,1.19,0.87
2025-06,FWD524,金属彩光系列,34.0,40.46,-1.83,1.06,1.17
2025-07,FWD524,金属彩光系列,34.0,29.24,-0.85,0.64,1.07
2025-08,FWD524,金属彩光系列,34.0,30.6,-1.23,1.7,0.96
2025-09,FWD524,金属彩光系列,34.0,38.08,-0.67,1.39,1.17
2025-10,FWD524,金属彩光系列,34.0,31.28,-0.58,1.31,1.05
2025-11,FWD524,金属彩光系列,34.0,35.7,-1.92,1.74,0.9
2024-10,FWD525,金属彩光系列,34.0,30.26,-2.48,0.76,1.09
2024-11,FWD525,金属彩光系列,34.0,31.96,-1.6,1.04,1.11
2024-12,FWD525,金属彩光系列,34.0,31.96,-2.86,1.57,1.13
2025-01,FWD525,金属彩光系列,34.0,30.94,-0.6,1.83,0.97
2025-02,FWD525,金属彩光系列,34.0,37.74,-1.74,1.6,1.07
2025-03,FWD525,金属彩光系列,34.0,34.68,-0.93,1.96,0.96
2025-04,FWD525,金属彩光系列,34.0,38.08,-1.91,0.7,1.19
2025-05,FWD525,金属彩光系列,34.0,34.0,-2.96,1.1,0.86
2025-06,FWD525,金属彩光系列,34.0,29.58,-1.54,0.96,0.91
2025-07,FWD525,金属彩光系列,34.0,39.1,-1.05,1.61,0.84
2025-08,FWD525,金属彩光系列,34.0,29.58,-1.54,0.74,0.89
2025-09,FWD525,金属彩光系列,34.0,37.4,-2.12,1.3,0.98
2025-10,FWD525,金属彩光系列,34.0,39.78,-1.01,1.11,1.18
2025-11,FWD525,金属彩光系列,34.0,33.32,-0.53,1.33,0.89
2024-10,FWD530,金属彩光系列,34.0,39.1,-1.1,1.47,0.85
2024-11,FWD530,金属彩光系列,34.0,38.08,-0.64,0.87,0.94
2024-12,FWD530,金属彩光系列,34.0,35.02,-2.28,1.39,1.19
2025-01,FWD530,金属彩光系列,34.0,36.04,-1.49,1.09,1.22
2025-02,FWD530,金属彩光系列,34.0,28.9,-1.89,1.1,0.93
2025-03,FWD530,金属彩光系列,34.0,31.96,-0.92,1.76,1.28
2025-04,FWD530,金属彩光系列,34.0,29.92,-2.1,0.6,1.22
2025-05,FWD530,金属彩光系列,34.0,27.54,-1.38,0.85,0.84
2025-06,FWD530,金属彩光系列,34.0,28.22,-1.16,0.83,0.99
2025-07,FWD530,金属彩光系列,34.0,35.7,-2.5,0.7,0.95
2025-08,FWD530,金属彩光系列,34.0,28.22,-1.84,1.39,0.99
2025-09,FWD530,金属彩光系列,34.0,27.88,-2.99,1.95,1.27
2025-10,FWD530,金属彩光系列,34.0,33.66,-2.64,0.56,1.0
2025-11,FWD530,金属彩光系列,34.0,39.78,-2.0,1.62,1.22
2024-10,FWD532,金属彩光系列,34.0,40.46,-2.86,1.81,1.0
2024-11,FWD532,金属彩光系列,34.0,34.34,-2.45,1.91,0.81
2024-12,FWD532,金属彩光系列,34.0,30.26,-1.57,0.76,0.94
2025-01,FWD532,金属彩光系列,34.0,38.42,-2.77,1.49,1.23
2025-02,FWD532,金属彩光系列,34.0,29.92,-1.32,1.8,0.9
2025-03,FWD532,金属彩光系列,34.0,27.2,-1.97,1.91,1.11
2025-04,FWD532,金属彩光系列,34.0,28.56,-2.29,1.15,0.87
2025-05,FWD532,金属彩光系列,34.0,28.56,-2.5,1.02,1.25
2025-06,FWD532,金属彩光系列,34.0,39.78,-2.28,0.79,0.89
2025-07,FWD532,金属彩光系列,34.0,39.44,-1.83,1.29,1.04
2025-08,FWD532,金属彩光系列,34.0,39.78,-1.95,0.55,1.23
2025-09,FWD532,金属彩光系列,34.0,30.6,-2.48,0.94,1.11
2025-10,FWD532,金属彩光系列,34.0,30.94,-2.89,1.14,0.83
2025-11,FWD532,金属彩光系列,34.0,31.96,-2.18,1.27,1.02
2024-10,FWD534,金属彩光系列,34.0,38.42,-0.5,1.24,1.11
2024-11,FWD534,金属彩光系列,34.0,31.28,-2.53,0.77,1.24
2024-12,FWD534,金属彩光系列,34.0,30.26,-2.28,0.96,1.19
2025-01,FWD534,金属彩光系列,34.0,34.0,-2.81,0.83,0.97
2025-02,FWD534,金属彩光系列,34.0,38.08,-1.05,1.25,0.99
2025-03,FWD534,金属彩光系列,34.0,35.02,-2.36,2.0,0.88
2025-04,FWD534,金属彩光系列,34.0,37.74,-0.81,1.05,0.91
2025-05,FWD534,金属彩光系列,34.0,28.9,-0.89,1.34,0.82
2025-06,FWD534,金属彩光系列,34.0,29.58,-1.28,1.27,1.17
2025-07,FWD534,金属彩光系列,34.0,36.04,-2.33,1.97,0.8
2025-08,FWD534,金属彩光系列,34.0,34.0,-2.15,1.01,1.24
2025-09,FWD534,金属彩光系列,34.0,40.12,-1.8,0.76,1.0
2025-10,FWD534,金属彩光系列,34.0,31.62,-2.3,1.38,0.81
2025-11,FWD534,金属彩光系列,34.0,35.02,-1.0,0.83,1.07
2024-10,FWD535,金属彩光系列,34.0,32.98,-2.35,0.96,1.22
2024-11,FWD535,金属彩光系列,34.0,37.06,-1.41,0.94,1.03
2024-12,FWD535,金属彩光系列,34.0,34.34,-0.61,0.91,1.03
2025-01,FWD535,金属彩光系列,34.0,32.3,-2.01,1.31,1.03
2025-02,FWD535,金属彩光系列,34.0,38.76,-1.37,1.82,0.93
2025-03,FWD535,金属彩光系列,34.0,33.66,-1.96,1.52,0.99
2025-04,FWD535,金属彩光系列,34.0,34.68,-2.42,1.71,1.28
2025-05,FWD535,金属彩光系列,34.0,36.04,-2.83,1.82,0.84
2025-06,FWD535,金属彩光系列,34.0,34.34,-2.07,1.41,0.82
2025-07,FWD535,金属彩光系列,34.0,33.32,-2.85,1.89,0.88
2025-08,FWD535,金属彩光系列,34.0,27.2,-0.89,1.28,0.97
2025-09,FWD535,金属彩光系列,34.0,36.04,-1.26,1.76,0.99
2025-10,FWD535,金属彩光系列,34.0,30.26,-2.27,1.12,1.24
2025-11,FWD535,金属彩光系列,34.0,39.44,-2.92,0.84,0.92
2024-10,FWD3500,金属彩光系列,34.0,32.98,-2.33,1.26,0.91
2024-11,FWD3500,金属彩光系列,34.0,36.04,-2.01,1.5,0.81
2024-12,FWD3500,金属彩光系列,34.0,36.72,-1.99,1.83,0.86
2025-01,FWD3500,金属彩光系列,34.0,29.58,-0.67,0.78,1.01
2025-02,FWD3500,金属彩光系列,34.0,39.44,-0.86,1.46,1.19
2025-03,FWD3500,金属彩光系列,34.0,37.74,-1.46,1.18,1.12
2025-04,FWD3500,金属彩光系列,34.0,30.26,-1.92,1.64,1.14
2025-05,FWD3500,金属彩光系列,34.0,27.88,-0.98,1.21,0.9
2025-06,FWD3500,金属彩光系列,34.0,31.28,-1.96,1.72,1.15
2025-07,FWD3500,金属彩光系列,34.0,39.1,-1.27,1.26,1.04
2025-08,FWD3500,金属彩光系列,34.0,37.4,-2.0,0.97,1.3
2025-09,FWD3500,金属彩光系列,34.0,27.54,-2.19,1.51,0.95
2025-10,FWD3500,金属彩光系列,34.0,38.42,-2.65,1.54,0.83
2025-11,FWD3500,金属彩光系列,34.0,34.68,-1.38,1.65,1.18
2024-10,FWD3502,金属彩光系列,34.0,32.64,-1.64,1.58,0.81
2024-11,FWD3502,金属彩光系列,34.0,29.58,-2.02,0.59,0.83
2024-12,FWD3502,金属彩光系列,34.0,35.02,-1.09,1.94,1.25
2025-01,FWD3502,金属彩光系列,34.0,29.92,-2.96,1.71,1.09
2025-02,FWD3502,金属彩光系列,34.0,34.0,-1.08,1.42,1.14
2025-03,FWD3502,金属彩光系列,34.0,34.34,-1.58,0.74,0.86
2025-04,FWD3502,金属彩光系列,34.0,36.72,-2.62,1.95,1.18
2025-05,FWD3502,金属彩光系列,34.0,30.26,-1.07,0.64,1.17
2025-06,FWD3502,金属彩光系列,34.0,34.34,-0.69,1.73,0.95
2025-07,FWD3502,金属彩光系列,34.0,32.64,-2.34,0.94,0.82
2025-08,FWD3502,金属彩光系列,34.0,35.36,-1.21,1.53,1.13
2025-09,FWD3502,金属彩光系列,34.0,28.22,-0.57,1.66,1.28
2025-10,FWD3502,金属彩光系列,34.0,40.8,-2.24,1.4,0.81
2025-11,FWD3502,金属彩光系列,34.0,37.74,-2.29,1.42,1.01
2024-10,FWD3504,金属彩光系列,34.0,32.3,-2.93,0.77,1.11
2024-11,FWD3504,金属彩光系列,34.0,33.32,-0.95,0.5,0.93
2024-12,FWD3504,金属彩光系列,34.0,29.24,-1.48,2.0,0.92
2025-01,FWD3504,金属彩光系列,34.0,37.4,-0.72,0.92,1.19
2025-02,FWD3504,金属彩光系列,34.0,36.72,-0.97,1.67,1.15
2025-03,FWD3504,金属彩光系列,34.0,28.22,-0.94,1.59,0.86
2025-04,FWD3504,金属彩光系列,34.0,38.76,-1.82,0.51,1.12
2025-05,FWD3504,金属彩光系列,34.0,30.94,-0.62,0.83,0.86
2025-06,FWD3504,金属彩光系列,34.0,34.34,-0.79,1.8,1.18
2025-07,FWD3504,金属彩光系列,34.0,28.56,-0.7,1.48,0.93
2025-08,FWD3504,金属彩光系列,34.0,39.78,-1.07,1.49,1.25
2025-09,FWD3504,金属彩光系列,34.0,28.56,-1.36,0.5,1.27
2025-10,FWD3504,金属彩光系列,34.0,28.9,-1.06,0.58,1.1
2025-11,FWD3504,金属彩光系列,34.0,35.7,-2.61,0.56,1.24
2024-10,FWD5516,金属彩光系列,60.0,60.6,-2.49,1.31,1.06
2024-11,FWD5516,金属彩光系列,60.0,70.8,-0.75,0.6,0.88
2024-12,FWD5516,金属彩光系列,60.0,52.2,-2.62,1.92,1.08
2025-01,FWD5516,金属彩光系列,60.0,66.6,-1.37,1.75,1.22
2025-02,FWD5516,金属彩光系列,60.0,70.8,-2.18,1.49,0.81
2025-03,FWD5516,金属彩光系列,60.0,60.0,-2.63,1.37,0.97
2025-04,FWD5516,金属彩光系列,60.0,63.6,-1.59,1.2,0.94
2025-05,FWD5516,金属彩光系列,60.0,61.2,-2.81,1.13,1.1
2025-06,FWD5516,金属彩光系列,60.0,62.4,-2.72,1.84,1.23
2025-07,FWD5516,金属彩光系列,60.0,59.4,-2.57,1.09,0.81
2025-08,FWD5516,金属彩光系列,60.0,51.0,-2.92,0.53,1.11
2025-09,FWD5516,金属彩光系列,60.0,63.0,-1.86,1.71,1.3
2025-10,FWD5516,金属彩光系列,60.0,64.2,-1.95,1.82,0.94
2025-11,FWD5516,金属彩光系列,60.0,67.2,-2.45,1.07,1.13
2024-10,FWD5518,金属彩光系列,60.0,55.8,-1.4,1.28,1.21
2024-11,FWD5518,金属彩光系列,60.0,48.0,-1.79,0.77,1.17
2024-12,FWD5518,金属彩光系列,60.0,63.6,-2.26,1.49,0.95
2025-01,FWD5518,金属彩光系列,60.0,57.0,-1.36,1.11,0.81
2025-02,FWD5518,金属彩光系列,60.0,70.2,-2.77,1.94,1.03
2025-03,FWD5518,金属彩光系列,60.0,52.2,-2.38,1.86,1.08
2025-04,FWD5518,金属彩光系列,60.0,67.8,-1.99,1.56,0.92
2025-05,FWD5518,金属彩光系列,60.0,66.0,-2.06,0.5,1.26
2025-06,FWD5518,金属彩光系列,60.0,57.0,-2.27,0.7,1.18
2025-07,FWD5518,金属彩光系列,60.0,49.2,-1.28,1.03,1.15
2025-08,FWD5518,金属彩光系列,60.0,60.0,-1.94,0.62,1.07
2025-09,FWD5518,金属彩光系列,60.0,57.0,-1.9,1.91,1.14
2025-10,FWD5518,金属彩光系列,60.0,69.0,-0.57,1.74,0.94
2025-11,FWD5518,金属彩光系列,60.0,60.0,-0.81,0.72,0.98
2024-10,FWD5519,金属彩光系列,60.0,58.8,-1.21,1.25,1.06
2024-11,FWD5519,金属彩光系列,60.0,64.8,-2.31,1.12,1.3
2024-12,FWD5519,金属彩光系列,60.0,53.4,-0.6,0.56,1.0
2025-01,FWD5519,金属彩光系列,60.0,66.6,-1.84,1.96,1.0
2025-02,FWD5519,金属彩光系列,60.0,51.0,-1.54,1.37,1.08
2025-03,FWD5519,金属彩光系列,60.0,69.6,-1.79,1.83,1.25
2025-04,FWD5519,金属彩光系列,60.0,49.2,-2.66,0.88,1.1
2025-05,FWD5519,金属彩光系列,60.0,52.2,-2.03,1.12,1.11
2025-06,FWD5519,金属彩光系列,60.0,58.2,-2.97,0.61,1.03
2025-07,FWD5519,金属彩光系列,60.0,61.8,-0.67,0.77,1.25
2025-08,FWD5519,金属彩光系列,60.0,71.4,-2.06,1.86,1.27
2025-09,FWD5519,金属彩光系列,60.0,51.6,-1.36,1.87,1.1
2025-10,FWD5519,金属彩光系列,60.0,61.2,-0.62,0.82,1.18
2025-11,FWD5519,金属彩光系列,60.0,69.0,-1.16,1.1,1.06
2024-10,FWD506,金属彩光系列,28.0,27.44,-1.22,0.78,1.26
2024-11,FWD506,金属彩光系列,28.0,25.76,-1.92,0.87,1.06
2024-12,FWD506,金属彩光系列,28.0,33.04,-2.88,1.71,1.25
2025-01,FWD506,金属彩光系列,28.0,23.52,-0.97,0.8,1.06
2025-02,FWD506,金属彩光系列,28.0,31.08,-2.53,0.63,1.3
2025-03,FWD506,金属彩光系列,28.0,22.68,-1.99,1.85,0.94
2025-04,FWD506,金属彩光系列,28.0,33.32,-2.88,1.55,1.26
2025-05,FWD506,金属彩光系列,28.0,29.4,-2.63,1.62,0.83
2025-06,FWD506,金属彩光系列,28.0,30.8,-1.02,1.49,1.23
2025-07,FWD506,金属彩光系列,28.0,30.52,-0.82,1.35,0.91
2025-08,FWD506,金属彩光系列,28.0,24.64,-2.7,1.72,1.05
2025-09,FWD506,金属彩光系列,28.0,29.4,-2.62,1.32,0.87
2025-10,FWD506,金属彩光系列,28.0,28.56,-1.52,1.47,1.22
2025-11,FWD506,金属彩光系列,28.0,24.08,-2.04,1.68,1.27
2024-10,FWD552,金属彩光系列,30.0,34.8,-2.66,0.99,1.28
2024-11,FWD552,金属彩光系列,30.0,24.6,-1.38,0.77,0.97
2024-12,FWD552,金属彩光系列,30.0,30.9,-2.42,1.23,1.01
2025-01,FWD552,金属彩光系列,30.0,33.6,-1.48,1.43,0.93
2025-02,FWD552,金属彩光系列,30.0,28.8,-0.74,1.87,1.08
2025-03,FWD552,金属彩光系列,30.0,33.3,-0.56,1.88,1.29
2025-04,FWD552,金属彩光系列,30.0,36.0,-2.92,1.06,1.07
2025-05,FWD552,金属彩光系列,30.0,24.9,-0.8,1.49,0.92
2025-06,FWD552,金属彩光系列,30.0,29.4,-0.66,1.11,0.85
2025-07,FWD552,金属彩光系列,30.0,30.9,-1.68,1.97,0.88
2025-08,FWD552,金属彩光系列,30.0,35.1,-1.09,1.46,1.19
2025-09,FWD552,金属彩光系列,30.0,24.0,-0.88,0.87,1.27
2025-10,FWD552,金属彩光系列,30.0,25.5,-1.77,0.75,0.91
2025-11,FWD552,金属彩光系列,30.0,26.4,-2.82,1.49,0.96
2024-10,FWD6001,超白系列,37.5,30.38,-1.99,1.24,1.05
2024-11,FWD6001,超白系列,37.5,31.12,-1.39,1.99,0.97
2024-12,FWD6001,超白系列,37.5,31.12,-2.44,1.36,1.13
2025-01,FWD6001,超白系列,37.5,32.25,-0.59,1.0,1.11
2025-02,FWD6001,超白系列,37.5,39.0,-0.91,0.61,0.9
2025-03,FWD6001,超白系列,37.5,33.0,-1.79,0.56,0.95
2025-04,FWD6001,超白系列,37.5,34.5,-2.54,1.99,0.94
2025-05,FWD6001,超白系列,37.5,38.25,-1.88,0.5,0.94
2025-06,FWD6001,超白系列,37.5,36.75,-1.92,1.94,1.01
2025-07,FWD6001,超白系列,37.5,33.38,-2.68,1.98,1.26
2025-08,FWD6001,超白系列,37.5,40.5,-0.79,1.21,0.96
2025-09,FWD6001,超白系列,37.5,39.0,-1.06,1.68,1.11
2025-10,FWD6001,超白系列,37.5,40.5,-0.56,1.78,1.29
2025-11,FWD6001,超白系列,37.5,40.5,-2.78,1.94,0.88
2024-10,FWD6002,超白系列,37.5,35.25,-1.65,0.9,0.99
2024-11,FWD6002,超白系列,37.5,30.38,-0.57,1.72,1.08
2024-12,FWD6002,超白系列,37.5,30.0,-2.11,1.02,1.17
2025-01,FWD6002,超白系列,37.5,42.0,-1.18,0.98,1.22
2025-02,FWD6002,超白系列,37.5,40.88,-2.35,1.43,1.13
2025-03,FWD6002,超白系列,37.5,40.12,-2.38,1.88,0.82
2025-04,FWD6002,超白系列,37.5,37.12,-1.77,0.58,0.81
2025-05,FWD6002,超白系列,37.5,42.37,-2.39,0.52,0.96
2025-06,FWD6002,超白系列,37.5,31.88,-0.77,0.91,0.81
2025-07,FWD6002,超白系列,37.5,39.0,-1.1,1.68,1.07
2025-08,FWD6002,超白系列,37.5,42.0,-2.55,0.54,0.9
2025-09,FWD6002,超白系列,37.5,41.63,-2.04,1.65,1.17
2025-10,FWD6002,超白系列,37.5,37.88,-2.9,1.87,1.07
2025-11,FWD6002,超白系列,37.5,44.25,-2.0,1.44,1.15
2024-10,FWD6002A,超白系列,37.5,36.75,-2.95,1.31,0.88
2024-11,FWD6002A,超白系列,37.5,39.0,-2.2,1.01,1.29
2024-12,FWD6002A,超白系列,37.5,40.5,-2.04,1.56,0.9
2025-01,FWD6002A,超白系列,37.5,33.38,-2.49,1.58,0.87
2025-02,FWD6002A,超白系列,37.5,33.0,-2.86,1.98,0.95
2025-03,FWD6002A,超白系列,37.5,37.5,-0.87,1.26,0.83
2025-04,FWD6002A,超白系列,37.5,36.38,-1.08,0.56,1.16
2025-05,FWD6002A,超白系列,37.5,37.12,-1.49,1.95,1.1
2025-06,FWD6002A,超白系列,37.5,40.12,-2.9,0.68,1.15
2025-07,FWD6002A,超白系列,37.5,42.75,-2.77,1.73,1.11
2025-08,FWD6002A,超白系列,37.5,43.12,-0.55,0.62,0.9
2025-09,FWD6002A,超白系列,37.5,32.25,-0.86,1.08,0.85
2025-10,FWD6002A,超白系列,37.5,34.12,-2.16,1.01,0.82
2025-11,FWD6002A,超白系列,37.5,36.0,-2.59,0.78,0.86
2024-10,FWD6002T,超白系列,37.5,36.0,-1.52,0.94,1.03
2024-11,FWD6002T,超白系列,37.5,45.0,-1.29,0.72,0.96
2024-12,FWD6002T,超白系列,37.5,37.12,-1.5,0.51,1.04
2025-01,FWD6002T,超白系列,37.5,40.5,-2.32,0.94,1.16
2025-02,FWD6002T,超白系列,37.5,30.75,-0.6,1.3,1.25
2025-03,FWD6002T,超白系列,37.5,43.88,-1.07,1.84,0.84
2025-04,FWD6002T,超白系列,37.5,34.5,-1.12,1.62,1.21
2025-05,FWD6002T,超白系列,37.5,40.88,-1.57,1.36,1.01
2025-06,FWD6002T,超白系列,37.5,42.0,-1.02,2.0,0.87
2025-07,FWD6002T,超白系列,37.5,33.75,-1.98,1.55,1.09
2025-08,FWD6002T,超白系列,37.5,35.62,-0.69,1.96,0.87
2025-09,FWD6002T,超白系列,37.5,41.25,-2.04,0.95,0.86
2025-10,FWD6002T,超白系列,37.5,38.25,-1.78,1.17,0.91
2025-11,FWD6002T,超白系列,37.5,36.0,-2.03,1.0,1.21
2024-10,FWD6003,超白系列,49.0,40.18,-2.02,1.09,1.02
2024-11,FWD6003,超白系列,49.0,40.18,-2.98,1.6,1.24
2024-12,FWD6003,超白系列,49.0,51.45,-2.78,0.9,0.8
2025-01,FWD6003,超白系列,49.0,41.65,-1.64,1.79,1.09
2025-02,FWD6003,超白系列,49.0,58.8,-1.52,0.59,1.17
2025-03,FWD6003,超白系列,49.0,42.14,-1.4,0.7,1.1
2025-04,FWD6003,超白系列,49.0,52.92,-2.15,1.65,1.03
2025-05,FWD6003,超白系列,49.0,48.51,-2.07,1.4,0.92
2025-06,FWD6003,超白系列,49.0,51.94,-2.72,0.78,1.0
2025-07,FWD6003,超白系列,49.0,53.41,-2.88,1.15,0.87
2025-08,FWD6003,超白系列,49.0,46.06,-0.58,1.72,1.05
2025-09,FWD6003,超白系列,49.0,45.57,-2.26,1.72,1.29
2025-10,FWD6003,超白系列,49.0,41.65,-1.52,0.98,1.17
2025-11,FWD6003,超白系列,49.0,44.59,-0.59,0.93,0.96
2024-10,FWD6003T,超白系列,37.5,31.88,-1.72,0.52,1.08
2024-11,FWD6003T,超白系列,37.5,39.0,-1.2,1.02,0.98
2024-12,FWD6003T,超白系列,37.5,43.12,-2.47,1.77,1.18
2025-01,FWD6003T,超白系列,37.5,36.0,-2.0,1.8,1.1
2025-02,FWD6003T,超白系列,37.5,32.25,-1.29,1.24,1.05
2025-03,FWD6003T,超白系列,37.5,36.0,-2.21,0.52,1.28
2025-04,FWD6003T,超白系列,37.5,42.0,-1.98,1.76,0.95
2025-05,FWD6003T,超白系列,37.5,36.75,-1.94,0.94,1.23
2025-06,FWD6003T,超白系列,37.5,36.38,-2.61,1.88,0.81
2025-07,FWD6003T,超白系列,37.5,42.0,-2.51,0.59,1.05
2025-08,FWD6003T,超白系列,37.5,35.62,-2.93,0.8,0.8
2025-09,FWD6003T,超白系列,37.5,40.12,-1.9,1.45,0.85
2025-10,FWD6003T,超白系列,37.5,31.5,-1.76,1.13,0.97
2025-11,FWD6003T,超白系列,37.5,30.75,-1.9,0.69,0.93
2024-10,FWD6005,超白系列,42.0,37.8,-2.81,0.99,1.02
2024-11,FWD6005,超白系列,42.0,45.36,-2.34,1.95,1.17
2024-12,FWD6005,超白系列,42.0,35.28,-2.09,1.72,1.15
2025-01,FWD6005,超白系列,42.0,41.58,-0.53,0.58,1.16
2025-02,FWD6005,超白系列,42.0,49.14,-2.69,0.62,1.12
2025-03,FWD6005,超白系列,42.0,43.26,-1.69,1.1,1.28
2025-04,FWD6005,超白系列,42.0,47.88,-0.66,1.11,0.91
2025-05,FWD6005,超白系列,42.0,48.3,-2.17,1.33,0.9
2025-06,FWD6005,超白系列,42.0,43.68,-2.19,0.9,1.14
2025-07,FWD6005,超白系列,42.0,42.84,-1.85,0.51,1.14
2025-08,FWD6005,超白系列,42.0,36.54,-2.88,0.86,1.17
2025-09,FWD6005,超白系列,42.0,41.58,-1.8,1.6,1.07
2025-10,FWD6005,超白系列,42.0,33.6,-2.39,1.46,1.08
2025-11,FWD6005,超白系列,42.0,43.68,-2.59,1.15,0.92
2024-10,FWD6005T,超白系列,37.5,42.37,-2.53,1.54,1.1
2024-11,FWD6005T,超白系列,37.5,41.63,-1.8,0.7,1.08
2024-12,FWD6005T,超白系列,37.5,34.5,-0.85,0.56,1.23
2025-01,FWD6005T,超白系列,37.5,34.88,-0.7,1.64,1.21
2025-02,FWD6005T,超白系列,37.5,43.5,-0.66,1.19,1.11
2025-03,FWD6005T,超白系列,37.5,32.62,-1.52,0.75,1.04
2025-04,FWD6005T,超白系列,37.5,43.88,-2.41,0.74,1.16
2025-05,FWD6005T,超白系列,37.5,39.75,-0.83,0.57,0.92
2025-06,FWD6005T,超白系列,37.5,38.62,-2.54,0.88,1.3
2025-07,FWD6005T,超白系列,37.5,39.38,-2.84,0.84,1.2
2025-08,FWD6005T,超白系列,37.5,34.5,-1.71,0.82,0.95
2025-09,FWD6005T,超白系列,37.5,39.0,-1.35,1.29,1.24
2025-10,FWD6005T,超白系列,37.5,40.12,-2.98,1.0,0.96
2025-11,FWD6005T,超白系列,37.5,42.75,-2.79,1.54,0.86
2024-10,FWD6006,超白系列,39.0,45.63,-2.03,1.16,1.02
2024-11,FWD6006,超白系列,39.0,40.95,-1.28,0.8,1.28
2024-12,FWD6006,超白系列,39.0,31.2,-2.69,1.75,1.19
2025-01,FWD6006,超白系列,39.0,34.71,-0.54,0.73,1.19
2025-02,FWD6006,超白系列,39.0,40.95,-1.92,1.67,1.26
2025-03,FWD6006,超白系列,39.0,38.61,-1.77,0.83,1.27
2025-04,FWD6006,超白系列,39.0,42.51,-1.96,1.55,0.82
2025-05,FWD6006,超白系列,39.0,45.63,-2.0,1.6,0.81
2025-06,FWD6006,超白系列,39.0,31.2,-0.99,1.34,0.83
2025-07,FWD6006,超白系列,39.0,31.59,-2.05,1.42,0.88
2025-08,FWD6006,超白系列,39.0,35.88,-1.74,1.45,0.84
2025-09,FWD6006,超白系列,39.0,41.34,-0.94,1.69,0.95
2025-10,FWD6006,超白系列,39.0,45.24,-2.87,0.91,1.14
2025-11,FWD6006,超白系列,39.0,38.61,-0.83,1.64,1.05
2024-10,FWD6007,超白系列,49.0,47.53,-1.93,1.06,1.26
2024-11,FWD6007,超白系列,49.0,47.53,-0.9,0.74,1.22
2024-12,FWD6007,超白系列,49.0,47.04,-2.39,1.71,1.13
2025-01,FWD6007,超白系列,49.0,55.86,-2.11,1.71,1.0
2025-02,FWD6007,超白系列,49.0,44.1,-0.61,1.12,0.84
2025-03,FWD6007,超白系列,49.0,44.59,-1.57,1.39,1.12
2025-04,FWD6007,超白系列,49.0,49.49,-2.48,0.83,1.09
