order_id,month,order_date,customer_id,sku,category,qty,unit_price,total_amount,discount_pct,status,channel
ORD00707,2025-01,2025-01-08,CUST0160,FWD502WR,耐候系列,770,80.1,61677.0,0.01,已完成,线下门店
ORD00708,2025-06,2025-06-24,CUST0059,FWD231WR,耐候系列,587,89.1,52301.7,0.12,已完成,电商平台
ORD00709,2025-06,2025-06-09,CUST0237,FWD424,着色系列,684,60.0,41040.0,0.1,已取消,直销
ORD00710,2025-07,2025-07-24,CUST0214,FWD330,金色系列,153,32.62,4991.62,0.04,已取消,线下门店
ORD00711,2024-10,2024-10-01,CUST0217,FWD2205G,虹彩系列,517,33.38,17254.88,0.15,已完成,经销商
ORD00712,2024-10,2024-10-06,CUST0293,FWD6163,超白系列,193,33.75,6513.75,0.13,已完成,展会
ORD00713,2025-05,2025-05-06,CUST0047,FWD5519WR,耐候系列,117,117.6,13759.2,0.07,已完成,直销
ORD00714,2025-07,2025-07-04,CUST0230,FWD151,银白系列,515,26.0,13390.0,0.14,处理中,线下门店
ORD00715,2025-09,2025-09-09,CUST0241,FWD3302,金色系列,220,34.5,7590.0,0.09,已完成,经销商
ORD00716,2024-12,2024-12-20,CUST0026,FWD405B,着色系列,274,39.16,10729.84,0.14,已取消,经销商
ORD00717,2024-10,2024-10-22,CUST0187,FWD223WR,耐候系列,636,84.6,53805.6,0.04,已完成,展会
ORD00718,2024-11,2024-11-02,CUST0142,FWD7305WR,耐候系列,145,103.2,14964.0,0.09,已取消,直销
ORD00719,2025-06,2025-06-17,CUST0120,FWD205,虹彩系列,329,37.5,12337.5,0.08,已取消,直销
ORD00720,2024-12,2024-12-18,CUST0149,FWD201WR,耐候系列,503,88.2,44364.6,0.02,已完成,经销商
ORD00721,2025-09,2025-09-01,CUST0287,FWD5870B,钻石系列,749,160.2,119989.8,0.05,已取消,电商平台
ORD00722,2025-02,2025-02-15,CUST0266,FWDV220,玻璃包银系列,444,1198.5,532134.0,0.02,已取消,电商平台
ORD00723,2025-08,2025-08-08,CUST0218,FWDV080B,玻璃包银系列,332,3933.9,1306054.8,0.15,已完成,电商平台
ORD00724,2025-04,2025-04-22,CUST0063,FWD153,银白系列,548,26.0,14248.0,0.1,已完成,线下门店
ORD00725,2025-09,2025-09-25,CUST0045,FWD552,金属彩光系列,20,26.4,528.0,0.01,已完成,经销商
ORD00726,2025-02,2025-02-12,CUST0108,FWD221,虹彩系列,585,35.62,20840.62,0.15,已完成,展会
ORD00727,2025-07,2025-07-18,CUST0101,FWD6307A,水晶系列,197,49.5,9751.5,0.09,已完成,线下门店
ORD00728,2025-04,2025-04-09,CUST0162,FWDD21M,钻石系列,407,288.4,117378.8,0.13,已完成,经销商
ORD00729,2024-10,2024-10-18,CUST0223,FWD307,金色系列,780,36.38,28372.5,0.13,处理中,展会
ORD00730,2025-04,2025-04-17,CUST0163,FWD6501,水晶系列,373,47.85,17848.05,0.14,已完成,展会
ORD00731,2025-09,2025-09-07,CUST0134,FWDV155,玻璃包银系列,918,1445.6,1327060.8,0.1,处理中,展会
ORD00732,2025-06,2025-06-02,CUST0274,FWD436 ,着色系列,975,22.5,21937.5,0.15,已完成,展会
ORD00733,2025-06,2025-06-23,CUST0120,FWD7351,其他,151,57.6,8697.6,0.1,处理中,经销商
ORD00734,2024-11,2024-11-23,CUST0164,FWDV550,玻璃包银系列,604,1270.7,767502.8,0.14,处理中,经销商
ORD00735,2025-11,2025-11-11,CUST0074,FWD424,着色系列,969,55.8,54070.2,0.09,已完成,直销
ORD00736,2025-08,2025-08-10,CUST0086,FWD111,银白系列,662,26.1,17278.2,0.06,已完成,经销商
ORD00737,2025-10,2025-10-01,CUST0028,FWD211,虹彩系列,854,35.62,30423.75,0.0,已完成,展会
ORD00738,2025-01,2025-01-18,CUST0175,FWDD28L,钻石系列,774,280.0,216720.0,0.11,已取消,直销
ORD00739,2025-01,2025-01-01,CUST0208,FWD6500,水晶系列,390,51.7,20163.0,0.08,已取消,展会
ORD00740,2025-05,2025-05-03,CUST0055,FWDD29M,钻石系列,814,308.0,250712.0,0.14,已完成,经销商
ORD00741,2025-09,2025-09-23,CUST0133,FWD5519,金属彩光系列,202,56.4,11392.8,0.13,已完成,线下门店
ORD00742,2024-11,2024-11-23,CUST0163,FWD302,金色系列,609,32.25,19640.25,0.06,处理中,展会
ORD00743,2025-05,2025-05-27,CUST0092,FWD303WR,耐候系列,176,81.9,14414.4,0.1,已完成,经销商
ORD00744,2025-01,2025-01-23,CUST0130,FWD300WR,耐候系列,368,90.9,33451.2,0.02,处理中,电商平台
ORD00745,2025-11,2025-11-10,CUST0289,FWD6307A,水晶系列,346,55.0,19030.0,0.03,已完成,电商平台
ORD00746,2025-06,2025-06-15,CUST0123,FWD491,着色系列,880,54.0,47520.0,0.09,处理中,经销商
ORD00747,2025-09,2025-09-27,CUST0264,FWD219,虹彩系列,457,36.0,16452.0,0.09,已取消,展会
ORD00748,2025-08,2025-08-18,CUST0211,FWD259,虹彩系列,206,39.0,8034.0,0.13,已取消,经销商
ORD00749,2025-09,2025-09-22,CUST0228,FWD289,虹彩系列,762,38.62,29432.25,0.09,处理中,展会
ORD00750,2025-08,2025-08-08,CUST0176,FWD6018T,超白系列,392,37.5,14700.0,0.01,已完成,直销
ORD00751,2025-05,2025-05-23,CUST0028,FWD500WR,耐候系列,88,81.9,7207.2,0.02,已取消,直销
ORD00752,2025-07,2025-07-23,CUST0296,FWD5870A,钻石系列,11,185.4,2039.4,0.01,已完成,线下门店
ORD00753,2025-05,2025-05-24,CUST0154,FWD6502A,水晶系列,354,56.1,19859.4,0.02,已完成,展会
ORD00754,2024-11,2024-11-17,CUST0083,FWD424,着色系列,965,60.0,57900.0,0.05,已完成,展会
ORD00755,2025-08,2025-08-12,CUST0190,FWDD10L,钻石系列,599,103.2,61816.8,0.06,已完成,直销
ORD00756,2025-04,2025-04-06,CUST0119,FWD500WR,耐候系列,272,91.8,24969.6,0.15,处理中,直销
ORD00757,2025-11,2025-11-19,CUST0265,FWD504,金属彩光系列,259,31.62,8189.58,0.09,已完成,展会
ORD00758,2024-12,2024-12-11,CUST0261,FWD123TS,银白系列,138,34.58,4772.04,0.11,已取消,经销商
ORD00759,2024-12,2024-12-06,CUST0060,FWD5870D,钻石系列,514,158.4,81417.6,0.08,已完成,经销商
ORD00760,2025-07,2025-07-09,CUST0142,FWD103TWR,耐候系列,573,58.2,33348.6,0.12,处理中,线下门店
ORD00761,2025-05,2025-05-09,CUST0117,FWD151WR,耐候系列,487,54.6,26590.2,0.04,已取消,线下门店
ORD00762,2025-09,2025-09-21,CUST0171,FWD120,银白系列,782,27.16,21239.12,0.01,已完成,电商平台
ORD00763,2025-10,2025-10-12,CUST0023,FWD4002,着色系列,849,42.24,35861.76,0.04,已完成,展会
ORD00764,2025-09,2025-09-28,CUST0170,FWD6830,水晶系列,706,74.8,52808.8,0.03,已完成,直销
ORD00765,2024-11,2024-11-24,CUST0186,FWD123T,银白系列,67,32.34,2166.78,0.07,已完成,线下门店
ORD00766,2025-03,2025-03-22,CUST0014,FWD552,金属彩光系列,260,25.8,6708.0,0.0,已取消,电商平台
ORD00767,2025-04,2025-04-11,CUST0101,FWD211WR,耐候系列,649,77.4,50232.6,0.02,处理中,线下门店
ORD00768,2024-10,2024-10-13,CUST0051,FWD5893,钻石系列,989,232.5,229942.5,0.13,已取消,展会
ORD00769,2024-11,2024-11-05,CUST0082,FWD5870A,钻石系列,12,154.8,1857.6,0.07,已完成,线下门店
ORD00770,2024-12,2024-12-24,CUST0070,FWD6307A,水晶系列,871,56.1,48863.1,0.13,处理中,电商平台
ORD00771,2024-12,2024-12-17,CUST0080,FWD6910,水晶系列,71,57.75,4100.25,0.1,已取消,展会
ORD00772,2025-05,2025-05-11,CUST0203,BHC5518,化妆品系列,691,73.5,50788.5,0.01,已取消,直销
ORD00773,2025-04,2025-04-13,CUST0294,FWD221WR,耐候系列,670,90.9,60903.0,0.03,已取消,展会
ORD00774,2025-10,2025-10-24,CUST0170,FWD430,着色系列,301,62.4,18782.4,0.11,已完成,电商平台
ORD00775,2025-04,2025-04-17,CUST0021,FWD416,着色系列,315,57.6,18144.0,0.05,已完成,经销商
ORD00776,2025-01,2025-01-02,CUST0004,FWDV060,玻璃包银系列,690,5314.4,3666936.0,0.04,处理中,线下门店
ORD00777,2025-09,2025-09-21,CUST0097,FWD6300T,水晶系列,282,79.05,22292.1,0.11,已完成,电商平台
ORD00778,2025-08,2025-08-19,CUST0150,FWD427,着色系列,713,63.0,44919.0,0.05,已完成,展会
ORD00779,2025-09,2025-09-18,CUST0181,FWD96107SW,耐候系列,809,88.0,71192.0,0.09,已完成,线下门店
ORD00780,2024-10,2024-10-07,CUST0153,FWD416,着色系列,24,57.6,1382.4,0.01,已完成,经销商
ORD00781,2025-04,2025-04-16,CUST0271,FWD5871C,钻石系列,523,254.8,133260.4,0.06,已完成,展会
ORD00782,2025-09,2025-09-07,CUST0133,FWD5895,钻石系列,837,235.0,196695.0,0.07,已完成,线下门店
ORD00783,2025-01,2025-01-16,CUST0208,FWD215,虹彩系列,668,37.88,25300.5,0.01,已完成,线下门店
ORD00784,2025-05,2025-05-08,CUST0249,FWD411,着色系列,53,58.8,3116.4,0.14,已完成,线下门店
ORD00785,2025-02,2025-02-10,CUST0105,FWD535,金属彩光系列,112,33.32,3731.84,0.09,已取消,电商平台
ORD00786,2025-06,2025-06-01,CUST0011,FWD7352,其他,862,63.0,54306.0,0.04,已完成,经销商
ORD00787,2025-02,2025-02-04,CUST0259,FWD259,虹彩系列,725,36.38,26371.88,0.01,已完成,经销商
ORD00788,2024-11,2024-11-11,CUST0043,BHC89233BR,着色变色龙,249,435.0,108315.0,0.14,已完成,线下门店
ORD00789,2025-09,2025-09-15,CUST0050,FWD416,着色系列,699,60.6,42359.4,0.05,处理中,线下门店
ORD00790,2025-04,2025-04-14,CUST0061,FWD534WR,耐候系列,571,81.9,46764.9,0.03,已完成,展会
ORD00791,2025-11,2025-11-20,CUST0075,FWDV550,玻璃包银系列,920,1205.2,1108784.0,0.03,处理中,线下门店
ORD00792,2025-10,2025-10-19,CUST0275,FWD216,虹彩系列,544,32.62,17748.0,0.14,已完成,经销商
ORD00793,2025-10,2025-10-14,CUST0035,FWD111,银白系列,875,26.39,23091.25,0.03,已完成,展会
ORD00794,2025-07,2025-07-06,CUST0275,FWD6219,水晶系列,779,51.15,39845.85,0.09,已完成,经销商
ORD00795,2025-02,2025-02-10,CUST0129,HC010AS,云母粉,286,22.5,6435.0,0.13,处理中,直销
ORD00796,2025-08,2025-08-08,CUST0088,FWD5872A,钻石系列,155,291.2,45136.0,0.12,已完成,电商平台
ORD00797,2024-10,2024-10-01,CUST0096,FWD362,金色系列,797,33.38,26599.88,0.07,已完成,经销商
ORD00798,2025-05,2025-05-04,CUST0250,FWD216,虹彩系列,581,37.88,22005.38,0.03,处理中,线下门店
ORD00799,2025-04,2025-04-05,CUST0281,FWD123,银白系列,794,29.4,23343.6,0.02,处理中,直销
ORD00800,2025-03,2025-03-13,CUST0197,FWD103TWR,耐候系列,409,58.8,24049.2,0.04,已完成,电商平台
ORD00801,2025-08,2025-08-06,CUST0035,FWD522,金属彩光系列,228,32.64,7441.92,0.14,已完成,经销商
ORD00802,2025-04,2025-04-24,CUST0075,FWD5872C,钻石系列,501,226.2,113326.2,0.11,已完成,直销
ORD00803,2025-10,2025-10-18,CUST0110,FWD119,银白系列,186,26.7,4966.2,0.03,处理中,直销
ORD00804,2025-07,2025-07-11,CUST0222,BHC89237BG,着色变色龙,507,450.0,228150.0,0.12,已取消,展会
ORD00805,2024-11,2024-11-09,CUST0225,FWD6884,水晶系列,891,48.95,43614.45,0.03,已完成,经销商
ORD00806,2025-03,2025-03-21,CUST0184,FWD6003TWR,耐候系列,467,76.8,35865.6,0.06,已完成,线下门店
ORD00807,2025-04,2025-04-27,CUST0224,FWD323WR,耐候系列,789,89.1,70299.9,0.05,已完成,展会
ORD00808,2025-09,2025-09-17,CUST0135,FWD524,金属彩光系列,258,28.9,7456.2,0.03,已取消,经销商
ORD00809,2025-10,2025-10-15,CUST0199,FWD600,其他,589,45.0,26505.0,0.1,已完成,展会
ORD00810,2024-10,2024-10-24,CUST0060,FWD205M,虹彩系列,845,38.25,32321.25,0.04,已完成,经销商
ORD00811,2025-01,2025-01-28,CUST0023,FWDV220,玻璃包银系列,114,1226.7,139843.8,0.07,已完成,展会
ORD00812,2024-11,2024-11-25,CUST0290,FWD6683T,磁性珠光,244,258.0,62952.0,0.06,已取消,展会
ORD00813,2025-04,2025-04-25,CUST0167,FWD100,银白系列,677,23.75,16078.75,0.15,已完成,直销
ORD00814,2025-02,2025-02-10,CUST0176,FWD5871C,钻石系列,567,270.4,153316.8,0.13,处理中,直销
ORD00815,2025-10,2025-10-18,CUST0092,FWD6005,超白系列,879,41.58,36548.82,0.02,已完成,电商平台
ORD00816,2025-01,2025-01-03,CUST0115,FWD5800D,钻石系列,885,122.4,108324.0,0.11,已完成,直销
ORD00817,2025-08,2025-08-12,CUST0010,FWD6235,水晶系列,270,54.45,14701.5,0.05,已完成,电商平台
ORD00818,2025-10,2025-10-03,CUST0207,FWD421,着色系列,512,52.8,27033.6,0.02,已完成,直销
ORD00819,2025-09,2025-09-21,CUST0058,FWDD27L,钻石系列,867,254.8,220911.6,0.04,已完成,电商平台
ORD00820,2024-11,2024-11-24,CUST0149,FWDD25M,钻石系列,347,285.6,99103.2,0.06,已完成,线下门店
ORD00821,2025-02,2025-02-07,CUST0090,FWD6504T,水晶系列,564,75.65,42666.6,0.1,已取消,经销商
ORD00822,2025-01,2025-01-27,CUST0165,FWD219,虹彩系列,401,39.0,15639.0,0.05,处理中,经销商
ORD00823,2025-08,2025-08-13,CUST0079,FWD4002,着色系列,706,45.32,31995.92,0.12,处理中,电商平台
ORD00824,2025-06,2025-06-28,CUST0067,FWD6205,水晶系列,758,47.3,35853.4,0.03,已完成,直销
ORD00825,2025-04,2025-04-25,CUST0001,FWD407,着色系列,770,38.28,29475.6,0.0,已完成,展会
ORD00826,2025-11,2025-11-14,CUST0256,FWD303WR,耐候系列,871,90.0,78390.0,0.14,已完成,线下门店
ORD00827,2025-05,2025-05-03,CUST0188,FWD8205WR,耐候系列,467,211.2,98630.4,0.04,已完成,线下门店
ORD00828,2025-01,2025-01-20,CUST0257,FWD308,金色系列,761,33.75,25683.75,0.01,已取消,直销
ORD00829,2025-11,2025-11-25,CUST0166,FWD5519,金属彩光系列,120,56.4,6768.0,0.03,已完成,直销
ORD00830,2025-10,2025-10-27,CUST0290,FWD6303A,水晶系列,982,47.3,46448.6,0.12,处理中,电商平台
ORD00831,2025-09,2025-09-07,CUST0196,BHC9232MGH,化妆品系列,557,224.4,124990.8,0.01,已取消,线下门店
ORD00832,2024-11,2024-11-01,CUST0098,FWD502WR,耐候系列,784,86.4,67737.6,0.12,已完成,电商平台
ORD00833,2025-02,2025-02-17,CUST0063,FWD6300,水晶系列,486,88.4,42962.4,0.14,已取消,电商平台
ORD00834,2025-03,2025-03-03,CUST0113,FWD6163,超白系列,281,33.75,9483.75,0.14,已完成,经销商
ORD00835,2024-11,2024-11-05,CUST0048,BHC9327GP,玻璃变色龙,46,465.0,21390.0,0.09,已完成,电商平台
ORD00836,2025-10,2025-10-04,CUST0148,FWD6219,水晶系列,129,55.55,7165.95,0.05,已完成,直销
ORD00837,2025-08,2025-08-25,CUST0119,FWD325,金色系列,604,39.5,23858.0,0.1,已取消,电商平台
ORD00838,2025-03,2025-03-13,CUST0130,FWD120,银白系列,884,28.84,25494.56,0.06,已取消,线下门店
ORD00839,2025-07,2025-07-22,CUST0206,FWDD28L,钻石系列,862,243.6,209983.2,0.01,已完成,线下门店
ORD00840,2025-03,2025-03-12,CUST0016,FWD5870B,钻石系列,691,178.2,123136.2,0.09,已完成,电商平台
ORD00841,2024-12,2024-12-27,CUST0043,FWD151,银白系列,453,22.5,10192.5,0.0,处理中,线下门店
ORD00842,2025-08,2025-08-11,CUST0214,FWD7365,其他,193,53.4,10306.2,0.12,已完成,线下门店
ORD00843,2025-07,2025-07-28,CUST0062,FWD111WR,耐候系列,433,59.4,25720.2,0.12,处理中,线下门店
ORD00844,2025-09,2025-09-20,CUST0060,FWDD21L,钻石系列,554,285.6,158222.4,0.0,处理中,展会
ORD00845,2025-03,2025-03-02,CUST0142,BHC9323PG,玻璃变色龙,926,435.0,402810.0,0.09,处理中,展会
ORD00846,2025-10,2025-10-11,CUST0181,FWD435B,着色系列,830,54.6,45318.0,0.11,处理中,经销商
ORD00847,2024-12,2024-12-18,CUST0278,FWD410,着色系列,745,52.8,39336.0,0.14,已完成,电商平台
ORD00848,2025-10,2025-10-15,CUST0036,FWD503,金属彩光系列,724,30.26,21908.24,0.01,已取消,线下门店
ORD00849,2024-11,2024-11-19,CUST0085,FWD5518,金属彩光系列,898,63.0,56574.0,0.06,已取消,直销
ORD00850,2025-10,2025-10-26,CUST0168,FWD417,着色系列,352,58.8,20697.6,0.08,已取消,电商平台
ORD00851,2025-05,2025-05-02,CUST0037,BHC9225BMTH,化妆品系列,836,206.8,172884.8,0.08,已完成,直销
ORD00852,2025-02,2025-02-23,CUST0285,FWDV580,玻璃包银系列,551,1362.4,750682.4,0.14,已取消,线下门店
ORD00853,2025-06,2025-06-27,CUST0226,FWD6235,水晶系列,495,56.65,28041.75,0.07,已完成,经销商
ORD00854,2025-08,2025-08-10,CUST0072,FWD522WR,耐候系列,365,86.4,31536.0,0.08,已取消,线下门店
ORD00855,2025-03,2025-03-03,CUST0093,FWDV015,玻璃包银系列,229,7048.8,1614175.2,0.12,已完成,直销
ORD00856,2024-11,2024-11-06,CUST0274,FWD6830,水晶系列,828,79.05,65453.4,0.03,处理中,经销商
ORD00857,2025-09,2025-09-16,CUST0120,FWD6303,水晶系列,680,72.25,49130.0,0.01,已完成,展会
ORD00858,2025-05,2025-05-05,CUST0077,FWD300,金色系列,347,31.88,11060.62,0.03,已完成,经销商
ORD00859,2024-10,2024-10-07,CUST0107,FWD6225,水晶系列,95,49.5,4702.5,0.1,已完成,电商平台
ORD00860,2024-10,2024-10-02,CUST0014,FWD211WR,耐候系列,268,90.0,24120.0,0.02,已完成,线下门店
ORD00861,2025-04,2025-04-05,CUST0299,BHC9237GRH,化妆品系列,901,217.8,196237.8,0.1,已取消,展会
ORD00862,2025-02,2025-02-02,CUST0271,FWD6500,水晶系列,903,50.05,45195.15,0.06,已完成,经销商
ORD00863,2025-06,2025-06-17,CUST0214,FWD201WR,耐候系列,897,82.8,74271.6,0.11,已取消,展会
ORD00864,2025-04,2025-04-17,CUST0203,FWDD23L,钻石系列,26,266.0,6916.0,0.1,已完成,电商平台
ORD00865,2025-07,2025-07-03,CUST0074,FWD152,银白系列,642,25.92,16640.64,0.04,已完成,直销
ORD00866,2025-01,2025-01-11,CUST0105,FWD323WR,耐候系列,749,93.6,70106.4,0.09,已完成,线下门店
ORD00867,2025-07,2025-07-26,CUST0294,FWD123TS,银白系列,825,33.44,27588.0,0.07,处理中,直销
ORD00868,2025-09,2025-09-04,CUST0110,FWD400B,着色系列,593,37.4,22178.2,0.09,已完成,经销商
ORD00869,2024-12,2024-12-11,CUST0239,FWD5870C,钻石系列,975,167.4,163215.0,0.05,已完成,直销
ORD00870,2025-11,2025-11-26,CUST0230,FWD163,银白系列,883,26.0,22958.0,0.12,已完成,线下门店
ORD00871,2024-10,2024-10-08,CUST0215,FWDD10A,钻石系列,894,98.0,87612.0,0.11,已完成,电商平台
ORD00872,2025-05,2025-05-15,CUST0201,FWD299,虹彩系列,966,34.5,33327.0,0.05,已完成,直销
ORD00873,2025-01,2025-01-03,CUST0071,FWD211WR,耐候系列,516,87.3,45046.8,0.12,已完成,经销商
ORD00874,2025-11,2025-11-22,CUST0208,FWD235WR,耐候系列,821,81.9,67239.9,0.03,处理中,线下门店
ORD00875,2024-11,2024-11-09,CUST0122,FWD508,金属彩光系列,208,32.64,6789.12,0.09,已取消,线下门店
ORD00876,2025-04,2025-04-07,CUST0097,FWDV220,玻璃包银系列,655,1240.8,812724.0,0.13,已完成,线下门店
ORD00877,2025-10,2025-10-09,CUST0009,BHC9326BM ,玻璃变色龙,501,21.5,10771.5,0.03,已完成,经销商
ORD00878,2025-11,2025-11-07,CUST0154,FWD413,着色系列,650,61.2,39780.0,0.09,已完成,线下门店
ORD00879,2025-06,2025-06-12,CUST0084,FWD413,着色系列,672,54.0,36288.0,0.07,处理中,直销
ORD00880,2025-05,2025-05-28,CUST0220,FWD259,虹彩系列,119,37.88,4507.12,0.09,处理中,电商平台
ORD00881,2025-08,2025-08-13,CUST0143,FWD249,虹彩系列,989,36.0,35604.0,0.1,已完成,线下门店
ORD00882,2024-12,2024-12-20,CUST0118,FWD411,着色系列,168,52.2,8769.6,0.03,已完成,直销
ORD00883,2025-02,2025-02-07,CUST0296,FWDV020,玻璃包银系列,820,7716.9,6327858.0,0.03,已完成,线下门店
ORD00884,2025-04,2025-04-07,CUST0074,FWD410,着色系列,808,57.0,46056.0,0.1,已完成,电商平台
ORD00885,2025-03,2025-03-18,CUST0197,FWDD21L,钻石系列,907,277.2,251420.4,0.14,处理中,电商平台
ORD00886,2025-11,2025-11-18,CUST0296,FWD532,金属彩光系列,380,31.62,12015.6,0.09,已完成,经销商
ORD00887,2024-11,2024-11-24,CUST0218,FWD362,金色系列,328,39.0,12792.0,0.02,已完成,电商平台
ORD00888,2025-11,2025-11-22,CUST0040,FWD491,着色系列,663,59.4,39382.2,0.04,已完成,经销商
ORD00889,2025-09,2025-09-23,CUST0037,FWD508WR,耐候系列,109,87.3,9515.7,0.14,已完成,直销
ORD00890,2025-04,2025-04-06,CUST0121,FWD7331,其他,123,100.1,12312.3,0.05,已取消,直销
ORD00891,2025-09,2025-09-16,CUST0299,FWD215WR,耐候系列,321,93.6,30045.6,0.14,已完成,展会
ORD00892,2025-11,2025-11-10,CUST0218,FWD405B,着色系列,710,39.16,27803.6,0.0,已取消,经销商
ORD00893,2024-10,2024-10-10,CUST0233,FWD534WR,耐候系列,451,81.9,36936.9,0.02,已完成,电商平台
ORD00894,2025-05,2025-05-04,CUST0176,FWDD29M,钻石系列,487,364.0,177268.0,0.02,处理中,电商平台
ORD00895,2025-02,2025-02-04,CUST0236,FWD7305,其他,921,58.2,53602.2,0.04,已完成,直销
ORD00896,2025-04,2025-04-06,CUST0095,FWD6225,水晶系列,993,55.0,54615.0,0.02,已完成,经销商
ORD00897,2025-03,2025-03-19,CUST0181,FWD425,着色系列,385,62.4,24024.0,0.1,已完成,展会
ORD00898,2025-06,2025-06-10,CUST0296,FWD6006,超白系列,472,33.15,15646.8,0.07,已取消,展会
ORD00899,2025-03,2025-03-18,CUST0090,FWD6300T,水晶系列,685,85.0,58225.0,0.0,已完成,经销商
ORD00900,2024-10,2024-10-20,CUST0292,FWD411,着色系列,305,55.8,17019.0,0.09,已完成,线下门店
ORD00901,2024-10,2024-10-23,CUST0276,FWD535,金属彩光系列,433,28.9,12513.7,0.12,已完成,展会
ORD00902,2025-02,2025-02-06,CUST0298,FWD235,虹彩系列,874,32.25,28186.5,0.12,已取消,展会
ORD00903,2025-07,2025-07-21,CUST0101,FWD320,金色系列,568,32.62,18531.0,0.0,已完成,经销商
ORD00904,2025-03,2025-03-09,CUST0195,FWD6225,水晶系列,365,54.45,19874.25,0.12,处理中,展会
ORD00905,2025-04,2025-04-18,CUST0285,FWD5891,钻石系列,614,247.5,151965.0,0.02,已完成,展会
ORD00906,2025-05,2025-05-18,CUST0117,FWDV220,玻璃包银系列,260,1424.1,370266.0,0.12,已完成,经销商
ORD00907,2025-05,2025-05-22,CUST0155,FWD215,虹彩系列,490,33.38,16353.75,0.05,处理中,直销
ORD00908,2024-10,2024-10-21,CUST0201,FWD6885,水晶系列,299,53.35,15951.65,0.0,已完成,线下门店
ORD00909,2025-01,2025-01-20,CUST0016,BHC9235BVH,化妆品系列,614,189.2,116168.8,0.0,已完成,电商平台
ORD00910,2025-02,2025-02-01,CUST0016,FWD6860,水晶系列,248,81.6,20236.8,0.06,已取消,展会
ORD00911,2025-09,2025-09-05,CUST0094,FWD6018,超白系列,838,37.88,31739.25,0.03,已取消,展会
ORD00912,2025-10,2025-10-01,CUST0094,FWDD29X,钻石系列,789,311.5,245773.5,0.02,处理中,线下门店
ORD00913,2025-11,2025-11-27,CUST0098,FWD5516,金属彩光系列,277,59.4,16453.8,0.06,已完成,线下门店
ORD00914,2025-07,2025-07-05,CUST0138,FWDV095,玻璃包银系列,159,2097.2,333454.8,0.02,处理中,电商平台
