wo_id,month,sku,production_line,sample_qty,defect_qty,defect_rate,defect_type,pass,inspector
WO00790,2025-03,FWD219WR,产线-02,48,2,0.04167,无,False,QC-A
WO00791,2024-12,FWD6002,产线-04,46,2,0.04348,色差,False,QC-A
WO00791,2024-12,FWD6002,产线-04,24,1,0.04167,无,False,QC-B
WO00792,2025-09,FWD504,产线-03,34,1,0.02941,无,True,QC-B
WO00792,2025-09,FWD504,产线-03,55,0,0.0,无,True,QC-A
WO00793,2025-05,FWD351,产线-01,75,2,0.02667,杂质,True,QC-C
WO00793,2025-05,FWD351,产线-01,54,0,0.0,无,True,QC-C
WO00794,2025-09,FWDV020,产线-06,80,4,0.05,色差,False,QC-A
WO00794,2025-09,FWDV020,产线-06,29,1,0.03448,杂质,False,QC-C
WO00795,2025-04,FWD415Y,产线-08,43,1,0.02326,无,True,QC-A
WO00795,2025-04,FWD415Y,产线-08,28,1,0.03571,粒径偏差,False,QC-C
WO00796,2025-05,FWD219,产线-06,38,0,0.0,无,True,QC-C
WO00797,2025-09,FWDV095,产线-05,20,1,0.05,粒径偏差,False,QC-A
WO00797,2025-09,FWDV095,产线-05,59,0,0.0,色差,True,QC-B
WO00798,2025-04,FWD6502,产线-04,32,0,0.0,无,True,QC-B
WO00799,2025-05,FWD524,产线-08,87,4,0.04598,无,False,QC-C
WO00799,2025-05,FWD524,产线-08,82,4,0.04878,色差,False,QC-C
WO00800,2025-03,FWD504,产线-05,70,1,0.01429,无,True,QC-B
WO00800,2025-03,FWD504,产线-05,77,2,0.02597,无,True,QC-B
WO00801,2025-10,HC010AS,产线-03,79,0,0.0,杂质,True,QC-C
WO00802,2025-05,FWD401,产线-05,49,0,0.0,无,True,QC-B
WO00803,2025-04,FWD6307A,产线-04,37,1,0.02703,无,True,QC-C
WO00804,2025-04,FWDV155,产线-08,32,1,0.03125,色差,False,QC-A
WO00804,2025-04,FWDV155,产线-08,100,4,0.04,无,False,QC-C
WO00805,2024-10,FWD6881,产线-06,77,3,0.03896,无,False,QC-B
WO00805,2024-10,FWD6881,产线-06,25,0,0.0,无,True,QC-B
WO00806,2025-07,FWD5871A,产线-08,94,1,0.01064,无,True,QC-C
WO00807,2025-11,FWD436 ,产线-03,44,2,0.04545,无,False,QC-A
WO00808,2025-10,FWD205A,产线-07,61,2,0.03279,杂质,False,QC-C
WO00809,2025-08,FWD435,产线-06,45,2,0.04444,无,False,QC-C
WO00809,2025-08,FWD435,产线-06,23,1,0.04348,无,False,QC-A
WO00810,2024-11,FWD215,产线-01,99,1,0.0101,粒径偏差,True,QC-B
WO00810,2024-11,FWD215,产线-01,78,0,0.0,杂质,True,QC-A
WO00811,2025-06,FWD201WR,产线-07,32,0,0.0,色差,True,QC-C
WO00812,2025-10,FWDD21X,产线-07,93,2,0.02151,色差,True,QC-C
WO00812,2025-10,FWDD21X,产线-07,23,0,0.0,杂质,True,QC-C
WO00813,2024-10,FWD3504,产线-01,39,1,0.02564,色差,True,QC-B
WO00813,2024-10,FWD3504,产线-01,35,1,0.02857,粒径偏差,True,QC-B
WO00814,2025-11,BHC9230YBH,产线-07,75,2,0.02667,杂质,True,QC-C
WO00814,2025-11,BHC9230YBH,产线-07,24,0,0.0,无,True,QC-C
WO00815,2025-07,FWD5893,产线-03,96,3,0.03125,无,False,QC-B
WO00815,2025-07,FWD5893,产线-03,38,1,0.02632,粒径偏差,True,QC-B
WO00816,2025-09,FWD4002,产线-03,46,2,0.04348,粒径偏差,False,QC-C
WO00817,2024-10,FWDV580,产线-03,96,2,0.02083,粒径偏差,True,QC-B
WO00817,2024-10,FWDV580,产线-03,77,3,0.03896,无,False,QC-B
WO00818,2025-05,FWD223,产线-06,50,0,0.0,色差,True,QC-C
WO00819,2025-01,FWD111,产线-08,33,0,0.0,无,True,QC-B
WO00819,2025-01,FWD111,产线-08,84,3,0.03571,无,False,QC-A
WO00820,2025-07,FWD500WR,产线-07,65,3,0.04615,粒径偏差,False,QC-B
WO00820,2025-07,FWD500WR,产线-07,58,2,0.03448,粒径偏差,False,QC-A
WO00821,2025-02,FWD5519,产线-03,26,0,0.0,粒径偏差,True,QC-C
WO00822,2025-09,FWDD23M,产线-02,89,1,0.01124,色差,True,QC-B
WO00823,2025-02,FWDD28X,产线-05,76,3,0.03947,无,False,QC-C
WO00823,2025-02,FWDD28X,产线-05,51,0,0.0,粒径偏差,True,QC-A
WO00824,2025-07,FWD308,产线-05,69,3,0.04348,无,False,QC-C
WO00825,2025-10,FWD6300,产线-06,32,1,0.03125,无,False,QC-C
WO00825,2025-10,FWD6300,产线-06,37,1,0.02703,无,True,QC-A
WO00826,2024-12,FWD323M,产线-05,57,2,0.03509,粒径偏差,False,QC-A
WO00826,2024-12,FWD323M,产线-05,59,0,0.0,杂质,True,QC-B
WO00827,2025-03,FWD5871A,产线-04,23,0,0.0,无,True,QC-C
WO00828,2025-06,BHC89237BG,产线-08,71,0,0.0,粒径偏差,True,QC-C
WO00828,2025-06,BHC89237BG,产线-08,22,0,0.0,无,True,QC-C
WO00829,2025-11,FWDD10M,产线-06,94,2,0.02128,无,True,QC-C
WO00830,2025-08,FWD6006,产线-04,81,1,0.01235,色差,True,QC-C
WO00830,2025-08,FWD6006,产线-04,46,1,0.02174,无,True,QC-C
WO00831,2025-07,FWD500WR,产线-04,20,0,0.0,粒径偏差,True,QC-B
WO00831,2025-07,FWD500WR,产线-04,61,0,0.0,无,True,QC-A
WO00832,2025-07,FWD103TWR,产线-04,26,1,0.03846,杂质,False,QC-A
WO00832,2025-07,FWD103TWR,产线-04,42,1,0.02381,无,True,QC-C
WO00833,2025-11,FWD6003,产线-01,47,2,0.04255,杂质,False,QC-A
WO00834,2024-11,FWD121WR,产线-08,97,0,0.0,无,True,QC-A
WO00835,2024-12,FWD351,产线-05,100,1,0.01,杂质,True,QC-B
WO00836,2024-12,FWD5518,产线-05,71,3,0.04225,无,False,QC-B
WO00836,2024-12,FWD5518,产线-05,73,1,0.0137,粒径偏差,True,QC-B
WO00837,2024-10,FWD6884,产线-04,65,3,0.04615,杂质,False,QC-B
WO00837,2024-10,FWD6884,产线-04,100,3,0.03,无,False,QC-C
WO00838,2025-09,FWD119,产线-03,39,1,0.02564,无,True,QC-C
WO00838,2025-09,FWD119,产线-03,46,0,0.0,无,True,QC-C
WO00839,2025-08,FWD6003,产线-04,88,1,0.01136,无,True,QC-A
WO00840,2025-10,FWD7365,产线-06,62,1,0.01613,粒径偏差,True,QC-C
WO00840,2025-10,FWD7365,产线-06,34,0,0.0,无,True,QC-B
WO00841,2025-07,FWD6002A,产线-04,47,2,0.04255,杂质,False,QC-B
WO00842,2024-12,FWD504,产线-05,43,1,0.02326,无,True,QC-B
WO00842,2024-12,FWD504,产线-05,32,1,0.03125,无,False,QC-C
WO00843,2025-05,FWD506,产线-08,82,1,0.0122,粒径偏差,True,QC-A
WO00843,2025-05,FWD506,产线-08,79,3,0.03797,杂质,False,QC-A
WO00844,2025-05,FWDD10M,产线-03,92,3,0.03261,无,False,QC-B
WO00845,2025-11,FWD6018T,产线-01,48,2,0.04167,无,False,QC-B
WO00846,2025-03,FWD8205WR,产线-08,33,1,0.0303,粒径偏差,False,QC-A
WO00846,2025-03,FWD8205WR,产线-08,24,1,0.04167,无,False,QC-B
WO00847,2025-04,FWD7351,产线-07,96,1,0.01042,无,True,QC-C
WO00847,2025-04,FWD7351,产线-07,92,3,0.03261,杂质,False,QC-A
WO00848,2025-08,FWD5870D,产线-01,40,2,0.05,杂质,False,QC-A
WO00849,2025-10,FWD6002,产线-08,52,2,0.03846,无,False,QC-B
WO00850,2025-10,FWD101WR,产线-07,43,0,0.0,无,True,QC-B
WO00850,2025-10,FWD101WR,产线-07,59,1,0.01695,杂质,True,QC-B
WO00851,2025-11,FWDV155,产线-08,75,0,0.0,无,True,QC-A
WO00852,2025-02,FWD3502,产线-08,37,0,0.0,无,True,QC-A
WO00853,2025-03,FWD504,产线-06,43,2,0.04651,杂质,False,QC-C
WO00854,2024-11,FWD5516,产线-03,45,0,0.0,色差,True,QC-C
WO00854,2024-11,FWD5516,产线-03,53,1,0.01887,杂质,True,QC-A
WO00855,2025-07,FWDD28X,产线-03,33,1,0.0303,无,False,QC-B
WO00855,2025-07,FWDD28X,产线-03,98,2,0.02041,杂质,True,QC-A
WO00856,2025-05,FWD6224,产线-02,77,0,0.0,粒径偏差,True,QC-C
WO00857,2025-09,FWD205A,产线-01,35,0,0.0,粒径偏差,True,QC-A
WO00858,2025-10,FWDD27X,产线-06,69,2,0.02899,杂质,True,QC-B
WO00858,2025-10,FWDD27X,产线-06,25,0,0.0,无,True,QC-C
WO00859,2025-02,FWD235WR,产线-08,51,2,0.03922,无,False,QC-A
WO00860,2024-11,FWD6002AWR,产线-07,97,2,0.02062,无,True,QC-C
WO00861,2025-10,FWD5891,产线-07,98,1,0.0102,无,True,QC-C
WO00861,2025-10,FWD5891,产线-07,83,1,0.01205,无,True,QC-C
WO00862,2025-07,FWD5870B,产线-07,51,0,0.0,色差,True,QC-C
WO00862,2025-07,FWD5870B,产线-07,43,2,0.04651,无,False,QC-C
WO00863,2025-02,FWD5800A,产线-04,93,0,0.0,无,True,QC-A
WO00863,2025-02,FWD5800A,产线-04,75,0,0.0,无,True,QC-A
WO00864,2025-05,FWD500,产线-06,50,0,0.0,无,True,QC-C
WO00864,2025-05,FWD500,产线-06,74,2,0.02703,色差,True,QC-A
WO00865,2024-12,FWD6881,产线-04,87,3,0.03448,无,False,QC-A
WO00866,2025-04,FWDV080,产线-05,51,2,0.03922,色差,False,QC-A
WO00867,2025-07,FWD330,产线-07,47,2,0.04255,无,False,QC-B
WO00867,2025-07,FWD330,产线-07,36,1,0.02778,粒径偏差,True,QC-B
WO00868,2025-06,FWDD27M,产线-02,88,3,0.03409,无,False,QC-B
WO00869,2025-03,FWD6219,产线-03,71,0,0.0,粒径偏差,True,QC-B
WO00869,2025-03,FWD6219,产线-03,61,0,0.0,色差,True,QC-C
WO00870,2025-01,FWD111MT,产线-02,91,0,0.0,杂质,True,QC-A
WO00871,2025-10,FWD249,产线-02,76,0,0.0,无,True,QC-C
WO00872,2025-05,FWD6005,产线-04,74,2,0.02703,粒径偏差,True,QC-A
WO00872,2025-05,FWD6005,产线-04,50,2,0.04,色差,False,QC-C
WO00873,2024-12,FWD5874A,产线-07,22,0,0.0,色差,True,QC-A
WO00873,2024-12,FWD5874A,产线-07,56,2,0.03571,无,False,QC-C
WO00874,2025-04,FWD5800D,产线-07,35,1,0.02857,杂质,True,QC-A
WO00875,2025-07,FWD6009,产线-08,54,0,0.0,无,True,QC-B
WO00876,2025-04,FWD353,产线-07,22,0,0.0,无,True,QC-B
WO00877,2024-11,FWD5890,产线-06,83,1,0.01205,无,True,QC-A
WO00877,2024-11,FWD5890,产线-06,37,1,0.02703,无,True,QC-C
WO00878,2025-02,FWDV060B,产线-03,50,0,0.0,无,True,QC-C
WO00879,2024-12,FWDD10A,产线-08,99,3,0.0303,粒径偏差,False,QC-A
WO00879,2024-12,FWDD10A,产线-08,23,0,0.0,无,True,QC-C
WO00880,2025-10,FWDD27M,产线-04,63,0,0.0,色差,True,QC-B
WO00881,2025-03,FWDD25X,产线-07,64,2,0.03125,无,False,QC-A
WO00882,2025-02,FWD306,产线-02,60,2,0.03333,无,False,QC-A
WO00883,2025-10,FWD3302,产线-02,74,3,0.04054,杂质,False,QC-A
WO00883,2025-10,FWD3302,产线-02,87,0,0.0,无,True,QC-C
WO00884,2025-07,FWD307,产线-03,26,1,0.03846,无,False,QC-C
WO00885,2025-03,FWD123,产线-01,76,3,0.03947,色差,False,QC-A
WO00886,2025-01,FWD6602E,产线-01,36,0,0.0,无,True,QC-B
WO00887,2025-07,FWD301,产线-07,58,1,0.01724,粒径偏差,True,QC-B
WO00888,2024-11,FWD6910,产线-04,41,1,0.02439,色差,True,QC-B
WO00888,2024-11,FWD6910,产线-04,61,3,0.04918,杂质,False,QC-B
WO00889,2024-12,FWD5890,产线-06,54,1,0.01852,粒径偏差,True,QC-B
WO00890,2024-11,FWD323WR,产线-01,78,3,0.03846,无,False,QC-C
WO00890,2024-11,FWD323WR,产线-01,57,0,0.0,无,True,QC-A
WO00891,2025-06,BHC9275BOH,产线-01,93,1,0.01075,无,True,QC-A
WO00892,2025-10,FWD235,产线-07,81,4,0.04938,无,False,QC-C
WO00892,2025-10,FWD235,产线-07,63,3,0.04762,杂质,False,QC-A
WO00893,2025-06,FWD323M,产线-08,81,0,0.0,无,True,QC-A
WO00893,2025-06,FWD323M,产线-08,78,0,0.0,无,True,QC-A
WO00894,2025-07,FWD6002A,产线-07,21,1,0.04762,无,False,QC-B
WO00895,2024-11,FWD400B,产线-07,98,4,0.04082,杂质,False,QC-A
WO00895,2024-11,FWD400B,产线-07,35,0,0.0,色差,True,QC-A
WO00896,2025-05,FWD8205WR,产线-02,42,2,0.04762,无,False,QC-C
WO00896,2025-05,FWD8205WR,产线-02,23,1,0.04348,粒径偏差,False,QC-B
WO00897,2025-06,BHC9337GP,产线-04,22,0,0.0,无,True,QC-B
WO00898,2025-05,FWD305,产线-01,31,0,0.0,无,True,QC-C
WO00899,2025-07,FWD6303A,产线-06,100,3,0.03,杂质,False,QC-B
WO00900,2025-03,FWD231WR,产线-03,89,4,0.04494,无,False,QC-B
WO00901,2025-07,FWD323M,产线-08,38,1,0.02632,无,True,QC-A
WO00901,2025-07,FWD323M,产线-08,35,1,0.02857,粒径偏差,True,QC-B
WO00902,2025-03,BHC9232MGH,产线-04,55,2,0.03636,杂质,False,QC-B
WO00903,2025-07,FWD530,产线-04,62,2,0.03226,色差,False,QC-B
WO00904,2024-10,FWDV580,产线-07,99,0,0.0,粒径偏差,True,QC-B
WO00904,2024-10,FWDV580,产线-07,20,1,0.05,杂质,False,QC-A
WO00905,2025-03,FWD303,产线-01,64,2,0.03125,无,False,QC-C
WO00905,2025-03,FWD303,产线-01,31,0,0.0,无,True,QC-A
WO00906,2025-05,FWD6007,产线-05,25,0,0.0,无,True,QC-B
WO00907,2025-05,BHC9326BM ,产线-01,42,0,0.0,无,True,QC-B
WO00908,2025-04,BHC89232BR,产线-02,100,3,0.03,无,False,QC-B
WO00909,2025-09,BHC89232BR,产线-06,96,3,0.03125,无,False,QC-C
WO00909,2025-09,BHC89232BR,产线-06,93,2,0.02151,粒径偏差,True,QC-B
WO00910,2025-10,FWD6504A,产线-06,40,2,0.05,杂质,False,QC-B
WO00911,2025-09,BHC9337GP,产线-03,57,2,0.03509,无,False,QC-B
WO00911,2025-09,BHC9337GP,产线-03,65,2,0.03077,无,False,QC-C
WO00912,2025-01,BHC9328GR,产线-04,53,0,0.0,杂质,True,QC-C
WO00912,2025-01,BHC9328GR,产线-04,71,0,0.0,无,True,QC-C
WO00913,2025-06,BHC9235BVH,产线-05,57,0,0.0,色差,True,QC-C
WO00914,2024-11,FWD111,产线-03,21,0,0.0,无,True,QC-C
WO00915,2025-08,FWD6224,产线-06,55,2,0.03636,杂质,False,QC-C
WO00915,2025-08,FWD6224,产线-06,49,0,0.0,无,True,QC-B
WO00916,2025-06,FWD101,产线-04,47,1,0.02128,无,True,QC-B
WO00917,2025-01,FWD5870D,产线-03,28,1,0.03571,无,False,QC-B
WO00918,2025-07,FWD320,产线-08,95,4,0.04211,杂质,False,QC-A
WO00919,2025-01,FWD304,产线-08,81,0,0.0,无,True,QC-C
WO00919,2025-01,FWD304,产线-08,79,1,0.01266,色差,True,QC-A
WO00920,2025-04,FWD5872A,产线-03,76,1,0.01316,色差,True,QC-C
WO00920,2025-04,FWD5872A,产线-03,44,1,0.02273,无,True,QC-C
WO00921,2025-08,FWD5892,产线-01,71,2,0.02817,杂质,True,QC-A
WO00922,2025-10,FWD231,产线-04,78,0,0.0,粒径偏差,True,QC-C
WO00923,2024-10,FWD534,产线-02,43,2,0.04651,无,False,QC-B
WO00923,2024-10,FWD534,产线-02,29,1,0.03448,杂质,False,QC-A
WO00924,2025-03,FWDD10Y,产线-03,90,1,0.01111,色差,True,QC-B
WO00924,2025-03,FWDD10Y,产线-03,78,3,0.03846,无,False,QC-C
WO00925,2025-07,BHC9337GP,产线-05,96,1,0.01042,无,True,QC-B
WO00925,2025-07,BHC9337GP,产线-05,43,2,0.04651,无,False,QC-C
WO00926,2025-10,FWDV155,产线-05,26,0,0.0,杂质,True,QC-A
WO00927,2025-02,FWD121WR,产线-05,68,2,0.02941,色差,True,QC-B
WO00928,2025-01,FWD534WR,产线-04,61,1,0.01639,无,True,QC-B
WO00929,2025-11,FWD103,产线-07,24,1,0.04167,无,False,QC-B
WO00930,2025-04,FWD403,产线-05,42,0,0.0,无,True,QC-C
WO00931,2025-11,FWD504WR,产线-08,54,2,0.03704,无,False,QC-C
WO00931,2025-11,FWD504WR,产线-08,68,0,0.0,无,True,QC-A
WO00932,2025-07,FWD408,产线-02,87,1,0.01149,无,True,QC-A
WO00932,2025-07,FWD408,产线-02,39,1,0.02564,无,True,QC-A
WO00933,2025-03,BHC9232MGH,产线-02,54,2,0.03704,粒径偏差,False,QC-B
WO00933,2025-03,BHC9232MGH,产线-02,86,3,0.03488,粒径偏差,False,QC-B
WO00934,2025-01,FWD530,产线-08,45,0,0.0,杂质,True,QC-A
WO00934,2025-01,FWD530,产线-08,25,1,0.04,无,False,QC-C
WO00935,2024-10,FWD153,产线-05,57,2,0.03509,无,False,QC-C
WO00935,2024-10,FWD153,产线-05,100,2,0.02,无,True,QC-C
WO00936,2025-05,FWD231WR,产线-04,97,3,0.03093,杂质,False,QC-C
WO00937,2024-10,FWD307,产线-06,87,1,0.01149,杂质,True,QC-C
WO00937,2024-10,FWD307,产线-06,70,3,0.04286,色差,False,QC-B
WO00938,2025-01,FWD5800D,产线-05,24,0,0.0,粒径偏差,True,QC-A
WO00938,2025-01,FWD5800D,产线-05,80,0,0.0,色差,True,QC-C
WO00939,2025-02,FWD303,产线-08,50,0,0.0,无,True,QC-C
WO00939,2025-02,FWD303,产线-08,70,3,0.04286,杂质,False,QC-C
WO00940,2025-11,FWD436 ,产线-01,26,0,0.0,无,True,QC-A
WO00941,2025-11,FWD5516,产线-05,63,3,0.04762,色差,False,QC-A
WO00941,2025-11,FWD5516,产线-05,76,1,0.01316,粒径偏差,True,QC-A
WO00942,2025-11,FWD534WR,产线-05,35,1,0.02857,无,True,QC-A
WO00942,2025-11,FWD534WR,产线-05,91,4,0.04396,粒径偏差,False,QC-B
WO00943,2025-01,FWD5870B,产线-03,72,2,0.02778,无,True,QC-A
WO00944,2025-01,FWDD10X,产线-01,94,4,0.04255,粒径偏差,False,QC-C
WO00944,2025-01,FWDD10X,产线-01,89,3,0.03371,无,False,QC-A
WO00945,2025-07,FWD5518,产线-01,31,0,0.0,粒径偏差,True,QC-B
WO00945,2025-07,FWD5518,产线-01,56,1,0.01786,无,True,QC-C
WO00946,2025-05,FWD299,产线-03,29,0,0.0,粒径偏差,True,QC-C
WO00947,2025-04,FWD425,产线-01,20,0,0.0,无,True,QC-A
WO00947,2025-04,FWD425,产线-01,63,2,0.03175,无,False,QC-B
WO00948,2025-02,FWDD25X,产线-01,41,2,0.04878,无,False,QC-B
WO00948,2025-02,FWDD25X,产线-01,54,2,0.03704,色差,False,QC-B
WO00949,2024-11,FWD6850,产线-02,100,0,0.0,粒径偏差,True,QC-A
WO00949,2024-11,FWD6850,产线-02,63,2,0.03175,无,False,QC-C
WO00950,2025-06,FWD535,产线-03,57,0,0.0,无,True,QC-A
WO00950,2025-06,FWD535,产线-03,69,0,0.0,杂质,True,QC-A
WO00951,2025-09,FWDV060,产线-02,37,1,0.02703,杂质,True,QC-B
WO00952,2025-04,FWDD29M,产线-02,32,0,0.0,无,True,QC-C
WO00953,2025-09,FWD6603B,产线-06,73,2,0.0274,无,True,QC-C
WO00954,2025-09,FWD5870B,产线-05,31,0,0.0,色差,True,QC-C
WO00955,2025-09,FWDD23X,产线-05,26,1,0.03846,色差,False,QC-C
WO00956,2024-12,FWD6163,产线-03,69,3,0.04348,无,False,QC-B
WO00956,2024-12,FWD6163,产线-03,54,2,0.03704,杂质,False,QC-A
WO00957,2025-06,BHC9227GOH,产线-06,67,0,0.0,无,True,QC-C
WO00958,2025-05,FWD502WR,产线-03,45,2,0.04444,粒径偏差,False,QC-A
WO00959,2025-09,FWD351,产线-08,33,0,0.0,杂质,True,QC-C
WO00959,2025-09,FWD351,产线-08,95,4,0.04211,色差,False,QC-B
WO00960,2025-01,FWDV095B,产线-05,86,1,0.01163,粒径偏差,True,QC-B
WO00960,2025-01,FWDV095B,产线-05,43,1,0.02326,色差,True,QC-B
WO00961,2025-11,FWD121WR,产线-01,45,2,0.04444,无,False,QC-C
WO00961,2025-11,FWD121WR,产线-01,35,0,0.0,粒径偏差,True,QC-C
WO00962,2024-10,FWD509,产线-03,33,1,0.0303,无,False,QC-C
WO00963,2024-12,FWD3112,产线-06,91,3,0.03297,色差,False,QC-C
WO00964,2024-10,FWD502WR,产线-07,69,3,0.04348,色差,False,QC-A
WO00964,2024-10,FWD502WR,产线-07,73,2,0.0274,无,True,QC-B
WO00965,2025-07,FWD4002,产线-08,51,2,0.03922,色差,False,QC-A
WO00966,2024-10,FWD6307A,产线-05,97,0,0.0,无,True,QC-A
WO00966,2024-10,FWD6307A,产线-05,71,2,0.02817,无,True,QC-C
WO00967,2024-12,FWD408,产线-01,37,1,0.02703,杂质,True,QC-C
WO00968,2024-11,FWD123,产线-02,97,2,0.02062,色差,True,QC-C
WO00969,2025-11,FWD215WR,产线-02,60,2,0.03333,杂质,False,QC-A
WO00970,2025-01,FWD7352,产线-01,53,2,0.03774,无,False,QC-B
WO00970,2025-01,FWD7352,产线-01,100,1,0.01,杂质,True,QC-C
WO00971,2025-08,FWD6002,产线-08,72,3,0.04167,杂质,False,QC-C
WO00972,2025-01,FWD101WR,产线-01,68,2,0.02941,色差,True,QC-B
WO00973,2025-10,FWD6820,产线-05,72,0,0.0,杂质,True,QC-B
WO00973,2025-10,FWD6820,产线-05,60,1,0.01667,无,True,QC-C
WO00974,2025-10,FWD6303A,产线-06,43,2,0.04651,色差,False,QC-C
WO00974,2025-10,FWD6303A,产线-06,58,2,0.03448,无,False,QC-A
WO00975,2025-06,FWD216,产线-06,59,1,0.01695,色差,True,QC-A
WO00976,2025-08,FWD303,产线-08,99,1,0.0101,色差,True,QC-C
WO00976,2025-08,FWD303,产线-08,55,0,0.0,杂质,True,QC-B
WO00977,2025-05,BHC89234BG,产线-07,97,2,0.02062,色差,True,QC-B
WO00978,2025-04,FWD525,产线-01,33,1,0.0303,无,False,QC-B
WO00979,2024-10,FWD299,产线-01,63,1,0.01587,杂质,True,QC-A
WO00979,2024-10,FWD299,产线-01,91,0,0.0,粒径偏差,True,QC-B
WO00980,2025-11,FWD320,产线-03,44,0,0.0,无,True,QC-A
WO00980,2025-11,FWD320,产线-03,74,1,0.01351,粒径偏差,True,QC-C
WO00981,2025-11,FWD111MT,产线-07,83,0,0.0,杂质,True,QC-C
WO00982,2024-12,FWD429,产线-02,28,0,0.0,无,True,QC-C
WO00983,2025-04,FWD416,产线-04,77,1,0.01299,粒径偏差,True,QC-C
WO00984,2024-12,FWD508,产线-07,95,1,0.01053,无,True,QC-B
WO00985,2025-08,BHC89232BR,产线-04,72,1,0.01389,无,True,QC-A
WO00985,2025-08,BHC89232BR,产线-04,32,1,0.03125,无,False,QC-A
WO00986,2025-04,FWDV095B,产线-05,49,1,0.02041,无,True,QC-A
WO00987,2025-08,FWD5871A,产线-05,24,0,0.0,无,True,QC-A
WO00987,2025-08,FWD5871A,产线-05,99,1,0.0101,杂质,True,QC-C
WO00988,2025-07,FWD5516,产线-06,43,1,0.02326,色差,True,QC-C
WO00988,2025-07,FWD5516,产线-06,28,0,0.0,杂质,True,QC-A
WO00989,2025-02,FWD6003T,产线-01,24,0,0.0,无,True,QC-A
WO00990,2024-10,BHC9323PG,产线-06,47,0,0.0,粒径偏差,True,QC-C
WO00991,2025-11,FWD6504A,产线-06,44,1,0.02273,无,True,QC-B
WO00991,2025-11,FWD6504A,产线-06,94,0,0.0,无,True,QC-B
WO00992,2024-11,BHC9338GR,产线-02,100,2,0.02,无,True,QC-B
WO00992,2024-11,BHC9338GR,产线-02,29,1,0.03448,无,False,QC-B
WO00993,2025-01,FWD6500A,产线-06,26,0,0.0,无,True,QC-A
WO00993,2025-01,FWD6500A,产线-06,53,0,0.0,杂质,True,QC-B
WO00994,2025-11,FWD6504,产线-06,31,1,0.03226,粒径偏差,False,QC-C
WO00995,2025-07,FWDD10L,产线-02,70,1,0.01429,色差,True,QC-A
WO00996,2025-02,FWDD23L,产线-01,46,2,0.04348,粒径偏差,False,QC-B
WO00997,2025-03,FWD300,产线-04,45,0,0.0,无,True,QC-A
WO00997,2025-03,FWD300,产线-04,21,0,0.0,无,True,QC-A
WO00998,2025-09,FWDD29M,产线-03,69,1,0.01449,色差,True,QC-C
WO00999,2025-10,FWDD21M,产线-04,24,1,0.04167,无,False,QC-C
WO01000,2025-01,FWD299,产线-03,86,0,0.0,无,True,QC-B
WO01000,2025-01,FWD299,产线-03,20,1,0.05,无,False,QC-C
WO01001,2025-07,FWD6009,产线-07,36,0,0.0,无,True,QC-B
WO01002,2025-09,FWDD28L,产线-07,25,1,0.04,无,False,QC-C
WO01003,2025-11,FWD111MT,产线-02,22,0,0.0,粒径偏差,True,QC-B
WO01004,2025-10,FWD323WR,产线-04,44,0,0.0,杂质,True,QC-A
WO01004,2025-10,FWD323WR,产线-04,22,0,0.0,无,True,QC-C
WO01005,2025-11,FWD520WR,产线-07,78,2,0.02564,杂质,True,QC-A
WO01005,2025-11,FWD520WR,产线-07,26,1,0.03846,无,False,QC-A
WO01006,2025-01,FWD901KSW,产线-02,35,1,0.02857,无,True,QC-C
WO01006,2025-01,FWD901KSW,产线-02,75,1,0.01333,色差,True,QC-B
WO01007,2025-04,FWD7351,产线-03,22,1,0.04545,杂质,False,QC-B
WO01007,2025-04,FWD7351,产线-03,75,3,0.04,无,False,QC-A
WO01008,2024-11,FWD435,产线-06,71,3,0.04225,杂质,False,QC-A
WO01008,2024-11,FWD435,产线-06,70,0,0.0,色差,True,QC-C
WO01009,2025-10,FWD308,产线-07,39,0,0.0,无,True,QC-C
WO01009,2025-10,FWD308,产线-07,97,4,0.04124,色差,False,QC-B
WO01010,2024-12,FWDV150B,产线-04,75,0,0.0,无,True,QC-C
WO01010,2024-12,FWDV150B,产线-04,56,0,0.0,杂质,True,QC-C
WO01011,2025-06,FWD4012,产线-08,96,2,0.02083,粒径偏差,True,QC-B
WO01012,2025-10,FWD323WR,产线-07,28,1,0.03571,杂质,False,QC-C
WO01012,2025-10,FWD323WR,产线-07,59,0,0.0,色差,True,QC-C
WO01013,2025-10,FWD111,产线-04,96,0,0.0,杂质,True,QC-B
WO01014,2024-11,FWD305,产线-02,44,2,0.04545,杂质,False,QC-C
WO01014,2024-11,FWD305,产线-02,64,2,0.03125,色差,False,QC-B
WO01015,2025-02,FWD3500,产线-01,79,1,0.01266,无,True,QC-C
WO01016,2024-10,FWD353,产线-02,38,0,0.0,无,True,QC-B
WO01017,2025-06,FWD508WR,产线-03,28,1,0.03571,无,False,QC-C
WO01018,2025-09,FWD425,产线-04,70,3,0.04286,无,False,QC-C
WO01018,2025-09,FWD425,产线-04,72,2,0.02778,杂质,True,QC-B
WO01019,2025-09,FWD6007,产线-01,98,2,0.02041,色差,True,QC-C
WO01019,2025-09,FWD6007,产线-01,79,0,0.0,无,True,QC-C
WO01020,2025-05,FWD5874A,产线-06,88,0,0.0,粒径偏差,True,QC-A
WO01021,2025-09,FWD6005,产线-02,78,3,0.03846,粒径偏差,False,QC-A
WO01022,2025-03,FWD4002,产线-08,55,1,0.01818,粒径偏差,True,QC-A
